Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-06-30,00:15,65.3,65.4,44.6,47.0,0.0,N@5.7,8.5,75.4,0.0,0,30.06,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,00:30,65.0,65.1,44.8,47.9,0.0,N@5.9,8.2,75.4,0.0,0,30.06,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,00:45,64.7,64.8,45.1,48.9,0.0,N@5.9,8.5,75.3,0.0,0,30.06,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,01:00,64.2,64.2,45.5,50.5,0.0,N@5.9,8.9,75.3,0.0,0,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,01:15,63.9,63.9,45.7,51.5,0.0,N@5.8,8.5,75.2,0.0,0,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,01:30,64.1,64.2,45.7,51.1,0.0,N@6.1,8.9,75.2,0.0,0,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,01:45,63.6,63.6,45.9,52.4,0.0,N@5.9,9.2,75.1,0.0,0,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,02:00,63.3,63.3,45.8,52.9,0.0,N@5.3,7.8,75.1,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,02:15,62.9,62.9,45.7,53.4,0.0,N@5.6,7.8,75.0,0.0,0,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,02:30,63.0,63.0,45.6,52.9,0.0,N@6.0,8.9,74.9,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,02:45,63.1,63.2,45.3,52.1,0.0,N@5.4,8.5,74.9,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,03:00,62.8,62.8,45.3,52.9,0.0,N@4.8,7.4,74.8,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,03:15,62.4,62.4,45.5,53.9,0.0,N@4.2,6.7,74.7,0.0,0,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,03:30,61.9,61.9,45.7,55.2,0.0,N@4.3,7.1,74.6,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,03:45,61.7,61.8,45.8,55.8,0.0,N@5.4,9.6,74.6,0.0,0,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,04:00,61.5,61.6,45.6,55.7,0.0,N@6.4,11.0,74.5,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,04:15,61.7,61.7,45.3,54.9,0.0,N@7.8,13.5,74.4,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,04:30,61.0,61.1,45.4,56.4,0.0,N@8.0,12.1,74.3,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,04:45,60.7,60.8,45.3,56.7,0.0,N@7.1,12.1,74.2,0.0,0,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,05:00,60.6,60.6,45.2,56.9,0.0,N@7.0,11.4,74.1,0.0,2,30.09,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,05:15,60.5,60.5,45.1,56.8,0.0,N@6.9,10.3,74.0,0.0,4,30.09,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,05:30,60.2,60.3,45.2,57.6,0.0,N@7.4,10.7,73.9,0.0,9,30.09,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,05:45,59.5,59.6,45.3,59.3,0.0,N@7.6,11.0,73.9,0.0,15,30.09,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,06:00,59.5,59.6,45.3,59.1,0.0,N@8.2,10.7,73.8,0.0,22,30.09,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,06:15,58.8,58.8,45.7,61.6,0.0,N@7.1,10.7,73.7,0.0,28,30.1,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,06:30,58.6,58.7,45.8,62.2,0.0,N@7.8,12.8,73.6,0.0,46,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,06:45,59.4,59.5,45.7,60.3,0.0,N@8.7,13.2,73.5,0.0,81,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,07:00,60.9,60.9,45.1,56.0,0.0,N@9.1,13.2,73.4,0.0,98,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,07:15,61.5,61.5,45.2,55.0,0.0,N@7.9,13.2,73.3,0.0,107,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,07:30,61.8,61.7,45.1,54.4,0.0,N@9.5,13.9,73.2,0.0,229,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,07:45,63.0,63.0,45.2,52.2,0.0,N@9.6,14.6,73.1,0.0,302,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,08:00,63.3,63.2,45.3,51.9,0.0,N@9.8,15.0,73.0,0.0,343,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,08:15,64.3,64.3,45.8,51.0,0.0,N@8.6,14.2,72.9,0.0,386,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,08:30,65.0,65.1,46.2,50.4,0.0,N@8.7,13.9,72.8,0.0,424,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,08:45,66.3,66.3,45.6,47.2,0.0,N@9.0,13.2,72.7,0.0,466,30.11,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,09:00,67.2,67.3,45.7,45.9,0.0,N@8.7,12.4,72.6,0.0,503,30.1,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,09:15,68.4,68.5,45.1,43.0,0.0,N@8.9,13.2,72.5,0.0,545,30.1,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,09:30,69.3,69.4,45.6,42.5,0.0,N@8.2,13.5,72.5,0.0,583,30.1,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,09:45,69.7,69.8,46.5,43.4,0.0,N@8.2,11.7,72.4,0.0,623,30.1,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,10:00,70.5,70.5,46.9,43.0,0.0,N@8.5,12.8,72.3,0.0,659,30.09,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,10:15,71.8,71.9,46.5,40.4,0.0,N@8.7,11.7,72.3,0.0,698,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,10:30,72.9,72.9,46.0,38.2,0.0,N@9.0,13.5,72.2,0.0,736,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,10:45,73.4,73.5,45.8,37.2,0.0,N@9.4,13.5,72.1,0.0,764,30.08,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,11:00,75.1,75.2,45.9,35.3,0.0,N@8.1,12.4,72.1,0.0,781,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,11:15,76.2,76.3,45.6,33.7,0.0,N@8.0,11.7,72.1,0.0,798,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,11:30,77.8,77.7,44.9,31.2,0.0,N@7.3,11.4,72.1,0.0,822,30.07,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,11:45,78.2,78.1,44.3,30.1,0.0,N@7.9,11.7,72.1,0.0,843,30.06,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,12:00,79.9,79.9,44.4,28.6,0.0,N@6.8,11.0,72.1,0.0,861,30.06,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,12:15,80.3,80.4,43.8,27.5,0.0,N@7.1,10.7,72.2,0.0,892,30.06,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,12:30,81.3,81.3,43.1,25.9,0.0,N@7.1,12.1,72.2,0.0,893,30.05,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,12:45,81.9,81.9,42.8,25.1,0.0,N@7.3,11.0,72.2,0.0,899,30.05,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,13:00,82.8,82.8,42.7,24.2,0.0,N@6.5,11.4,72.3,0.0,906,30.04,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,13:15,84.2,84.2,41.6,22.3,0.0,N@6.0,10.3,72.4,0.0,898,30.04,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,13:30,84.2,84.1,40.4,21.3,0.0,N@4.5,7.4,72.5,0.0,896,30.03,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,13:45,86.2,86.3,40.1,19.7,0.0,NW@4.0,9.2,72.7,0.0,911,30.02,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,14:00,86.3,86.2,39.4,19.2,0.0,W@5.2,9.6,72.8,0.0,941,30.02,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,14:15,87.1,87.1,39.3,18.6,0.0,W@5.4,9.2,73.0,0.0,938,30.02,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,14:30,87.4,87.4,40.2,19.0,0.0,NW@8.0,14.2,73.1,0.0,912,30.01,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,14:45,85.5,85.3,42.1,21.7,0.0,N@10.3,15.3,73.3,0.0,888,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,15:00,83.8,83.9,42.9,23.7,0.0,N@10.9,16.7,73.5,0.0,581,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,15:15,80.2,80.4,43.2,27.0,0.0,N@10.3,16.4,73.7,0.0,251,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,15:30,78.9,79.0,44.3,29.4,0.0,N@9.2,16.4,73.8,0.0,181,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,15:45,77.9,78.1,45.5,31.8,0.0,N@8.2,13.2,74.0,0.0,155,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,16:00,76.9,77.0,46.6,34.2,0.0,N@7.6,12.1,74.2,0.0,103,30.01,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,16:15,76.4,76.5,44.3,31.9,0.0,NW@5.9,13.2,74.5,0.0,124,30.01,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,16:30,78.1,78.2,40.5,26.0,0.0,NW@7.2,15.0,74.7,0.0,221,30.01,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,16:45,79.0,79.1,41.7,26.5,0.0,N@7.6,12.4,74.9,0.0,322,29.99,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,17:00,81.7,81.6,39.1,22.0,0.0,N@9.6,17.5,75.1,0.0,643,29.99,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,17:15,82.0,82.0,39.1,21.7,0.0,N@10.5,18.2,75.2,0.0,599,29.99,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,17:30,82.1,82.1,38.6,21.2,0.0,N@9.3,13.2,75.4,0.0,509,29.98,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,17:45,81.9,81.9,38.9,21.6,0.0,N@8.4,13.2,75.5,0.0,450,29.98,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,18:00,81.9,82.1,39.2,21.8,0.0,N@7.3,10.7,75.7,0.0,397,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,18:15,81.5,81.6,40.1,23.0,0.0,N@8.6,11.7,75.8,0.0,350,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,18:30,81.6,81.6,40.6,23.3,0.0,N@7.3,10.3,75.9,0.0,306,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,18:45,81.5,81.7,41.1,23.8,0.0,N@6.8,11.0,76.0,0.0,271,29.96,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,19:00,81.3,81.6,40.3,23.3,0.0,N@6.7,10.3,76.1,0.0,241,29.96,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,19:15,81.1,81.4,40.1,23.2,0.0,N@5.8,8.9,76.2,0.0,205,29.96,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,19:30,80.6,80.8,39.6,23.2,0.0,N@5.4,7.8,76.3,0.0,149,29.96,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,19:45,80.6,80.8,40.0,23.6,0.0,N@5.8,8.5,76.4,0.0,145,29.96,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,20:00,79.9,80.1,40.4,24.5,0.0,N@4.6,6.7,76.5,0.0,113,29.96,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,20:15,78.9,79.1,42.0,26.9,0.0,NE@3.2,4.9,76.5,0.0,83,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,20:30,76.9,77.1,44.1,31.1,0.0,NE@2.5,4.6,76.6,0.0,54,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,20:45,74.1,74.2,46.9,37.9,0.0,E@1.3,3.1,76.7,0.0,18,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,21:00,71.4,71.6,48.2,43.7,0.0,N@1.4,4.2,76.7,0.0,9,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,21:15,70.6,70.5,47.5,43.8,0.0,S@1.7,3.1,76.7,0.0,4,29.97,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,21:30,69.8,69.7,47.6,45.2,0.0,NW@1.2,2.8,76.8,0.0,0,29.98,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,21:45,66.8,66.7,50.0,54.7,0.0,NE@1.1,3.1,76.8,0.0,0,29.99,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,22:00,67.8,67.8,48.7,50.4,0.0,N@2.4,4.6,76.8,0.0,0,29.99,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,22:15,67.3,67.2,48.5,50.8,0.0,N@1.8,3.1,76.8,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,22:30,69.4,69.5,46.6,44.1,0.0,N@2.8,5.7,76.9,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,22:45,68.7,68.8,45.9,43.8,0.0,N@3.0,6.0,76.9,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,23:00,69.7,69.9,44.9,40.9,0.0,NW@3.7,6.0,76.9,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,23:15,69.3,69.3,45.3,42.1,0.0,N@3.3,6.7,76.8,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,23:30,68.0,68.1,45.7,44.5,0.0,N@4.4,8.2,76.8,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,23:45,67.8,67.9,45.6,44.7,0.0,N@5.6,9.2,76.8,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
2019-06-30,24:00,68.2,68.2,45.4,43.9,0.0,N@5.6,8.9,76.8,0.0,0,30.0,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2019-08-04 10:21:17.612664
