Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-06-21,00:15,65.4,,47.6,52.5,0.0,0,4.8,8.2,,,,74.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,00:30,64.9,,47.7,53.5,0.0,0,5.1,7.4,,,,74.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,00:45,64.6,,47.6,53.8,0.0,0,4.6,7.8,,,,74.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,01:00,65.4,,47.4,52.2,0.0,0,4.6,7.8,,,,74.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,01:15,64.4,,47.5,54.0,0.0,0,3.5,6.7,,,,74.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,01:30,63.4,,47.5,55.9,0.0,0,3.6,7.8,,,,74.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,01:45,65.4,,47.1,51.6,0.0,0,5.5,11.7,,,,74.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,02:00,64.6,,47.2,53.1,0.0,0,3.5,7.1,,,,74.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,02:15,62.3,,47.3,57.9,0.0,0,1.8,3.5,,,,74.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,02:30,61.4,,47.5,60.1,0.0,0,2.3,5.7,,,,74.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,02:45,63.1,,47.0,55.7,0.0,0,3.7,7.8,,,,74.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,03:00,63.6,,46.8,54.1,0.0,0,5.5,9.2,,,,74.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,03:15,62.7,,46.8,55.9,0.0,0,4.1,7.8,,,,73.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,03:30,62.6,,46.5,55.7,0.0,0,4.3,7.4,,,,73.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,03:45,62.5,,46.5,55.7,0.0,0,5.2,8.2,,,,73.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,04:00,63.1,,46.2,54.0,0.0,2,6.4,10.3,,,,73.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,04:15,63.0,,46.1,53.8,0.0,7,5.7,9.2,,,,73.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,04:30,63.2,,46.0,53.2,0.0,15,6.1,10.3,,,,73.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,04:45,63.4,,45.8,52.4,0.0,23,6.4,11.0,,,,73.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,05:00,63.5,,45.6,51.9,0.0,34,7.7,13.9,,,,73.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,05:15,64.1,,45.1,50.0,0.0,48,9.2,16.4,,,,73.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,05:30,64.7,,44.7,48.2,0.0,62,7.7,14.6,,,,73.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,05:45,65.0,,44.6,47.5,0.0,71,8.7,15.7,,,,73.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,06:00,65.5,,44.3,46.1,0.0,63,9.0,15.0,,,,72.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,06:15,66.1,,44.0,44.6,0.0,119,9.2,15.0,,,,72.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
2020-06-21,06:30,68.0,,44.0,41.8,0.0,280,10.1,16.0,,,,72.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:13:10.622068
