Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-08-23,00:15,66.6,,48.9,52.8,0.0,0,5.3,8.5,,,,82.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,00:30,66.6,,48.9,52.8,0.0,0,5.3,8.5,,,,82.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,00:45,66.7,,48.6,52.0,0.0,0,6.1,9.9,,,,82.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,01:00,66.8,,48.6,51.8,0.0,0,6.6,10.3,,,,82.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,01:15,66.8,,48.5,51.9,0.0,0,6.4,9.9,,,,82.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,01:30,66.7,,48.4,51.6,0.0,0,7.0,10.7,,,,82.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,01:45,66.3,,48.4,52.5,0.0,0,6.5,9.6,,,,82.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,02:00,66.0,,48.3,52.9,0.0,0,5.9,8.9,,,,82.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,02:15,65.3,,48.3,54.1,0.0,0,5.2,8.9,,,,81.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,02:30,64.9,,48.4,54.9,0.0,0,5.8,8.5,,,,81.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,02:45,64.6,,48.3,55.4,0.0,0,5.7,8.9,,,,81.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,03:00,64.3,,48.2,55.9,0.0,0,5.6,8.5,,,,81.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,03:15,63.9,,48.2,56.5,0.0,0,6.1,9.6,,,,81.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,03:30,63.6,,48.0,56.8,0.0,0,6.9,11.0,,,,81.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,03:45,63.5,,47.9,56.7,0.0,0,6.9,9.9,,,,81.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,04:00,63.0,,47.6,57.1,0.0,0,6.9,11.0,,,,81.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,04:15,62.7,,47.2,56.7,0.0,0,5.9,8.5,,,,81.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,04:30,62.6,,46.9,56.5,0.0,0,6.1,9.9,,,,81.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,04:45,62.3,,46.6,56.3,0.0,0,7.3,12.1,,,,81.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,05:00,61.9,,46.6,57.1,0.0,1,7.9,12.8,,,,81.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,05:15,60.8,,47.1,60.6,0.0,4,7.3,11.7,,,,81.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,05:30,60.6,,47.0,60.8,0.0,9,7.4,10.7,,,,81.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,05:45,60.9,,46.0,57.9,0.0,13,7.6,13.5,,,,80.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,06:00,60.9,,45.6,57.0,0.0,16,6.6,9.6,,,,80.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,06:15,60.3,,45.9,58.9,0.0,19,4.8,7.8,,,,80.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,06:30,60.0,,46.2,60.3,0.0,20,5.2,7.8,,,,80.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,06:45,59.9,,45.9,59.7,0.0,21,4.1,6.7,,,,80.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,07:00,59.7,,45.8,59.9,0.0,23,4.2,6.0,,,,80.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,07:15,59.9,,45.8,59.6,0.0,83,4.8,7.1,,,,80.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,07:30,62.6,,46.0,54.4,0.0,312,5.8,8.9,,,,80.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,07:45,63.9,,46.5,53.1,0.0,353,5.9,8.5,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,08:00,64.9,,47.5,53.2,0.0,392,5.5,8.5,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,08:15,66.5,,47.2,49.8,0.0,432,6.0,12.1,,,,80.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,08:30,67.8,,46.2,45.7,0.0,470,7.0,10.7,,,,80.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,08:45,68.7,,46.4,44.7,0.0,506,6.6,10.7,,,,79.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,09:00,70.4,,45.6,41.0,0.0,543,7.0,10.7,,,,79.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,09:15,71.6,,45.0,38.4,0.0,576,6.6,9.2,,,,79.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,09:30,72.8,,43.4,34.8,0.0,607,7.8,11.4,,,,79.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,09:45,74.0,,42.6,32.3,0.0,636,7.7,10.7,,,,79.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,10:00,75.0,,42.3,30.9,0.0,662,6.5,10.3,,,,79.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,10:15,75.9,,42.0,29.6,0.0,681,5.8,9.2,,,,79.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,10:30,76.6,,42.3,29.3,0.0,697,4.9,10.3,,,,79.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,10:45,77.8,,42.6,28.5,0.0,715,3.4,7.4,,,,79.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,11:00,78.7,,44.5,29.8,0.0,731,3.2,5.3,,,,79.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,11:15,80.2,,43.6,27.4,0.0,740,2.9,5.7,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,11:30,81.3,,42.8,25.6,0.0,750,3.9,7.1,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,11:45,82.4,,44.2,26.1,0.0,759,4.6,8.5,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,12:00,82.6,,44.1,25.8,0.0,763,5.2,7.4,,,,79.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,12:15,83.6,,44.7,25.6,0.0,760,5.8,9.9,,,,79.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,12:30,84.3,,45.8,26.1,0.0,756,5.5,9.6,,,,79.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,12:45,84.2,,45.0,25.4,0.0,750,5.1,9.2,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,13:00,85.2,,45.4,24.9,0.0,738,6.0,9.6,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,13:15,84.8,,44.6,24.5,0.0,698,4.7,7.8,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,13:30,85.2,,44.9,24.5,0.0,592,5.1,9.2,,,,79.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,13:45,84.7,,45.4,25.3,0.0,508,4.9,10.3,,,,79.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,14:00,85.3,,45.3,24.8,0.0,596,5.1,9.6,,,,79.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,14:15,87.0,,44.9,23.1,0.0,574,5.1,8.5,,,,79.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,14:30,87.2,,44.6,22.7,0.0,542,6.1,8.9,,,,79.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,14:45,87.7,,43.8,21.7,0.0,642,6.3,9.6,,,,79.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,15:00,88.4,,43.4,20.8,0.0,584,4.9,8.2,,,,79.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,15:15,88.7,,43.4,20.7,0.0,553,5.0,9.2,,,,79.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,15:30,89.0,,43.9,20.9,0.0,533,7.3,11.4,,,,79.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,15:45,88.5,,43.8,21.1,0.0,485,5.7,9.2,,,,80.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,16:00,88.5,,42.9,20.4,0.0,439,6.8,10.3,,,,80.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,16:15,88.5,,42.8,20.3,0.0,402,5.3,9.9,,,,80.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,16:30,88.7,,43.0,20.4,0.0,360,6.5,11.7,,,,80.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,16:45,88.3,,43.1,20.7,0.0,321,5.9,10.3,,,,80.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,17:00,87.4,,44.3,22.3,0.0,278,5.3,10.3,,,,80.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,17:15,86.7,,44.1,22.6,0.0,234,5.1,10.7,,,,80.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,17:30,86.2,,44.3,23.2,0.0,193,5.6,9.6,,,,80.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,17:45,86.1,,44.6,23.5,0.0,154,5.0,8.5,,,,81.0,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,18:00,85.7,,44.0,23.2,0.0,117,5.9,10.7,,,,81.1,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,18:15,85.3,,43.5,23.2,0.0,83,5.8,10.3,,,,81.2,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,18:30,85.0,,43.1,23.1,0.0,51,5.0,10.3,,,,81.3,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,18:45,84.3,,42.8,23.3,0.0,12,5.8,10.3,,,,81.4,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,19:00,84.0,,42.7,23.4,0.0,4,4.1,7.8,,,,81.5,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,19:15,83.1,,43.3,24.6,0.0,1,3.5,6.7,,,,81.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,19:30,79.5,,44.9,29.5,0.0,0,2.2,4.2,,,,81.6,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,19:45,77.1,,46.1,33.3,0.0,0,2.4,4.9,,,,81.7,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,20:00,73.8,,49.5,42.4,0.0,0,1.3,2.8,,,,81.8,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
2020-08-23,20:15,70.0,,53.3,55.5,0.0,0,1.4,2.4,,,,81.9,,,,,"Sunrise, Wenatchee, Douglas County",330115,Sunrise,2020-12-14 00:14:33.015630
