Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-11-26,00:15,24.1,22.8,99.3,0.0,N @1.3,2.4,0.0,0,33.9,23.9,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,00:30,23.6,22.2,99.3,0.0,NE@0.6,2.1,0.0,0,33.9,23.3,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,00:45,23.0,21.5,99.3,0.0,N@1.5,2.4,0.0,0,33.9,22.7,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,01:00,22.7,21.2,99.3,0.0,N@0.6,3.1,0.0,0,33.9,22.4,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,01:15,22.8,21.3,99.3,0.0,SW@1.2,2.4,0.0,0,33.9,22.5,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,01:30,22.5,21.0,99.3,0.0,W@1.1,2.1,0.0,0,33.9,22.2,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,01:45,22.2,20.6,99.3,0.0,NW@1.5,2.4,0.0,0,33.9,21.8,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,02:00,23.0,21.5,99.3,0.0,N@1.8,2.8,0.0,0,33.9,22.7,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,02:15,22.4,20.9,99.3,0.0,W@0.5,2.1,0.0,0,33.9,22.2,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,02:30,22.8,21.3,99.3,0.0,NW@1.2,2.4,0.0,0,33.8,22.5,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,02:45,22.9,21.4,99.3,0.0,NW@1.6,2.8,0.0,0,33.8,22.6,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,03:00,23.0,21.6,99.3,0.0,NW@1.1,2.1,0.0,0,33.8,22.8,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,03:15,21.3,19.5,98.8,0.0,S@1.3,2.4,0.0,0,33.8,21.1,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
2019-11-26,03:30,21.9,20.3,99.3,0.0,N@1.6,2.8,0.0,0,33.8,21.7,"Brewster.N (Brewster Flat), Okanogan County",330171,Brewster.S,2020-01-21 21:15:22.939233
