Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-12-16,00:15,26.4,26.6,SE@2.0,4.4,0.0,0,26.4,100.0,30.34,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,00:30,26.3,26.6,NE@2.3,5.7,0.0,0,26.3,100.0,30.35,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,00:45,26.5,26.6,SE@1.9,3.9,0.0,0,26.5,100.0,30.35,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,01:00,26.6,26.7,W@1.3,2.5,0.0,0,26.6,100.0,30.35,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,01:15,26.2,26.7,SW@2.2,4.0,0.0,0,26.2,100.0,30.36,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,01:30,26.0,26.4,SW@2.8,4.4,0.0,0,26.0,100.0,30.36,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,01:45,26.2,26.2,SW@3.1,5.5,0.0,0,25.2,99.7,30.37,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,02:00,26.4,26.4,SW@2.0,3.7,0.0,0,26.4,100.0,30.37,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,02:15,26.6,26.6,SW@2.1,3.5,0.0,0,26.6,100.0,30.37,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,02:30,26.9,26.8,NW@1.7,3.7,0.0,0,26.0,99.8,30.38,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,02:45,27.1,27.0,W@1.6,4.3,0.0,0,27.1,100.0,30.38,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,03:00,27.2,27.2,NE@1.7,3.7,0.0,0,26.3,99.7,30.38,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,03:15,27.3,27.3,NE@1.7,4.7,0.0,0,26.4,99.6,30.39,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,03:30,27.2,27.4,NE@1.5,4.6,0.0,0,26.4,99.7,30.4,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,03:45,27.4,27.5,N @2.5,5.1,0.0,0,27.4,100.0,30.4,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,04:00,27.4,27.5,N @3.0,7.6,0.0,0,27.4,100.0,30.4,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,04:15,27.5,27.7,N @2.2,5.1,0.0,0,27.5,100.0,30.4,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,04:30,27.6,27.7,SE@1.7,4.4,0.0,0,26.8,99.8,30.4,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,04:45,27.6,27.8,E@1.9,5.2,0.0,0,27.6,100.0,30.4,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,05:00,27.3,27.7,SE@3.3,7.6,0.0,0,27.3,100.0,30.4,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,05:15,26.4,27.2,S@3.9,6.8,0.0,0,25.4,99.8,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,05:30,26.5,26.8,S@2.1,4.5,0.0,0,26.5,100.0,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,05:45,26.7,26.8,SE@2.3,4.8,0.0,0,25.8,99.5,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,06:00,26.8,26.9,S@3.2,6.1,0.0,0,25.9,99.7,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,06:15,26.9,27.0,S@2.1,4.0,0.0,0,26.9,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,06:30,27.0,27.1,S@1.7,3.4,0.0,0,27.0,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,06:45,27.0,27.1,E@1.3,2.7,0.0,0,27.0,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,07:00,27.0,27.1,SW@2.1,6.8,0.0,0,27.0,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,07:15,27.0,27.1,SW@1.7,3.9,0.0,0,27.0,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,07:30,27.0,27.1,SW@2.0,4.3,0.0,0,27.0,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,07:45,27.1,27.1,SW@2.4,4.6,0.0,1,27.1,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,08:00,27.1,27.3,S@1.7,4.8,0.0,3,27.1,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,08:15,26.8,27.2,S@3.2,6.3,0.0,6,26.8,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,08:30,26.6,27.1,S@2.9,5.1,0.0,10,26.6,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,08:45,26.7,27.0,S@3.1,5.1,0.0,15,26.7,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,09:00,26.6,27.0,S@3.2,4.9,0.0,21,26.6,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,09:15,26.8,27.1,S@2.9,5.0,0.0,25,26.8,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,09:30,26.8,27.3,S@2.6,5.3,0.0,40,25.9,99.9,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,09:45,26.8,27.5,SW@3.2,5.3,0.0,52,25.9,99.9,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,10:00,27.1,27.7,W@3.2,6.7,0.0,56,26.2,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,10:15,27.3,28.0,W@2.4,6.2,0.0,59,26.5,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,10:30,27.3,28.3,W@1.5,3.2,0.0,64,27.3,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,10:45,27.4,28.5,SW@0.9,2.6,0.0,66,27.4,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,11:00,27.5,28.8,SE@0.7,1.9,0.0,63,27.5,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,11:15,27.6,28.9,E@1.2,3.6,0.0,60,26.8,99.8,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,11:30,27.8,28.9,E@2.4,4.5,0.0,64,27.8,100.0,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,11:45,27.7,29.0,SE@1.4,3.1,0.0,83,27.7,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,12:00,27.8,29.3,E@1.5,4.6,0.0,79,27.1,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,12:15,27.7,29.5,NE@1.9,4.8,0.0,77,27.7,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,12:30,27.7,29.5,NW@1.5,3.2,0.0,74,27.7,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,12:45,27.8,29.5,NW@1.6,3.2,0.0,72,27.8,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,13:00,27.9,29.6,NW@1.4,3.4,0.0,74,27.1,99.7,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,13:15,28.0,29.7,W@2.1,4.2,0.0,73,28.0,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,13:30,28.0,29.8,SW@2.3,4.4,0.0,78,28.0,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,13:45,28.1,29.8,SW@1.6,4.0,0.0,74,27.4,99.8,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,14:00,28.3,30.0,SE@1.8,3.8,0.0,59,28.3,100.0,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,14:15,28.4,30.0,SE@2.2,4.1,0.0,68,28.4,100.0,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,14:30,28.4,30.1,NE@1.7,3.4,0.0,45,28.4,100.0,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,14:45,28.4,30.0,S@1.2,2.3,0.0,41,28.4,100.0,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,15:00,28.6,30.0,SE@1.7,2.9,0.0,30,28.0,99.9,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,15:15,28.8,29.8,SW@0.7,1.7,0.0,22,28.2,99.9,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,15:30,28.7,29.9,S@1.6,3.6,0.0,24,28.7,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,15:45,28.8,29.8,E@2.6,4.7,0.0,9,28.8,100.0,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,16:00,28.6,29.6,SE@1.8,3.5,0.0,3,28.0,99.7,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,16:15,28.6,29.4,SE@2.0,4.5,0.0,2,28.0,99.9,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,16:30,28.5,29.3,E@2.1,3.6,0.0,0,28.5,100.0,30.41,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,16:45,28.5,29.1,N @2.0,4.2,0.0,0,27.9,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,17:00,28.5,29.1,NW@2.0,3.8,0.0,0,28.5,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,17:15,28.4,29.1,S@1.8,4.3,0.0,0,28.4,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,17:30,28.5,28.9,SE@1.4,2.6,0.0,0,28.5,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,17:45,28.5,28.9,E@1.6,3.2,0.0,0,28.5,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,18:00,28.4,28.9,N @1.5,3.2,0.0,0,28.4,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,18:15,28.4,28.9,N@1.5,4.0,0.0,0,28.4,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,18:30,28.4,28.9,NE@2.6,4.0,0.0,0,28.4,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,18:45,28.4,28.9,NE@2.1,3.6,0.0,0,28.4,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,19:00,28.5,28.9,N@2.0,5.3,0.0,0,28.5,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,19:15,28.2,28.9,S@1.5,4.3,0.0,0,27.5,99.9,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,19:30,28.5,28.9,NW@1.3,4.9,0.0,0,28.5,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,19:45,28.6,29.0,W@3.2,7.2,0.0,0,27.9,99.8,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,20:00,28.5,29.1,NW@3.1,5.8,0.0,0,28.5,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,20:15,28.6,29.1,NW@3.4,7.2,0.0,0,27.9,99.8,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,20:30,28.5,29.1,NW@4.5,9.3,0.0,0,27.9,99.9,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,20:45,28.6,29.1,NW@4.5,8.4,0.0,0,27.9,99.8,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,21:00,28.6,29.1,NW@4.6,10.6,0.0,0,27.9,99.8,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,21:15,28.6,29.1,NW@5.4,11.2,0.0,0,27.9,99.7,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,21:30,28.7,29.1,NW@7.1,11.0,0.0,0,28.0,99.4,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,21:45,28.7,29.1,NW@5.7,11.0,0.0,0,27.9,99.5,30.45,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,22:00,28.6,29.0,NW@6.1,9.9,0.0,0,27.9,99.8,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,22:15,28.4,28.9,NW@5.8,9.6,0.0,0,28.4,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,22:30,28.4,28.9,NW@5.3,9.8,0.0,0,28.4,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,22:45,28.3,28.9,NW@5.2,9.3,0.0,0,28.3,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,23:00,28.4,28.8,NW@5.1,8.9,0.0,0,28.4,100.0,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,23:15,28.2,28.8,NW@5.1,9.9,0.0,0,27.5,99.9,30.44,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,23:30,28.2,28.7,NW@4.4,9.1,0.0,0,27.4,99.5,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,23:45,28.2,28.6,NW@3.9,7.3,0.0,0,27.4,99.5,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-16,24:00,28.2,28.6,NW@2.6,5.0,0.0,0,27.4,99.4,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,00:15,28.1,28.6,NW@3.8,6.3,0.0,0,27.4,99.8,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,00:30,28.2,28.6,NW@4.1,7.3,0.0,0,27.4,99.7,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,00:45,28.2,28.6,NW@4.0,6.7,0.0,0,27.4,99.4,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,01:00,28.1,28.6,NW@4.4,7.5,0.0,0,27.4,99.9,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,01:15,28.0,28.6,NW@3.8,7.5,0.0,0,28.0,100.0,30.43,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,01:30,28.0,28.5,NW@3.4,6.5,0.0,0,28.0,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,01:45,28.0,28.4,NW@3.4,6.6,0.0,0,28.0,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,02:00,28.0,28.4,NW@3.5,6.1,0.0,0,28.0,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,02:15,28.0,28.4,NW@3.0,5.4,0.0,0,28.0,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
2019-12-17,02:30,28.0,28.4,NW@3.3,6.6,0.0,0,28.0,100.0,30.42,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:24.623625
