Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-11-28,00:15,29.0,29.1,NW@11.0,23.6,0.0,0,23.5,81.3,29.82,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,00:30,29.1,29.1,NW@12.4,19.0,0.0,0,23.5,81.0,29.82,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,00:45,29.0,29.1,NW@10.3,18.8,0.0,0,23.0,79.7,29.83,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,01:00,29.0,29.1,NW@11.2,24.3,0.0,0,22.9,79.7,29.83,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,01:15,29.0,28.9,NW@10.5,21.7,0.0,0,22.9,79.4,29.83,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,01:30,29.1,29.0,NW@10.5,20.7,0.0,0,23.0,79.2,29.83,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,01:45,29.3,29.2,NW@10.5,19.3,0.0,0,23.0,78.5,29.83,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,02:00,29.4,29.3,NW@11.4,21.8,0.0,0,23.0,78.1,29.84,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,02:15,29.5,29.5,NW@13.1,21.1,0.0,0,22.5,76.4,29.84,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,02:30,29.4,29.5,N@12.3,21.4,0.0,0,22.4,76.5,29.85,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,02:45,29.3,29.3,NW@13.1,25.2,0.0,0,22.4,76.8,29.86,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,03:00,29.1,29.3,NW@12.3,19.7,0.0,0,22.4,77.3,29.86,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,03:15,29.0,29.1,NW@12.1,20.3,0.0,0,22.4,77.6,29.86,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,03:30,29.0,29.1,NW@11.5,21.7,0.0,0,22.5,78.4,29.86,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,03:45,29.0,28.9,NW@11.6,19.9,0.0,0,22.4,77.7,29.86,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,04:00,29.1,29.1,NW@12.2,23.0,0.0,0,22.4,77.4,29.86,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
2019-11-28,04:15,29.2,29.1,NW@11.3,19.6,0.0,0,22.4,77.1,29.86,"08CF15, Sunnyside, Yakima County",100011,"08CF15, WA",2020-01-21 14:09:03.155197
