Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-03-06,23:15,30.3,29.2,97.2,0.0,0,29.83,N ,0.0,0.0,0.0,38.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-06,23:30,29.9,28.8,97.3,0.0,0,29.83,N ,0.0,0.0,0.0,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-06,23:45,29.8,28.7,97.5,0.0,0,29.84,N ,0.0,0.0,0.0,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-06,24:00,29.9,28.9,97.6,0.0,0,29.84,N ,0.0,0.0,0.0,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,00:15,30.5,29.6,97.7,0.0,0,29.84,N ,0.0,0.0,0.03,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,00:30,31.4,30.7,97.8,0.0,0,29.85,N ,0.0,0.0,0.21,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,00:45,31.6,31.0,97.9,0.0,0,29.85,N ,0.0,0.0,0.35,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,01:00,32.1,31.6,98.0,0.0,0,29.86,N ,0.0,0.0,0.57,38.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,01:15,32.3,31.8,98.0,0.0,0,29.86,N ,0.0,0.0,0.73,38.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,01:30,32.5,32.0,98.0,0.0,0,29.87,N ,0.0,0.0,0.82,38.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,01:45,32.5,32.0,98.0,0.0,0,29.87,N ,0.0,0.0,0.87,38.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,02:00,32.5,32.0,98.0,0.0,0,29.88,N ,0.0,0.0,0.88,38.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,02:15,32.5,32.0,97.9,0.0,0,29.88,N ,0.0,0.0,0.88,38.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,02:30,32.4,31.9,97.9,0.0,0,29.88,N ,0.0,0.0,0.88,38.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,02:45,32.5,31.9,97.9,0.0,0,29.88,N ,0.0,0.0,0.89,38.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,03:00,32.4,31.9,97.9,0.0,0,29.88,N ,0.0,0.0,0.9,38.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,03:15,32.4,31.8,97.9,0.0,0,29.88,N ,0.0,0.0,0.9,38.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,03:30,32.4,31.9,97.9,0.0,0,29.87,N ,0.0,0.0,0.9,38.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,03:45,32.4,31.9,97.9,0.0,0,29.87,N ,0.0,0.0,0.9,38.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,04:00,32.4,31.9,97.9,0.0,0,29.87,N ,0.0,0.0,0.91,38.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,04:15,32.4,31.9,98.0,0.0,0,29.87,N ,0.0,0.0,0.91,38.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,04:30,32.7,32.2,98.0,0.0,0,29.87,S,1.2,6.4,0.91,38.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,04:45,32.8,32.3,97.9,0.0,0,29.88,S,0.5,5.3,0.92,38.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,05:00,32.8,32.3,97.8,0.0,0,29.88,S,2.3,8.2,0.92,38.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,05:15,33.2,32.6,97.6,0.0,0,29.88,S,2.9,8.5,0.92,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,05:30,33.7,33.0,97.1,0.0,0,29.88,S,3.1,8.5,0.9,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,05:45,33.7,32.8,96.5,0.0,0,29.89,SW,1.6,6.4,0.87,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,06:00,33.6,32.7,96.5,0.0,0,29.9,SW,0.8,5.7,0.84,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,06:15,33.7,32.8,96.5,0.0,0,29.9,S,1.3,4.9,0.81,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,06:30,33.7,32.8,96.4,0.0,0,29.9,S,0.6,4.6,0.78,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,06:45,33.6,32.7,96.4,0.0,1,29.91,W,0.5,6.7,0.76,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,07:00,33.6,32.7,96.4,0.0,3,29.92,N ,0.0,0.0,0.75,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,07:15,33.6,32.7,96.4,0.0,8,29.93,S,0.1,4.9,0.75,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,07:30,33.5,32.7,96.5,0.0,17,29.93,S,0.1,2.8,0.76,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,07:45,33.7,32.9,96.6,0.0,19,29.94,S,0.6,6.0,0.78,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,08:00,33.9,33.0,96.6,0.0,22,29.94,S,0.5,4.2,0.79,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,08:15,34.1,33.3,96.5,0.0,59,29.95,S,1.2,6.4,0.78,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,08:30,34.5,33.5,96.4,0.03,55,29.95,SW,0.1,2.8,0.78,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,08:45,34.8,33.8,96.1,0.04,102,29.96,N ,0.0,0.0,0.79,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,09:00,35.8,34.6,95.4,0.04,210,29.96,S,0.3,3.9,0.8,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,09:15,36.0,34.6,94.6,0.02,141,29.97,SW,0.5,5.3,0.81,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,09:30,36.1,34.7,94.4,0.0,152,29.98,SW,1.2,5.3,0.81,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,09:45,36.0,34.6,94.7,0.0,99,29.98,W,1.2,4.9,0.82,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,10:00,35.9,34.6,95.2,0.0,80,29.98,W,2.6,7.1,0.82,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,10:15,35.9,34.7,95.5,0.0,112,29.98,W,1.4,4.9,0.83,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,10:30,36.3,35.1,95.6,0.0,156,29.98,SW,0.0,2.4,0.83,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,10:45,36.9,35.6,95.3,0.0,192,29.99,W,0.1,4.6,0.86,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,11:00,37.4,36.2,95.1,0.0,148,29.99,W,1.9,6.4,0.86,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,11:15,37.6,36.2,94.8,0.0,93,30.0,W,0.9,5.3,0.83,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,11:30,38.1,36.6,94.3,0.0,136,30.0,SW,0.7,5.3,0.83,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,11:45,38.9,36.6,91.2,0.0,243,30.0,S,3.4,7.4,0.83,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,12:00,39.6,36.5,88.4,0.0,204,30.01,SW,2.3,6.0,0.82,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,12:15,39.9,36.6,87.8,0.0,239,30.02,SW,3.1,7.4,0.77,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,12:30,41.3,37.2,85.1,0.0,423,30.02,SW,2.9,8.9,0.66,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,12:45,41.5,36.5,82.3,0.0,374,30.02,SW,1.4,6.7,0.19,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,13:00,41.9,35.1,76.6,0.0,341,30.01,SW,3.0,8.5,0.01,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,13:15,42.9,36.1,76.7,0.0,427,30.01,S,1.3,7.4,0.0,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,13:30,41.1,34.7,77.9,0.0,84,30.01,SW,1.8,7.4,0.14,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,13:45,38.4,35.1,87.8,0.03,30,30.02,W,3.6,9.6,0.82,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,14:00,35.3,33.3,92.4,0.04,70,30.02,W,0.8,7.1,0.73,37.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,14:15,37.3,35.6,93.6,0.01,548,30.01,N ,0.0,0.0,0.72,37.8,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,14:30,40.7,37.7,89.0,0.0,314,30.01,SW,0.8,6.4,0.74,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,14:45,39.7,36.5,88.2,0.0,103,30.01,W,1.6,7.4,0.78,37.9,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
2019-03-07,15:00,39.5,36.8,90.1,0.01,268,30.01,SW,3.5,7.8,0.78,38.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-28 22:11:18.376255
