Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2017-03-08,23:15,38.4,38.1,98.9,0.0,0,30.14,W,0.7,3.1,0.85,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-08,23:30,38.5,38.2,98.9,0.01,0,30.14,N ,0.0,0.0,0.85,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-08,23:45,38.6,38.3,99.0,0.0,0,30.14,SW,1.7,3.9,0.85,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-08,24:00,38.7,38.4,99.0,0.0,0,30.13,S,0.2,2.1,0.85,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,00:15,38.7,38.5,99.0,0.0,0,30.13,N ,0.0,0.0,0.85,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,00:30,38.8,38.5,99.0,0.0,0,30.13,W,0.4,2.1,0.85,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,00:45,38.8,38.6,99.0,0.0,0,30.14,W,0.2,1.7,0.86,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,01:00,38.9,38.7,99.0,0.01,0,30.14,W,0.7,2.4,0.86,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,01:15,39.0,38.7,99.1,0.0,0,30.14,N ,0.0,0.0,0.86,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,01:30,39.1,38.8,99.1,0.0,0,30.15,W,0.9,3.9,0.86,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,01:45,39.1,38.9,99.1,0.0,0,30.15,SE,0.2,2.1,0.86,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,02:00,39.2,39.0,99.1,0.01,0,30.15,SW,0.4,2.4,0.85,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,02:15,39.3,39.1,99.2,0.0,0,30.15,W,0.4,2.1,0.85,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,02:30,39.4,39.2,99.2,0.0,0,30.15,W,1.3,3.1,0.86,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,02:45,39.4,39.2,99.2,0.0,0,30.15,W,0.9,2.8,0.86,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,03:00,39.6,39.4,99.2,0.0,0,30.15,W,1.3,2.8,0.86,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,03:15,39.7,39.5,99.2,0.0,0,30.15,W,1.3,3.1,0.86,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,03:30,39.8,39.6,99.2,0.0,0,30.15,W,0.7,2.8,0.86,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,03:45,39.9,39.8,99.2,0.0,0,30.15,W,1.5,2.8,0.86,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,04:00,40.0,39.8,99.2,0.0,0,30.15,W,0.3,2.8,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,04:15,40.1,39.9,99.2,0.0,0,30.15,W,0.2,2.8,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,04:30,40.1,40.0,99.2,0.0,0,30.15,N ,0.0,0.0,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,04:45,40.2,40.0,99.2,0.0,0,30.15,N ,0.0,0.0,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,05:00,40.2,40.0,99.2,0.0,0,30.15,N ,0.0,0.0,0.87,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,05:15,40.1,39.9,99.2,0.0,0,30.15,N ,0.0,0.0,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,05:30,40.1,39.9,99.2,0.0,0,30.15,N ,0.0,0.0,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,05:45,40.0,39.8,99.2,0.01,0,30.15,N ,0.0,0.0,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,06:00,40.0,39.8,99.2,0.0,0,30.16,N ,0.0,0.0,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,06:15,39.9,39.7,99.2,0.0,0,30.16,N ,0.0,0.0,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,06:30,39.3,39.1,99.2,0.0,0,30.15,NW,1.0,5.3,0.86,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,06:45,38.6,38.4,99.2,0.0,1,30.15,N,3.4,6.0,0.86,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,07:00,38.4,38.2,99.2,0.0,4,30.15,N ,3.7,5.7,0.86,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,07:15,38.1,37.9,99.2,0.0,8,30.15,NE,4.5,6.7,0.86,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,07:30,37.9,37.7,99.2,0.0,14,30.14,N ,4.3,7.1,0.87,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,07:45,38.0,37.8,99.2,0.0,17,30.14,N ,3.4,6.0,0.87,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,08:00,37.9,37.7,99.2,0.0,19,30.14,NE,3.8,7.8,0.86,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,08:15,37.9,37.7,99.2,0.0,27,30.13,N ,4.0,5.7,0.85,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,08:30,38.1,37.9,99.2,0.01,34,30.13,N,2.9,5.7,0.84,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,08:45,38.1,38.0,99.2,0.01,37,30.13,N ,2.2,5.7,0.84,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,09:00,38.3,38.1,99.2,0.01,41,30.14,N,2.5,5.3,0.83,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,09:15,38.3,38.1,99.2,0.01,42,30.13,N ,1.8,5.7,0.82,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,09:30,38.5,38.3,99.2,0.01,50,30.13,N ,0.0,0.0,0.82,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,09:45,38.7,38.5,99.2,0.02,44,30.13,N ,0.0,0.0,0.82,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,10:00,38.9,38.7,99.2,0.02,51,30.13,N ,0.0,0.0,0.81,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,10:15,39.2,39.0,99.2,0.03,69,30.13,N ,0.0,0.0,0.8,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,10:30,39.2,38.9,99.1,0.02,83,30.13,N ,2.7,6.4,0.8,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,10:45,39.3,39.0,98.8,0.01,80,30.12,N ,3.8,7.8,0.8,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,11:00,39.2,38.9,98.6,0.01,76,30.11,NE,3.8,8.5,0.8,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,11:15,39.3,38.9,98.4,0.02,68,30.11,N ,1.2,5.3,0.8,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,11:30,39.5,39.1,98.4,0.02,89,30.1,NE,0.3,5.7,0.8,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,11:45,39.9,39.4,98.3,0.01,131,30.09,N ,1.5,7.4,0.8,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,12:00,40.2,39.8,98.2,0.02,124,30.09,N,1.5,6.0,0.81,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,12:15,40.4,39.9,98.1,0.01,136,30.09,N,1.4,7.4,0.81,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,12:30,40.6,40.1,97.9,0.0,147,30.07,N ,0.0,0.0,0.82,42.0,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,12:45,41.1,40.5,97.8,0.01,124,30.06,N ,0.0,0.0,0.82,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,13:00,41.3,40.7,97.8,0.02,120,30.05,N ,0.0,0.0,0.81,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,13:15,41.4,40.8,97.8,0.01,111,30.04,N ,0.0,0.0,0.81,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,13:30,41.4,40.8,97.7,0.03,56,30.03,N ,0.0,0.0,0.8,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,13:45,41.1,40.5,97.7,0.04,50,30.03,N,1.1,8.5,0.79,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,14:00,41.2,40.6,97.7,0.05,60,30.02,N,0.1,4.9,0.79,42.1,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,14:15,41.4,40.8,97.9,0.02,84,30.02,N ,0.0,0.0,0.79,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,14:30,41.3,40.8,97.9,0.02,48,30.0,N ,0.0,0.0,0.81,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,14:45,41.1,40.6,97.9,0.06,21,30.0,NW,0.0,1.4,0.79,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,15:00,41.2,40.7,97.9,0.05,48,29.99,N,0.9,8.2,0.79,42.2,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,15:15,41.4,40.9,98.0,0.02,41,29.98,S,1.6,6.4,0.8,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,15:30,41.4,40.9,98.2,0.06,30,29.97,NE,3.1,7.8,0.8,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,15:45,41.5,41.0,98.3,0.03,25,29.96,SW,1.9,6.4,0.8,42.3,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,16:00,41.4,41.0,98.4,0.04,27,29.95,W,0.7,5.3,0.8,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,16:15,41.4,41.0,98.5,0.01,29,29.94,NE,1.4,4.6,0.87,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,16:30,41.5,41.1,98.6,0.02,27,29.92,NE,1.4,5.3,0.89,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,16:45,41.6,41.3,98.6,0.0,17,29.92,N,0.4,3.1,0.85,42.4,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,17:00,41.7,41.4,98.6,0.02,19,29.9,N ,0.0,0.0,0.84,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,17:15,41.9,41.5,98.7,0.02,9,29.9,NE,0.1,2.8,0.83,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,17:30,42.0,41.7,98.8,0.06,8,29.9,N ,0.0,0.0,0.82,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,17:45,42.4,42.1,98.9,0.07,4,29.91,N ,0.0,0.0,0.8,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,18:00,42.9,42.6,99.0,0.07,2,29.91,N ,0.0,0.0,0.81,42.5,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,18:15,43.1,42.9,99.0,0.07,1,29.91,NW,0.2,4.6,0.8,42.6,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,18:30,43.9,43.7,99.2,0.01,1,29.91,E,1.3,7.4,0.81,42.6,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,18:45,44.8,44.6,99.2,0.03,0,29.91,SE,0.5,4.6,0.81,42.6,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,19:00,45.7,45.5,99.2,0.01,0,29.91,N ,0.0,0.0,0.82,42.6,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,19:15,46.7,46.5,99.2,0.01,0,29.92,SW,0.0,2.4,0.83,42.6,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,19:30,47.2,47.0,99.2,0.0,0,29.92,N ,0.0,0.0,0.83,42.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,19:45,47.7,47.5,99.2,0.0,0,29.92,N ,0.0,0.0,0.84,42.6,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,20:00,48.1,47.9,99.2,0.0,0,29.92,N ,0.0,0.0,0.84,42.6,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,20:15,48.9,48.7,99.2,0.01,0,29.92,N ,0.0,0.0,0.84,42.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
2017-03-09,20:30,49.9,49.7,99.2,0.0,0,29.93,SW,1.2,4.9,0.85,42.7,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 12:13:00.213843
