Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2009-10-29,00:15,33.7,27.8,78.9,0.0,SE@4.1,5.7,0.0,0,47.0,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,00:30,33.8,27.9,78.9,0.0,SE@4.4,6.0,0.0,0,46.9,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,00:45,33.7,28.0,79.4,0.0,SE@4.3,6.0,0.0,0,46.9,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,01:00,33.7,28.3,80.3,0.0,S@3.9,4.9,0.0,0,46.8,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,01:15,33.8,28.4,80.2,0.0,S@4.7,6.0,0.0,0,46.7,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,01:30,33.9,28.5,80.3,0.0,S@4.2,5.7,0.0,0,46.7,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,01:45,34.3,28.6,79.5,0.0,SE@4.6,6.4,0.0,0,46.6,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,02:00,34.1,28.5,79.5,0.0,SE@4.3,6.4,0.0,0,46.5,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,02:15,33.8,28.5,80.5,0.0,SE@4.4,6.4,0.0,0,46.5,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,02:30,33.8,28.4,80.5,0.0,SE@4.4,6.0,0.0,0,46.4,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,02:45,33.9,28.4,80.1,0.0,SE@3.7,4.6,0.0,0,46.4,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
2009-10-29,03:00,33.9,28.4,80.0,0.0,S@3.1,4.2,0.0,0,46.3,"Green.Blff (Green Bluff), Spokane County",300048,Green.Blff,2020-06-01 13:49:33.212175
