Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-03-19,00:15,40.3,39.1,95.4,0.0,0,29.96,W,4.2,6.0,45.7,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,00:30,40.4,38.9,94.3,0.0,0,29.96,W,3.7,5.3,45.6,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,00:45,39.0,38.6,98.7,0.0,0,29.96,W,5.3,7.0,45.5,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,01:00,37.7,37.5,99.3,0.0,0,29.96,W,4.7,6.0,45.4,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,01:15,36.9,36.4,98.0,0.0,0,29.96,W,4.9,6.8,45.3,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,01:30,36.3,35.7,97.6,0.0,0,29.96,W,5.1,6.6,45.1,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,01:45,35.6,35.1,97.9,0.0,0,29.96,W,5.2,6.6,45.0,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,02:00,36.0,34.7,94.7,0.0,0,29.96,W,5.0,6.8,44.9,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,02:15,36.1,34.7,94.7,0.0,0,29.96,W,4.7,6.6,44.8,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,02:30,36.4,35.1,95.0,0.0,0,29.96,W,4.9,7.4,44.7,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,02:45,36.8,35.5,94.8,0.0,0,29.96,W,4.4,7.8,44.6,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
2021-03-19,03:00,37.1,36.0,95.8,0.0,0,29.96,W,4.3,6.5,44.4,46.2,-9.2,-8.2,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:06:58.267077
