Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-04-06,00:15,34.9,32.0,88.8,0.0,0,30.21,NW,6.0,6.7,48.9,49.5,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,00:30,34.3,31.7,90.3,0.0,0,30.22,W,5.1,6.4,48.7,49.5,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,00:45,34.8,31.8,88.7,0.0,0,30.22,W,5.6,6.3,48.5,49.5,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,01:00,33.5,31.4,92.0,0.0,0,30.22,W,4.2,4.7,48.3,49.5,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,01:15,32.7,31.1,93.4,0.0,0,30.22,W,4.0,4.7,48.2,49.5,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,01:30,33.9,31.0,88.9,0.0,0,30.22,W,3.7,5.6,48.0,49.5,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,01:45,32.5,31.1,94.4,0.0,0,30.22,W,4.2,5.4,47.8,49.5,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,02:00,32.9,30.7,91.6,0.0,0,30.22,NW,5.2,6.4,47.7,49.3,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,02:15,32.3,30.7,93.8,0.0,0,30.22,W,4.0,4.8,47.6,49.3,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,02:30,31.5,30.0,94.7,0.0,0,30.22,W,4.5,4.9,47.4,49.3,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,02:45,31.7,29.4,91.9,0.0,0,30.22,W,4.7,5.2,47.3,49.3,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,03:00,31.7,29.3,91.3,0.0,0,30.22,W,4.3,4.8,47.1,49.3,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,03:15,31.1,29.2,93.6,0.0,0,30.22,W,4.4,4.9,47.0,49.3,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,03:30,30.9,28.8,92.5,0.0,0,30.22,W,3.9,4.4,46.9,49.2,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,03:45,30.5,28.6,94.1,0.0,0,30.22,W,3.9,4.7,46.7,49.1,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,04:00,29.9,28.3,95.4,0.0,0,30.22,W,4.5,4.9,46.6,49.1,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,04:15,29.5,27.8,95.2,0.0,0,30.23,W,4.2,4.7,46.4,49.1,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,04:30,30.2,27.7,91.8,0.0,0,30.23,W,4.7,5.2,46.4,49.1,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,04:45,29.7,27.9,94.8,0.0,0,30.23,W,4.3,5.1,46.2,49.1,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,05:00,29.8,27.6,92.9,0.0,0,30.24,W,4.4,4.7,46.1,48.9,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,05:15,29.6,27.6,93.8,0.0,0,30.24,W,4.1,4.6,46.0,48.9,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,05:30,29.4,27.9,95.7,0.0,0,30.24,W,4.3,5.0,45.7,48.9,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,05:45,29.8,27.6,93.0,0.0,0,30.24,W,4.3,5.5,45.6,48.9,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,06:00,29.2,27.5,95.5,0.0,0,30.24,W,4.3,5.2,45.5,48.8,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,06:15,28.7,27.3,96.6,0.0,0,30.24,W,4.0,4.3,45.3,48.7,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,06:30,28.8,27.0,95.3,0.0,0,30.24,W,4.1,4.5,45.3,48.7,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,06:45,29.0,27.0,94.5,0.0,4,30.24,W,4.7,5.1,45.1,48.7,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,07:00,28.5,27.0,96.5,0.0,15,30.24,W,4.1,4.5,45.0,48.6,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,07:15,29.1,27.3,95.2,0.0,28,30.24,W,3.9,4.7,45.0,48.6,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,07:30,29.0,27.8,97.4,0.0,43,30.23,W,4.3,4.7,44.8,48.6,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,07:45,30.4,29.4,97.5,0.0,98,30.23,W,4.5,5.2,44.8,48.5,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,08:00,31.5,31.3,99.9,0.0,140,30.22,W,4.9,5.2,44.6,48.4,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,08:15,33.2,33.2,99.9,0.0,180,30.22,W,4.6,5.2,44.6,48.4,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,08:30,34.5,34.5,99.9,0.0,218,30.21,W,4.7,5.4,44.4,48.4,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,08:45,37.3,37.2,99.7,0.0,260,30.21,W,3.8,5.3,44.4,48.2,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,09:00,38.7,38.7,99.8,0.0,299,30.2,W,3.3,5.1,44.2,48.2,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,09:15,40.7,40.6,99.5,0.0,336,30.2,W,3.8,5.6,44.2,48.2,-12.3,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,09:30,42.3,41.8,98.2,0.0,353,30.2,W,3.6,5.9,44.1,48.2,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,09:45,44.4,41.8,90.4,0.0,384,30.19,W,3.7,7.2,44.1,48.0,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,10:00,45.7,41.8,86.0,0.0,450,30.2,W,5.3,7.9,44.1,48.0,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,10:15,47.3,41.9,81.4,0.0,493,30.2,W,5.4,7.8,44.1,48.0,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,10:30,48.3,42.1,79.1,0.0,535,30.19,W,6.1,9.5,44.1,47.9,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,10:45,49.1,42.0,76.5,0.0,535,30.19,W,5.4,9.3,44.1,47.8,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,11:00,49.5,41.6,74.0,0.0,556,30.19,W,4.6,7.1,44.1,47.8,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,11:15,50.6,42.0,72.1,0.0,634,30.19,W,5.4,9.9,44.2,47.8,-12.2,-8.7,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
2021-04-06,11:30,51.5,41.4,68.2,0.0,660,30.18,W,5.2,8.8,44.3,47.7,-12.2,-8.8,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:07:24.353982
