Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-01-29,23:15,39.4,39.2,99.3,0.0,0,29.9,E,1.5,2.2,43.5,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-29,23:30,39.1,38.9,99.2,0.0,0,29.9,E,1.6,2.2,43.5,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-29,23:45,39.1,38.8,98.7,0.0,0,29.91,SE,1.6,3.4,43.5,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-29,24:00,39.3,39.0,98.9,0.0,0,29.91,E,2.1,3.0,43.5,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,00:15,39.3,39.1,99.2,0.0,0,29.91,E,1.7,2.7,43.5,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,00:30,39.3,38.9,98.3,0.0,0,29.92,E,1.7,4.0,43.4,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,00:45,39.6,39.3,98.9,0.0,0,29.92,E,2.3,3.1,43.3,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,01:00,39.6,39.4,99.3,0.0,0,29.92,E,2.0,3.1,43.3,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,01:15,39.6,39.5,99.7,0.0,0,29.91,E,1.7,2.9,43.3,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,01:30,39.5,39.4,99.6,0.0,0,29.91,E,1.7,3.3,43.3,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,01:45,39.7,39.7,99.9,0.0,0,29.91,E,2.1,3.9,43.3,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,02:00,39.4,39.4,99.8,0.0,0,29.91,E,1.2,2.7,43.2,44.8,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,02:15,39.5,39.4,99.6,0.0,0,29.91,E,2.2,3.5,43.2,44.7,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,02:30,39.3,39.3,100.0,0.0,0,29.91,NE,1.8,3.8,43.2,44.6,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,02:45,39.5,39.5,100.0,0.01,0,29.92,E,1.8,3.2,43.2,44.6,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
2021-01-30,03:00,39.4,39.4,100.0,0.01,0,29.92,E,1.5,2.4,43.2,44.6,-8.7,-8.0,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:55.281338
