Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-30,23:15,46.4,45.8,97.7,0.0,0,29.8,SE,5.4,11.4,43.0,43.7,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-30,23:30,46.5,45.8,97.4,0.0,0,29.8,S,5.9,11.5,43.0,43.8,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-30,23:45,46.8,45.9,96.9,0.0,0,29.81,S,5.8,11.0,43.0,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-30,24:00,46.9,46.1,97.1,0.0,0,29.81,S,5.5,15.5,43.0,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,00:15,47.1,46.2,96.8,0.0,0,29.81,S,6.4,17.1,43.1,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,00:30,47.1,46.0,96.2,0.0,0,29.81,S,5.6,14.1,43.2,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,00:45,47.1,46.6,98.0,0.0,0,29.81,SE,5.3,12.1,43.2,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,01:00,47.1,46.6,98.0,0.0,0,29.82,SE,5.5,9.7,43.2,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,01:15,47.1,46.6,97.9,0.0,0,29.82,SE,5.8,16.2,43.2,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,01:30,47.1,46.8,98.8,0.0,0,29.82,S,6.1,13.2,43.2,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,01:45,47.1,46.8,98.9,0.0,0,29.82,S,6.5,12.4,43.2,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,02:00,47.3,46.9,98.4,0.0,0,29.82,S,6.9,15.0,43.3,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
2020-12-31,02:15,47.3,47.1,99.2,0.0,0,29.83,S,5.8,11.8,43.3,43.9,-8.1,-7.6,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:17.527771
