Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-08-05,00:15,60.3,57.4,90.1,0.0,0,29.97,NW,,,70.9,69.3,-331.1,-877.8,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,00:30,59.6,56.8,90.4,0.0,0,29.97,NW,,,70.7,69.3,-332.1,-879.2,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,00:45,60.0,56.7,88.9,0.0,0,29.97,NW,,,70.5,69.3,-333.2,-877.4,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,01:00,58.8,56.9,93.4,0.0,0,29.97,NW,,,70.4,69.3,-335.1,-875.6,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,01:15,58.8,56.5,92.0,0.0,0,29.97,NW,,,70.2,69.3,-337.2,-881.6,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,01:30,57.8,56.2,94.4,0.0,0,29.97,NW,,,70.0,69.3,-339.9,-886.5,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,01:45,57.2,55.7,94.8,0.0,0,29.97,NW,,,69.8,69.2,-341.7,-886.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,02:00,56.5,55.1,95.3,0.0,0,29.97,NW,,,69.6,69.1,-344.7,-882.1,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,02:15,56.4,54.8,94.3,0.0,0,29.97,NW,,,69.4,69.1,-346.0,-897.2,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,02:30,55.3,54.5,97.1,0.0,0,29.98,NW,,,69.3,69.1,-348.5,-896.6,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,02:45,56.0,54.2,93.8,0.0,0,29.98,NW,,,69.1,69.0,-348.6,-907.2,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,03:00,55.7,54.3,95.0,0.0,0,29.98,NW,,,68.9,68.9,-349.7,-907.6,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,03:15,55.5,54.3,95.4,0.0,0,29.98,NW,,,68.7,68.9,-351.2,-910.5,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,03:30,55.9,54.1,93.8,0.0,0,29.98,NW,,,68.6,68.9,-352.2,-906.3,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,03:45,55.0,54.2,97.1,0.0,0,29.98,NW,,,68.4,68.9,-352.9,-922.3,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,04:00,55.4,54.1,95.1,0.0,0,29.98,NW,,,68.2,68.7,-354.3,-930.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,04:15,54.9,53.9,96.5,0.0,0,29.98,NW,,,68.0,68.7,-355.1,-935.4,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,04:30,55.3,53.9,94.9,0.0,0,29.98,NW,,,67.9,68.7,-357.0,-943.6,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,04:45,55.0,54.0,96.1,0.0,0,29.98,NW,,,67.7,68.5,-359.1,-938.2,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,05:00,55.0,54.0,96.2,0.0,3,29.98,NW,,,67.6,68.5,-361.7,-958.5,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,05:15,54.3,53.9,98.2,0.0,12,29.99,NW,,,67.4,68.5,-363.7,-959.8,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,05:30,54.2,53.6,97.8,0.0,23,29.99,NW,,,67.2,68.4,-368.2,-998.1,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,05:45,54.2,53.6,97.8,0.0,35,29.99,NW,,,66.9,68.4,-374.5,-1033.7,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,06:00,54.8,54.0,97.0,0.0,56,29.99,NW,,,66.8,68.4,-375.2,-1072.7,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,06:15,56.0,55.6,98.3,0.0,84,29.99,NW,,,66.7,68.2,-376.8,-1078.9,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,06:30,57.4,57.3,99.6,0.0,108,29.99,NW,,,66.5,68.2,-377.3,-1100.0,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
2021-08-05,06:45,58.8,58.7,99.6,0.0,141,29.99,NW,,,66.4,68.2,-378.8,-1113.3,"Woodinville, Woodinville, King County",330026,Woodinvill,2021-11-10 15:43:50.632317
