Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-12,23:15,33.8,33.2,97.8,0.0,0,30.01,N ,2.0,3.6,41.7,45.7,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-12,23:30,33.2,33.0,99.3,0.0,0,30.0,E,2.3,4.4,41.7,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-12,23:45,33.0,32.9,99.6,0.0,0,30.01,E,1.9,4.0,41.6,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-12,24:00,33.0,32.9,99.8,0.0,0,30.01,NE,1.7,3.3,41.5,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,00:15,32.9,32.9,99.9,0.0,0,29.99,E,1.8,4.0,41.5,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,00:30,33.4,33.3,99.4,0.0,0,30.0,NE,2.0,3.5,41.5,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,00:45,33.1,33.1,100.0,0.0,0,30.0,E,1.6,3.8,41.5,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,01:00,33.4,33.4,99.8,0.0,0,30.0,E,2.0,3.7,41.5,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,01:15,33.3,33.3,99.8,0.0,0,30.0,SE,1.1,2.0,41.5,45.5,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,01:30,34.3,33.8,97.9,0.0,0,30.01,E,2.0,6.2,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,01:45,35.2,34.7,98.0,0.0,0,30.01,E,2.0,4.1,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,02:00,35.7,35.1,97.9,0.0,0,30.01,E,2.1,5.0,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,02:15,38.5,36.2,91.5,0.01,0,30.01,SE,3.6,9.6,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,02:30,39.2,37.6,94.1,0.01,0,30.01,SE,2.8,7.7,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,02:45,39.4,38.4,96.1,0.0,0,30.01,SE,3.1,10.0,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,03:00,39.0,38.5,98.1,0.01,0,30.01,SE,2.4,6.2,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,03:15,38.6,38.4,99.2,0.0,0,30.01,SE,2.4,6.2,41.4,45.3,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,03:30,38.0,38.0,100.0,0.01,0,30.01,E,1.7,3.1,41.4,45.2,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,03:45,37.9,37.9,99.7,0.0,0,30.01,E,1.8,4.1,41.4,45.1,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,04:00,38.1,38.0,99.9,0.0,0,30.01,E,1.5,3.0,41.4,45.1,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,04:15,37.9,37.9,100.0,0.0,0,30.01,NE,0.9,2.1,41.4,45.1,-9.5,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,04:30,38.1,38.1,99.9,0.0,0,30.0,E,1.9,4.4,41.4,45.1,-9.4,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,04:45,38.3,38.2,99.8,0.0,0,30.0,E,2.0,4.0,41.4,45.1,-9.4,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,05:00,38.8,38.5,98.7,0.0,0,29.99,S,2.8,5.9,41.4,45.1,-9.4,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,05:15,39.5,38.9,97.7,0.0,0,29.99,SE,4.1,9.9,41.4,45.1,-9.4,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,05:30,39.9,39.1,96.9,0.0,0,29.98,SE,3.5,8.8,41.4,45.1,-9.4,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
2020-12-13,05:45,40.3,39.1,95.4,0.0,0,29.98,SE,3.0,6.7,41.4,45.1,-9.4,-8.4,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:04:53.084168
