Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-01-11,23:15,45.3,45.3,99.7,0.0,0,29.81,N ,1.7,2.8,44.8,45.7,-7.5,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-11,23:30,45.9,45.5,98.7,0.0,0,29.81,N ,1.8,3.2,44.8,45.7,-7.5,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-11,23:45,45.8,45.7,99.6,0.01,0,29.81,NW,1.5,6.1,44.8,45.7,-7.5,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-11,24:00,45.8,45.6,99.3,0.02,0,29.81,NW,1.6,3.6,44.8,45.7,-7.5,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,00:15,45.8,45.8,99.7,0.03,0,29.8,SE,1.3,2.8,44.8,45.7,-7.4,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,00:30,45.9,45.4,98.1,0.02,0,29.79,SE,2.8,9.9,44.8,45.7,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,00:45,46.2,46.1,99.6,0.03,0,29.78,SE,3.1,10.3,44.8,45.7,-7.1,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,01:00,46.4,46.2,99.3,0.03,0,29.78,S,2.2,5.7,44.8,45.7,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,01:15,46.5,46.4,99.4,0.03,0,29.77,SE,1.9,4.9,44.9,45.7,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,01:30,46.8,46.6,99.0,0.04,0,29.75,SE,2.7,6.3,44.9,45.7,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,01:45,46.8,46.7,99.7,0.04,0,29.74,S,2.3,6.6,45.0,45.8,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,02:00,46.9,46.8,99.4,0.05,0,29.73,S,3.0,11.8,45.0,45.8,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,02:15,47.1,47.0,99.5,0.03,0,29.72,S,2.6,5.3,45.0,45.8,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,02:30,46.9,46.9,100.0,0.05,0,29.73,NW,1.3,3.2,45.0,45.8,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,02:45,46.9,46.9,100.0,0.05,0,29.73,E,1.5,3.4,45.0,45.8,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
2021-01-12,03:00,46.8,46.8,100.0,0.04,0,29.73,E,1.6,4.0,45.0,45.8,-7.3,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:33.859300
