Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-01-05,23:15,46.0,45.7,99.2,0.0,0,29.97,S,1.4,5.1,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-05,23:30,45.9,45.9,99.7,0.01,0,29.98,S,2.3,6.0,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-05,23:45,45.3,45.3,100.0,0.01,0,29.98,SW,1.7,5.0,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-05,24:00,45.3,45.3,100.0,0.02,0,29.98,S,1.5,4.1,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,00:15,44.9,44.9,99.9,0.02,0,29.99,SW,1.0,2.7,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,00:30,45.0,44.6,98.7,0.02,0,30.0,S,1.9,4.4,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,00:45,45.3,45.3,99.7,0.02,0,30.0,S,1.9,5.4,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,01:00,45.7,45.6,99.6,0.01,0,30.01,S,2.6,6.8,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,01:15,45.7,45.6,99.5,0.01,0,30.01,S,3.9,9.4,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,01:30,45.6,45.5,99.8,0.01,0,30.02,S,4.1,15.1,44.6,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,01:45,46.2,46.2,99.7,0.01,0,30.02,S,3.8,6.8,44.7,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,02:00,46.0,45.9,99.8,0.01,0,30.02,S,2.7,9.8,44.8,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,02:15,46.0,45.9,99.8,0.0,0,30.02,S,3.2,6.8,44.8,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,02:30,45.4,45.4,100.0,0.01,0,30.02,S,1.6,3.7,44.8,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,02:45,45.1,45.1,100.0,0.01,0,30.03,S,1.3,3.6,44.8,46.0,-7.2,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,03:00,44.9,44.9,99.9,0.0,0,30.04,S,1.0,2.9,44.8,46.0,-7.1,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,03:15,45.2,45.1,99.8,0.01,0,30.03,SE,2.1,7.4,44.8,46.0,-7.1,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,03:30,45.5,45.5,99.8,0.01,0,30.04,S,3.9,11.6,44.8,46.0,-7.1,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
2021-01-06,03:45,45.3,45.3,99.7,0.0,0,30.02,S,4.3,11.5,44.8,46.0,-7.1,-7.3,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 13:05:25.577468
