Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-04-12,00:30,31.8,29.8,92.6,0.0,0,,N ,0.0,0.0,0.82,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,00:45,31.7,29.2,90.9,0.0,0,,N ,0.0,0.0,0.85,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,01:00,31.4,29.6,93.8,0.0,0,,N ,0.0,0.0,0.87,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,01:15,30.9,29.2,94.0,0.0,0,,N ,0.0,0.0,0.88,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,01:30,30.8,28.9,93.9,0.0,0,,N ,0.0,0.0,0.9,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,01:45,31.0,29.2,93.9,0.0,0,,N ,0.0,0.0,0.91,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,02:00,30.5,28.6,93.6,0.0,0,,N ,0.0,0.0,0.57,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,02:15,29.9,27.5,92.1,0.0,0,,N ,0.0,0.0,0.08,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,02:30,30.0,27.4,91.1,0.0,0,,NE,1.4,3.5,0.09,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,02:45,30.2,27.4,90.7,0.0,0,,NE,2.0,3.1,0.09,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,03:00,30.3,27.6,90.9,0.0,0,,N ,1.6,3.1,0.09,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,03:15,29.3,26.6,91.4,0.0,0,,N ,1.2,2.8,0.05,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,03:30,29.0,26.7,93.2,0.0,0,,N ,0.7,2.4,0.04,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,03:45,29.3,27.3,94.2,0.0,0,,N ,1.1,2.4,0.06,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,04:00,29.0,26.9,93.5,0.0,0,,N ,1.1,2.4,0.06,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,04:15,28.8,26.7,93.9,0.0,0,,NE,1.4,2.4,0.06,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,04:30,29.1,27.1,94.3,0.0,0,,N ,1.9,2.8,0.07,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,04:45,29.3,27.2,93.7,0.0,0,,NE,2.1,3.5,0.07,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,05:00,29.4,27.2,93.1,0.0,0,,N,0.2,1.7,0.06,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,05:15,29.1,27.1,94.2,0.0,0,,E,0.5,2.8,0.05,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,05:30,29.3,27.4,94.5,0.0,0,,NE,0.8,2.4,0.07,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,05:45,28.9,26.8,94.1,0.0,0,,NE,1.4,2.8,0.06,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,06:00,29.0,26.8,93.4,0.0,0,,NW,0.5,2.1,0.06,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,06:15,29.0,26.9,93.9,0.0,0,,N ,0.0,0.0,0.02,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,06:30,28.9,27.1,95.3,0.0,3,,SE,0.1,1.7,0.03,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,06:45,28.6,26.9,95.6,0.0,10,,NE,0.5,2.8,0.05,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,07:00,28.8,26.7,94.0,0.0,23,,NE,0.6,2.4,0.07,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,07:15,29.6,27.4,93.2,0.0,58,,N ,0.0,0.0,0.13,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,07:30,30.1,27.6,91.5,0.0,75,,NE,0.0,1.7,0.21,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,07:45,31.0,28.4,90.7,0.0,135,,N ,0.0,0.0,0.55,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,08:00,33.8,30.0,85.7,0.0,198,,E,0.1,2.1,0.93,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,08:15,37.2,31.6,80.0,0.0,236,,NE,1.3,4.6,0.93,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,08:30,40.2,32.2,72.9,0.0,269,,NE,3.4,6.4,0.9,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,08:45,41.3,32.4,70.5,0.0,312,,NE,4.0,7.1,0.51,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,09:00,41.8,32.7,69.7,0.0,356,,NE,5.3,8.2,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,09:15,43.0,33.8,69.7,0.0,398,,NE,5.9,9.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,09:30,44.1,34.5,68.9,0.0,440,,NE,5.2,9.2,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,09:45,45.3,35.4,68.0,0.0,482,,NE,6.4,12.1,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,10:00,46.0,35.3,66.0,0.0,521,,NE,6.8,11.7,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,10:15,46.9,35.6,64.5,0.0,559,,NE,8.3,14.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,10:30,47.6,35.3,62.3,0.0,594,,NE,8.9,15.7,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,10:45,48.3,35.2,60.3,0.0,627,,NE,8.9,17.8,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,11:00,49.3,35.7,59.2,0.0,657,,NE,9.2,14.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,11:15,50.1,35.2,56.3,0.0,684,,N ,8.8,16.0,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,11:30,50.6,36.1,57.2,0.0,710,,NE,8.4,12.8,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,11:45,50.8,35.0,54.6,0.0,731,,NE,8.5,16.4,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,12:00,51.7,34.8,52.3,0.0,751,,NE,8.7,14.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,12:15,52.6,35.1,51.1,0.0,768,,NE,8.3,16.0,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,12:30,52.8,35.5,51.5,0.0,781,,E,8.4,14.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,12:45,53.3,34.7,49.3,0.0,789,,NE,7.4,14.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,13:00,54.3,35.1,48.2,0.0,793,,NE,7.0,11.7,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,13:15,54.7,34.3,45.9,0.0,796,,N ,8.5,14.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,13:30,54.9,34.1,45.2,0.0,795,,NE,8.2,15.7,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,13:45,55.5,34.2,44.4,0.0,793,,NE,8.6,14.6,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,14:00,55.7,33.9,43.6,0.0,787,,NE,8.0,14.2,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,14:15,55.8,32.7,41.4,0.0,776,,NE,8.4,13.5,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,14:30,56.5,31.8,38.9,0.0,762,,N ,9.3,16.0,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,14:45,57.2,33.1,39.9,0.0,745,,N ,8.6,15.0,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,15:00,58.1,32.8,38.2,0.0,724,,N ,7.7,13.5,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,15:15,58.1,29.4,33.3,0.0,703,,N ,9.7,18.5,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,15:30,58.4,30.4,34.2,0.0,676,,N ,9.0,16.0,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,15:45,58.2,32.4,37.5,0.0,645,,NE,9.0,15.3,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,16:00,58.3,32.8,37.9,0.0,614,,NE,9.2,17.1,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,16:15,58.1,31.8,36.7,0.0,582,,NE,10.3,16.4,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,16:30,58.8,30.1,33.4,0.0,546,,NE,9.0,15.3,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,16:45,59.3,29.8,32.4,0.0,510,,NE,8.9,15.3,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,17:00,59.8,27.2,28.7,0.0,471,,N ,9.4,15.3,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,17:15,59.8,28.6,30.3,0.0,430,,NE,8.5,17.1,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,17:30,59.5,26.7,28.4,0.0,390,,NE,11.0,20.3,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,17:45,59.1,25.4,27.3,0.0,346,,NE,10.8,18.2,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,18:00,59.1,25.6,27.5,0.0,302,,NE,9.8,17.5,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,18:15,59.0,25.8,27.7,0.0,258,,N ,9.3,16.0,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,18:30,58.6,26.2,28.7,0.0,215,,N ,9.6,17.5,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,18:45,58.2,27.4,30.6,0.0,176,,N ,8.7,17.1,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,19:00,57.6,26.7,30.3,0.0,131,,N ,10.1,18.5,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,19:15,56.8,26.7,31.2,0.0,76,,N ,8.2,17.8,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,19:30,56.0,26.7,32.1,0.0,21,,N ,7.7,15.3,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,19:45,55.3,26.3,32.4,0.0,14,,N ,6.9,13.2,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,20:00,54.6,26.5,33.6,0.0,6,,N ,6.1,12.4,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
2021-04-12,20:15,53.7,27.2,35.8,0.0,2,,N,5.5,10.7,0.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:10:46.287465
