Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-05-01,00:15,40.0,38.7,95.2,0.0,SE@1.4,2.4,0.9,0,58.5,30.17,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,00:30,39.7,38.5,95.6,0.0,S@1.2,2.4,0.91,0,58.4,30.17,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,00:45,39.4,38.3,95.8,0.0,S@1.5,2.1,0.92,0,58.4,30.16,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,01:00,38.7,37.6,96.0,0.0,S@2.0,2.8,0.92,0,58.3,30.16,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,01:15,38.4,37.3,96.0,0.0,S@2.6,4.2,0.92,0,58.2,30.16,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,01:30,37.4,36.4,96.1,0.0,SE@1.7,3.1,0.92,0,58.2,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,01:45,37.4,36.4,96.2,0.0,SW@0.9,2.1,0.92,0,58.1,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,02:00,37.0,36.0,96.3,0.0,NE@0.8,2.4,0.92,0,58.0,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,02:15,37.0,36.1,96.4,0.0,NE@1.1,2.4,0.93,0,58.0,30.15,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,02:30,36.4,35.5,96.5,0.0,N @0.7,2.4,0.93,0,57.9,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,02:45,36.4,35.5,96.7,0.0,N @0.6,2.1,0.93,0,57.8,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,03:00,35.8,35.0,96.8,0.0,N @1.1,2.4,0.93,0,57.7,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,03:15,35.5,34.7,96.9,0.0,SE@1.6,2.8,0.93,0,57.6,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,03:30,35.0,34.2,96.9,0.0,SE@1.0,2.4,0.93,0,57.6,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,03:45,34.3,33.5,96.8,0.0,SE@0.1,1.4,0.93,0,57.5,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,04:00,34.4,33.6,96.9,0.0,SE@1.6,2.8,0.94,0,57.4,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,04:15,34.3,33.6,97.1,0.0,S@2.0,2.8,0.94,0,57.3,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,04:30,34.0,33.3,97.1,0.0,S@1.9,2.8,0.94,0,57.2,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,04:45,33.3,32.6,97.1,0.0,S@1.7,2.8,0.94,0,57.1,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,05:00,33.2,32.4,97.1,0.0,S@2.1,2.8,0.93,0,57.0,30.14,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,05:15,33.7,33.0,97.2,0.0,NW@1.4,2.4,0.94,0,56.9,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,05:30,33.3,32.6,97.2,0.0,SE@1.4,2.1,0.93,0,56.8,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,05:45,33.6,32.9,97.2,0.0,S@0.5,1.7,0.93,1,56.7,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,06:00,34.2,33.5,97.3,0.0,S@1.8,2.8,0.94,5,56.6,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,06:15,34.2,33.5,97.3,0.0,SE@1.1,2.8,0.94,15,56.5,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,06:30,34.5,33.8,97.4,0.0,E@0.7,2.1,0.94,30,56.4,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,06:45,34.7,34.1,97.4,0.0,SE@1.2,2.1,0.93,62,56.3,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,07:00,35.4,34.7,97.4,0.0,NE@1.5,2.4,0.93,94,56.2,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,07:15,35.7,35.0,97.3,0.0,NE@1.4,2.8,0.93,123,56.1,30.11,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,07:30,37.1,36.3,97.1,0.0,W@2.9,5.3,0.92,176,56.0,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,07:45,38.0,37.3,97.2,0.0,SW@3.0,5.3,0.92,176,55.9,30.13,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,08:00,39.1,38.3,97.2,0.0,N @1.6,2.4,0.92,206,55.8,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,08:15,40.2,39.5,97.0,0.0,NE@1.9,3.5,0.92,218,55.7,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,08:30,41.9,41.0,96.4,0.0,NE@1.2,3.1,0.93,273,55.6,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,08:45,43.0,41.5,94.4,0.0,SW@2.5,4.6,0.92,346,55.6,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,09:00,45.1,42.2,89.5,0.0,N@2.6,4.2,0.87,449,55.5,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,09:15,47.7,41.6,79.5,0.0,E@2.4,4.2,0.35,496,55.4,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,09:30,49.9,41.7,73.1,0.0,E@2.0,4.2,0.0,541,55.3,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,09:45,50.6,41.3,70.2,0.0,NW@2.3,4.2,0.0,508,55.2,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,10:00,51.6,41.9,69.3,0.0,S@3.1,7.1,0.0,599,55.1,30.12,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,10:15,52.7,40.6,63.3,0.0,NE@2.8,5.7,0.0,557,55.1,30.11,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,10:30,54.0,40.0,59.0,0.0,SE@3.3,6.0,0.0,662,55.0,30.11,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,10:45,55.1,40.0,56.5,0.0,E@3.1,6.0,0.0,696,55.0,30.11,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,11:00,56.3,40.1,54.3,0.0,SW@3.0,5.3,0.0,746,55.0,30.11,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,11:15,56.9,40.1,53.2,0.0,NE@2.5,5.7,0.0,769,54.9,30.11,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
2020-05-01,11:30,58.1,40.6,52.1,0.0,SW@3.7,9.6,0.0,739,54.9,30.1,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:53:46.405949
