Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-19,23:15,41.0,40.8,99.1,0.0,NW@0.7,2.1,0.85,,43.2,30.01,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-19,23:30,40.8,40.6,99.1,0.0,E@1.2,2.4,0.85,,43.1,30.01,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-19,23:45,40.4,40.2,99.2,0.0,SW@0.8,2.4,0.85,,43.1,30.01,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-19,24:00,40.7,40.4,99.2,0.0,NW@1.3,2.4,0.85,,43.1,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,00:15,40.5,40.3,99.2,0.0,N@0.1,1.7,0.85,,43.1,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,00:30,40.5,40.3,99.2,0.0,NW@0.6,2.4,0.85,,43.1,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,00:45,40.4,40.2,99.2,0.0,S@1.1,2.4,0.85,,43.1,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,01:00,40.2,40.0,99.2,0.0,SW@1.8,2.8,0.85,,43.0,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,01:15,40.1,39.9,99.2,0.0,E@2.2,3.9,0.85,,43.0,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,01:30,40.2,40.0,99.2,0.0,W@1.1,2.1,0.85,,43.0,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,01:45,40.3,40.1,99.2,0.0,NE@1.4,2.4,0.85,,43.0,29.97,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,02:00,40.5,40.3,99.2,0.0,SW@2.8,3.5,0.85,,43.0,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,02:15,40.3,40.1,99.2,0.0,SE@2.4,4.9,0.85,,42.9,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,02:30,40.3,40.1,99.2,0.0,SE@1.7,4.6,0.85,,42.9,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,02:45,39.9,39.7,99.2,0.0,N @1.2,2.4,0.85,,42.9,29.98,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,03:00,39.9,39.7,99.2,0.0,S@1.7,3.1,0.85,,42.9,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,03:15,40.0,39.8,99.2,0.0,SE@1.2,2.8,0.85,,42.9,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,03:30,40.4,40.2,99.2,0.0,NW@1.1,2.8,0.86,,42.9,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,03:45,40.7,40.5,99.2,0.0,E@1.2,2.4,0.86,,42.8,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,04:00,41.0,40.8,99.2,0.0,W@1.9,3.5,0.86,,42.9,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,04:15,40.9,40.7,99.2,0.0,S@1.6,2.1,0.86,,42.8,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,04:30,41.3,41.1,99.2,0.0,W@1.5,2.4,0.86,,42.8,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,04:45,41.5,41.3,99.2,0.0,W@1.7,2.4,0.86,,42.8,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,05:00,41.7,41.5,99.2,0.0,S@1.1,2.1,0.86,,42.8,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,05:15,41.8,41.6,99.2,0.0,SE@1.0,2.1,0.86,,42.8,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,05:30,42.0,41.8,99.2,0.0,NW@1.2,3.1,0.86,,42.8,30.0,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,05:45,42.1,41.9,99.2,0.0,S@1.7,3.1,0.86,,42.7,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,06:00,42.4,42.2,99.2,0.0,S@1.4,4.2,0.86,,42.7,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,06:15,42.3,42.1,99.2,0.0,W@1.0,2.8,0.86,,42.7,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,06:30,42.3,42.1,99.2,0.0,SW@1.3,2.4,0.86,,42.7,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,06:45,42.2,42.0,99.2,0.0,SE@0.5,2.1,0.86,,42.7,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,07:00,42.2,42.0,99.2,0.0,SW@0.4,2.1,0.86,,42.7,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
2020-01-20,07:15,42.3,42.1,99.2,0.0,NW@1.5,2.4,0.86,,42.7,29.99,"Tumwater (Tumwater SW), Thurston County",330153,Tumwater,2020-05-03 13:51:29.134788
