Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-02-28,23:15,37.2,36.7,98.1,0.0,0,,SE,0.2,2.1,0.95,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-02-28,23:30,37.1,36.7,98.4,0.0,0,,S,0.0,1.4,0.99,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-02-28,23:45,36.6,36.2,98.5,0.0,0,,S,0.1,2.1,0.98,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-02-28,24:00,36.2,35.9,98.6,0.0,0,,SE,0.8,3.1,0.98,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,00:30,35.8,35.5,98.7,0.0,0,,N ,0.0,0.0,0.99,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,00:45,35.8,35.6,98.9,0.0,0,,SE,0.2,2.1,1.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,01:00,35.4,35.1,98.8,0.0,0,,SE,0.2,2.1,0.97,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,01:15,35.1,34.8,98.8,0.0,0,,N ,0.0,0.0,0.96,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,01:30,35.0,34.7,98.9,0.0,0,,SE,0.0,1.4,0.97,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,01:45,34.9,34.6,98.9,0.0,0,,N ,0.0,0.0,1.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,02:00,34.6,34.4,99.0,0.0,0,,N ,0.0,0.0,1.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,02:15,34.5,34.2,99.0,0.0,0,,N ,0.0,0.0,0.98,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
2021-03-01,02:30,34.5,34.3,99.1,0.0,0,,N ,0.0,0.0,1.0,,"Tumwa.SW, Thurston County",330153,Tumwater,2021-04-15 13:09:52.791590
