Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-08-11,00:15,60.6,52.2,73.7,SW@2.1,8.1,0.0,0,30.02,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,00:30,60.6,52.3,74.1,SW@2.0,6.9,0.0,0,30.02,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,00:45,60.3,52.4,75.1,SW@1.6,6.2,0.0,0,30.02,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,01:00,60.4,52.4,74.8,SW@2.2,5.1,0.0,0,30.03,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,01:15,60.3,52.6,75.6,SW@2.7,6.5,0.0,0,30.03,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,01:30,60.4,52.6,75.3,SW@3.0,8.3,0.0,0,30.03,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,01:45,60.7,52.8,75.1,SW@2.5,9.2,0.0,0,30.03,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,02:00,60.8,52.8,74.9,SW@2.2,6.4,0.0,0,30.03,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,02:15,61.0,52.6,73.9,SW@2.0,6.3,0.0,0,30.03,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,02:30,61.1,52.2,72.3,SW@2.5,7.2,0.0,0,30.04,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,02:45,61.2,51.7,71.0,SW@2.9,9.4,0.0,0,30.04,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,03:00,61.1,50.9,69.2,W@2.8,8.8,0.0,0,30.04,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,03:15,60.5,50.5,69.5,SW@2.3,7.3,0.0,0,30.04,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,03:30,60.0,50.4,70.3,SW@2.7,9.0,0.0,0,30.04,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,03:45,59.9,50.2,70.3,SW@2.7,6.8,0.0,0,30.04,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,04:00,59.8,49.8,69.5,W@2.6,9.7,0.0,0,30.05,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,04:15,59.5,49.6,69.6,SW@3.1,9.6,0.0,0,30.05,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,04:30,59.0,49.4,70.6,SW@3.0,10.0,0.0,0,30.05,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,04:45,58.4,49.2,71.3,W@3.7,12.1,0.0,0,30.06,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,05:00,58.2,48.7,70.8,W@3.8,10.9,0.0,0,30.06,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,05:15,57.7,49.0,72.5,W@3.1,9.8,0.0,3,30.07,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,05:30,57.6,48.8,72.6,SW@3.6,10.4,0.0,7,30.08,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,05:45,57.7,48.6,71.7,W@3.6,9.7,0.0,22,30.08,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,06:00,57.8,48.4,70.8,W@4.5,11.9,0.0,33,30.08,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,06:15,58.1,47.5,67.7,W@3.9,12.5,0.0,57,30.09,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,06:30,57.9,46.7,66.1,W@3.3,9.7,0.0,56,30.09,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,06:45,57.8,45.8,64.1,W@3.8,15.3,0.0,80,30.1,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,07:00,57.9,45.5,63.3,W@3.7,11.2,0.0,120,30.11,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,07:15,57.9,45.7,63.7,W@3.8,13.3,0.0,112,30.11,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,07:30,58.2,46.1,64.0,W@3.5,11.0,0.0,152,30.11,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
2019-08-11,07:45,59.5,47.7,64.9,W@3.0,10.5,0.0,287,30.11,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 06:59:20.140040
