Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-09-29,00:15,39.4,,100.1,N @0.4,1.7,0.0,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,00:30,38.3,,100.2,NE@1.7,4.3,0.02,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,00:45,38.0,,100.0,N @1.3,3.6,0.01,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,01:00,38.0,38.0,99.9,NE@1.1,2.4,0.01,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,01:15,37.9,37.8,99.8,N @0.9,1.9,0.0,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,01:30,37.9,37.8,99.8,NE@0.7,2.0,0.01,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,01:45,37.8,,100.0,NE@0.6,1.7,0.0,0,29.88,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,02:00,37.7,,100.1,NE@0.6,1.9,0.0,0,29.88,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,02:15,37.7,,100.1,NE@0.4,1.4,0.0,0,29.88,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,02:30,37.7,,100.2,N @0.6,1.7,0.0,0,29.88,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,02:45,37.7,,100.1,NE@0.7,1.4,0.01,0,29.88,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,03:00,37.7,37.7,100.0,N @0.6,1.8,0.01,0,29.87,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,03:15,37.8,37.8,100.0,NE@0.7,1.8,0.01,0,29.87,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,03:30,37.8,37.8,99.9,NE@0.7,2.3,0.01,0,29.87,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,03:45,37.7,,100.2,NE@1.0,2.5,0.02,0,29.87,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,04:00,36.9,,100.0,NE@1.4,3.3,0.01,0,29.87,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,04:15,36.8,36.8,100.0,NE@1.1,3.6,0.02,0,29.87,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,04:30,36.6,,100.0,NE@1.3,3.6,0.02,0,29.87,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,04:45,36.5,36.4,99.9,NE@0.9,2.8,0.01,0,29.88,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,05:00,36.4,,100.1,NE@1.0,3.2,0.01,0,29.88,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,05:15,36.1,,100.2,NE@1.1,2.8,0.01,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,05:30,35.7,35.7,99.8,NE@1.3,4.2,0.02,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,05:45,35.4,35.4,100.0,NE@1.1,3.1,0.01,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
2019-09-29,06:00,35.2,35.2,99.8,NE@1.3,3.1,0.01,0,29.89,"Wamic.N, WAMIC, Wasco County",100004,"Wamic.N, OR",2019-11-27 07:00:13.739311
