Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-20,23:15,31.1,SE@1.4,3.2,0.0,0,31.1,100.0,29.78,-50.6,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-20,23:30,31.1,SE@1.5,2.9,0.0,0,31.1,100.0,29.78,-50.6,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-20,23:45,30.9,SE@1.3,3.0,0.0,0,30.9,100.0,29.77,-50.6,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-20,24:00,31.0,W@1.8,4.4,0.0,0,30.7,99.9,29.77,-50.6,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,00:15,30.6,SW@2.1,4.1,0.0,0,30.6,100.0,29.76,-50.6,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,00:30,30.5,SW@2.0,3.5,0.0,0,30.5,100.0,29.76,-50.6,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,00:45,30.7,S@2.3,4.0,0.0,0,30.3,99.8,29.76,-50.5,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,01:00,31.1,SW@2.0,3.4,0.0,0,30.8,99.9,29.76,-50.5,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,01:15,31.6,S@1.5,2.9,0.0,0,31.6,100.0,29.76,-50.5,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,01:30,31.2,SW@1.9,4.1,0.0,0,31.2,100.0,29.76,-50.5,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,01:45,31.3,S@1.8,3.6,0.0,0,31.1,99.7,29.76,-50.5,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,02:00,31.8,SW@2.4,4.0,0.0,0,31.8,100.0,29.75,-50.4,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,02:15,31.9,SE@2.6,4.9,0.0,0,31.7,100.0,29.76,-50.4,0.4,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,02:30,32.5,W@2.1,4.0,0.0,0,32.4,99.7,29.75,-49.4,0.55,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,02:45,34.0,SE@2.0,5.9,0.0,0,33.6,98.5,29.75,-49.9,0.47,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,03:00,33.4,S@1.6,4.0,0.0,0,33.4,100.0,29.74,-49.7,0.48,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,03:15,32.8,S@2.3,5.0,0.0,0,32.8,100.0,29.74,-49.5,0.47,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,03:30,32.9,S@2.6,4.7,0.0,0,32.8,99.9,29.73,-49.4,0.47,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,03:45,32.5,SE@2.3,5.6,0.0,0,32.5,100.0,29.72,-49.4,0.46,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,04:00,31.3,SE@2.9,6.0,0.0,0,31.3,100.0,29.72,-49.0,0.44,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,04:15,31.1,S@2.0,4.0,0.0,0,31.1,100.0,29.72,-49.0,0.43,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,04:30,31.2,E@1.3,2.8,0.0,0,31.0,100.0,29.71,-49.4,0.41,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,04:45,31.2,S@1.3,4.2,0.0,0,31.2,100.0,29.71,-49.6,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,05:00,32.0,S@2.3,4.5,0.0,0,31.7,99.5,29.7,-49.8,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,05:15,33.4,W@1.5,2.8,0.0,0,33.2,99.3,29.7,-49.5,0.41,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,05:30,32.1,S@2.2,4.1,0.0,0,31.9,99.5,29.7,-49.8,0.4,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,05:45,32.3,SW@2.3,4.3,0.0,0,32.2,99.5,29.7,-50.1,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,06:00,33.1,S@1.8,3.2,0.0,0,33.0,99.8,29.7,-50.0,0.39,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,06:15,34.1,NE@1.7,4.2,0.0,0,33.7,98.7,29.7,-49.3,0.47,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,06:30,33.6,NE@1.7,3.0,0.0,0,33.6,99.9,29.7,-49.0,0.45,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,06:45,33.5,SE@1.6,2.8,0.0,0,33.5,100.0,29.7,-49.1,0.45,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
2019-12-21,07:00,34.4,SW@1.4,2.5,0.0,0,34.1,98.8,29.7,-49.1,0.48,,"Crane, Brewster, Douglas County",100017,Crane,2020-06-01 21:32:24.602133
