Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-01-17,23:15,40.1,39.7,98.5,0.0,0,N ,0.0,0.0,0.14,44.9,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-17,23:30,40.3,39.9,98.5,0.0,0,N ,0.0,0.0,0.14,44.9,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-17,23:45,40.6,40.2,98.5,0.0,0,N ,0.0,0.0,0.14,44.9,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-17,24:00,40.7,40.4,98.5,0.0,0,N ,0.0,0.0,0.14,44.9,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,00:15,40.8,40.4,98.5,0.0,0,N ,0.0,0.0,0.14,44.9,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,00:30,41.0,40.6,98.5,0.0,0,N ,0.0,0.0,0.14,44.8,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,00:45,41.1,40.7,98.5,0.0,0,N ,0.0,0.0,0.14,44.8,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,01:00,41.1,40.7,98.5,0.0,0,N ,0.0,0.0,0.15,44.8,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,01:15,41.1,40.8,98.5,0.0,0,N ,0.0,0.0,0.15,44.8,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,01:30,40.9,40.5,98.5,0.0,0,N ,0.0,0.0,0.15,44.8,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,01:45,40.9,40.5,98.5,0.0,0,N ,0.0,0.0,0.15,44.7,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,02:00,40.5,40.1,98.5,0.0,0,N ,0.0,0.0,0.15,44.7,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,02:15,39.9,39.5,98.5,0.0,0,N ,0.0,0.0,0.15,44.7,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,02:30,39.5,39.1,98.5,0.0,0,N ,0.0,0.0,0.15,44.7,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,02:45,39.7,39.4,98.6,0.0,0,N ,0.0,0.0,0.15,44.7,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,03:00,39.6,39.3,98.6,0.0,0,N ,0.0,0.0,0.15,44.7,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,03:15,38.9,38.6,98.6,0.0,0,N ,0.0,0.0,0.15,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,03:30,39.5,39.1,98.6,0.0,0,N ,0.0,0.0,0.15,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,03:45,39.8,39.4,98.6,0.0,0,N ,0.0,0.0,0.16,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,04:00,40.1,39.8,98.7,0.0,0,N ,0.0,0.0,0.16,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,04:15,40.8,40.5,98.7,0.0,0,N ,0.0,0.0,0.16,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,04:30,40.7,40.4,98.7,0.0,0,N ,0.0,0.0,0.16,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,04:45,40.1,39.8,98.7,0.0,0,E,0.0,1.4,0.16,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,05:00,39.8,39.5,98.7,0.0,0,N ,0.0,0.0,0.16,44.6,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,05:15,39.6,39.3,98.7,0.0,0,N ,0.0,0.0,0.16,44.5,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,05:30,39.5,39.2,98.8,0.0,0,N ,0.0,0.0,0.16,44.5,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,05:45,39.5,39.2,98.8,0.0,0,N ,0.0,0.0,0.16,44.5,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
2021-01-18,06:00,39.5,39.2,98.8,0.0,0,N ,0.0,0.0,0.16,44.5,"Olympia.E, Olympia, Thurston County",330151,Olympia.E,2021-04-15 13:35:42.814736
