Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2010-11-04,00:15,36.9,35.1,93.1,0.0,0,NW,0.3,2.1,0.58,,55.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,00:30,36.6,34.7,92.6,0.0,0,W,2.3,2.8,0.63,,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,00:45,36.8,34.6,91.8,0.0,0,W,3.0,3.5,0.63,,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,01:00,37.2,34.4,89.7,0.0,0,NW,2.2,2.8,0.6,,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,01:15,36.6,33.8,89.6,0.0,0,NE,0.8,2.8,0.59,,55.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,01:30,34.8,32.4,90.9,0.0,0,SE,1.4,3.5,0.6,,55.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,01:45,34.2,32.5,93.5,0.0,0,E,1.8,3.5,0.65,,55.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,02:00,34.9,33.6,94.7,0.0,0,E,2.5,3.1,0.7,,55.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,02:15,34.8,33.5,94.9,0.0,0,N ,0.0,0.0,0.73,,54.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,02:30,35.7,34.4,95.0,0.0,0,N ,0.0,0.0,0.77,,54.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,02:45,34.8,33.4,94.3,0.0,0,N ,0.0,0.0,0.79,,54.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,03:00,34.7,33.2,94.1,0.0,0,N ,0.0,0.0,0.81,,54.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,03:15,34.5,32.7,93.0,0.0,0,SE,0.6,3.5,0.82,,54.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,03:30,34.3,32.5,93.2,0.0,0,N ,1.1,2.4,0.83,,54.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,03:45,34.7,32.9,93.0,0.0,0,N,0.7,2.1,0.85,,54.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,04:00,33.5,31.7,93.0,0.0,0,W,2.2,2.8,0.85,,54.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,04:15,33.1,31.4,93.5,0.0,0,NW,2.3,3.1,0.86,,54.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,04:30,33.1,31.4,93.4,0.0,0,W,0.7,2.1,0.87,,54.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,04:45,32.7,31.2,94.0,0.0,0,S,1.9,3.1,0.88,,54.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,05:00,32.7,31.2,94.0,0.0,0,SE,1.0,2.8,0.89,,54.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,05:15,32.9,31.4,94.1,0.0,0,NE,1.9,3.1,0.9,,54.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,05:30,32.0,30.3,93.5,0.0,0,E,2.2,3.5,0.9,,54.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,05:45,31.7,30.1,94.3,0.0,0,SE,0.9,2.4,0.9,,53.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,06:00,31.4,29.9,94.5,0.0,0,E,1.6,4.2,0.91,,53.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,06:15,32.0,30.7,95.5,0.0,0,W,1.7,3.9,0.92,,53.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,06:30,32.4,31.0,94.8,0.0,0,NW,2.6,3.9,0.93,,53.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,06:45,32.5,31.1,94.8,0.0,3,NE,3.3,6.0,0.93,,53.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,07:00,31.4,30.1,95.5,0.0,9,E,2.4,4.9,0.93,,53.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,07:15,31.5,30.3,96.0,0.0,35,SW,2.4,3.5,0.94,,53.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,07:30,32.4,31.5,96.5,0.0,77,SW,2.9,3.9,0.94,,53.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,07:45,34.9,34.0,96.6,0.0,111,S,2.4,4.2,0.94,,53.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,08:00,37.0,35.6,94.5,0.0,143,W,1.8,3.9,0.94,,53.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,08:15,38.8,36.5,91.4,0.0,173,N,2.3,3.1,0.93,,53.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
2010-11-04,08:30,40.7,37.4,87.7,0.0,202,N ,1.8,3.5,0.9,,53.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:26.331588
