Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2017-11-02,00:15,33.1,32.9,99.5,0.0,0,SE,2.2,4.2,0.1,54.7,56.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,00:30,34.4,34.2,99.5,0.0,0,E,1.8,4.9,0.09,54.7,56.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,00:45,34.2,34.1,99.4,0.0,0,NE,3.5,4.9,0.07,54.6,56.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,01:00,33.1,33.0,99.5,0.0,0,NE,1.3,4.2,0.09,54.6,56.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,01:15,32.9,32.8,99.5,0.0,0,N ,0.4,3.5,0.13,54.5,56.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,01:30,32.4,32.3,99.5,0.0,0,NW,1.7,3.5,0.17,54.5,56.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,01:45,31.3,31.0,99.6,0.0,0,S,1.3,3.9,0.21,54.4,56.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,02:00,32.0,31.9,99.6,0.0,0,SE,0.6,2.8,0.27,54.4,56.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,02:15,30.9,30.6,99.6,0.0,0,E,2.4,3.9,0.31,54.3,56.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,02:30,30.3,29.8,99.6,0.0,0,NW,0.3,2.8,0.35,54.3,56.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,02:45,29.9,29.4,99.6,0.0,0,NW,1.2,4.2,0.4,54.2,56.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,03:00,29.6,29.0,99.6,0.0,0,SW,1.8,4.2,0.43,54.2,56.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,03:15,30.2,29.8,99.7,0.0,0,E,0.8,3.1,0.48,54.1,56.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,03:30,29.6,29.0,99.7,0.0,0,NE,1.4,3.9,0.52,54.1,56.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,03:45,28.3,27.5,99.7,0.0,0,E,1.3,4.2,0.56,54.0,56.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,04:00,28.7,28.0,99.7,0.0,0,NE,1.4,3.5,0.66,54.0,56.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,04:15,28.7,28.0,99.7,0.0,0,SE,2.4,4.6,0.77,53.9,56.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,04:30,29.1,28.4,99.7,0.0,0,E,2.7,4.6,0.82,53.9,56.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,04:45,30.4,29.9,99.7,0.0,0,E,1.7,3.9,0.86,53.8,56.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,05:00,29.6,29.1,99.7,0.0,0,NE,2.0,4.2,0.89,53.8,56.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,05:15,29.4,28.8,99.7,0.0,0,E,0.8,3.5,0.91,53.8,56.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,05:30,29.0,28.3,99.7,0.0,0,S,1.6,4.2,0.93,53.7,56.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,05:45,29.7,29.1,99.7,0.0,0,SE,1.1,3.5,0.94,53.7,56.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,06:00,30.2,29.7,99.7,0.0,0,NW,0.3,3.9,0.95,53.6,55.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,06:15,28.7,28.0,99.7,0.0,0,NW,0.1,1.7,0.75,53.6,55.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,06:30,28.7,28.1,99.7,0.0,0,S,1.9,4.2,0.45,53.5,55.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,06:45,28.1,27.4,99.7,0.0,2,N,1.0,4.2,0.4,53.5,55.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,07:00,28.1,27.3,99.7,0.0,8,SE,0.9,3.5,0.37,53.5,55.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,07:15,27.9,27.1,99.7,0.0,14,E,1.1,3.1,0.38,53.4,55.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,07:30,29.5,28.9,99.7,0.0,53,E,3.4,5.7,0.59,53.4,55.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,07:45,33.3,33.2,99.7,0.0,127,E,3.0,6.0,0.96,53.4,55.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,08:00,36.8,36.7,99.6,0.0,171,NE,3.3,6.4,0.97,53.3,55.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,08:15,39.3,39.2,99.6,0.0,163,SE,2.0,3.5,0.84,53.3,55.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,08:30,40.0,39.9,99.6,0.0,101,NW,2.9,8.2,0.21,53.3,55.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,08:45,42.9,42.8,99.5,0.0,133,W,2.8,8.9,0.02,53.2,55.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,09:00,46.3,46.1,99.0,0.0,228,W,4.6,12.4,0.0,53.2,55.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,09:15,51.9,47.5,84.8,0.0,217,SW,11.9,16.4,0.0,53.2,55.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,09:30,51.9,46.4,81.3,0.0,138,S,13.6,18.5,0.0,53.2,55.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,09:45,52.2,45.9,79.2,0.0,155,SW,13.5,22.1,0.0,53.2,55.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,10:00,53.3,45.2,73.8,0.0,270,SW,15.7,21.4,0.0,53.2,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,10:15,53.1,44.4,72.2,0.0,241,SW,13.6,19.6,0.0,53.2,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,10:30,55.2,43.2,64.0,0.0,379,SW,15.8,20.0,0.0,53.3,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,10:45,54.4,41.7,62.0,0.0,144,SW,14.9,19.6,0.0,53.3,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,11:00,55.3,41.5,59.6,0.0,282,SW,15.3,24.3,0.0,53.4,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,11:15,55.8,41.5,58.5,0.0,226,SW,14.6,20.3,0.0,53.4,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,11:30,55.9,41.2,57.8,0.0,206,SW,13.5,20.0,0.0,53.5,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,11:45,56.2,39.9,54.4,0.0,155,SW,13.3,18.9,0.0,53.5,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,12:00,57.1,39.3,51.4,0.0,286,SW,13.8,19.2,0.0,53.6,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,12:15,57.1,39.0,50.8,0.0,254,SW,15.5,22.5,0.0,53.7,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,12:30,58.7,38.9,47.6,0.0,575,SW,14.5,22.1,0.0,53.7,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,12:45,58.7,39.8,49.3,0.0,456,SW,12.1,16.7,0.0,53.8,55.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,13:00,58.8,40.4,50.3,0.0,432,S,15.0,21.4,0.0,53.9,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
2017-11-02,13:15,58.7,40.3,50.4,0.0,438,S,17.1,23.5,0.0,54.0,55.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:07:41.979308
