Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2012-03-08,00:15,30.6,19.0,62.3,0.0,0,N ,0.0,0.0,0.0,,43.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,00:30,29.2,18.7,65.9,0.0,0,N ,0.0,0.0,0.0,,43.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,00:45,30.0,19.3,65.2,0.0,0,N ,0.0,0.0,0.0,,43.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,01:00,29.2,18.6,65.4,0.0,0,N ,0.0,0.0,0.0,,43.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,01:15,27.7,18.3,69.2,0.0,0,N ,0.0,0.0,0.0,,43.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,01:30,27.5,18.4,70.1,0.0,0,N ,0.0,0.0,0.0,,43.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,01:45,26.3,17.9,72.9,0.0,0,N ,0.0,0.0,0.0,,43.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,02:00,26.1,18.3,75.0,0.0,0,N ,0.0,0.0,0.0,,43.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,02:15,25.9,19.7,80.4,0.0,0,N ,0.0,0.0,0.0,,43.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
2012-03-08,02:30,25.7,19.9,81.8,0.0,0,N ,0.0,0.0,0.02,,43.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-16 01:05:54.928544
