Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2017-06-12,00:15,61.4,61.5,41.8,48.3,0.0,W@5.3,9.6,74.8,73.9,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,00:30,58.9,59.0,42.7,54.7,0.0,W@4.8,7.8,74.6,73.9,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,00:45,57.5,57.6,43.2,58.8,0.0,SW@4.0,8.9,74.4,73.9,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,01:00,57.0,57.1,43.6,60.9,0.0,W@4.9,8.9,74.2,73.9,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,01:15,56.5,56.7,43.8,62.2,0.0,W@4.9,9.6,74.0,73.9,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,01:30,56.4,56.5,43.9,62.9,0.0,W@5.4,9.6,73.8,73.9,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,01:45,56.4,56.6,44.0,63.1,0.0,W@6.4,9.6,73.6,73.9,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,02:00,56.5,56.7,43.9,62.7,0.0,SW@6.5,10.3,73.4,73.8,30.0,0.0,0,29.81,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,02:15,56.5,56.7,43.9,62.5,0.0,SW@7.0,16.4,73.2,73.8,30.0,0.0,0,29.82,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,02:30,56.3,56.5,43.8,62.7,0.0,SW@6.8,11.0,73.0,73.8,30.0,0.0,0,29.82,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
2017-06-12,02:45,55.5,55.7,43.9,64.8,0.0,W@6.8,11.7,72.8,73.7,30.0,0.0,0,29.82,"Benton City West, Benton County",100161,Benton City West,2017-12-16 09:44:10.172894
