Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2018-02-24,23:15,31.5,31.5,29.9,94.5,0.0,SE@6.5,11.4,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-24,23:30,30.9,30.8,30.3,98.9,0.0,SE@7.4,10.3,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-24,23:45,30.3,30.3,29.7,99.3,0.0,SE@9.0,12.1,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-24,24:00,30.2,30.2,29.7,99.4,0.0,SE@9.5,12.4,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-25,00:15,30.6,30.6,30.1,99.3,0.0,SE@9.8,12.8,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-25,00:30,30.7,30.7,30.3,99.3,0.0,SE@9.6,12.1,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-25,00:45,31.1,31.1,30.7,99.3,0.0,SE@9.4,12.8,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-25,01:00,30.9,30.9,30.5,99.3,0.0,SE@8.7,12.8,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-25,01:15,31.5,31.5,31.2,99.3,0.0,S@11.4,15.3,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
2018-02-25,01:30,32.3,32.3,32.1,99.3,0.0,SE@10.4,14.2,31.7,33.5,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-04-07 12:24:07.746904
