Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2010-12-16,00:15,32.6,,30.2,90.7,0.01,SE@4.2,6.4,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,00:30,32.6,,30.7,92.8,0.01,SE@4.9,5.7,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,00:45,32.8,,30.8,92.3,0.01,E@3.4,4.6,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,01:00,32.8,,30.1,89.8,0.01,SE@3.5,6.4,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,01:15,33.0,,30.4,90.1,0.01,SE@3.8,4.9,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,01:30,33.5,,31.3,91.2,0.23,SE@4.5,5.7,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,01:45,33.9,,32.1,93.2,0.27,E@4.6,6.0,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,02:00,33.9,,32.4,94.0,0.18,E@4.7,6.7,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,02:15,33.9,,32.9,96.2,0.13,E@5.5,7.1,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,02:30,34.1,,33.6,98.1,0.1,E@5.2,6.7,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,02:45,33.9,,33.3,97.4,0.11,E@6.3,8.2,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,03:00,33.2,,32.7,98.2,0.5,NE@5.9,7.8,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,03:15,33.0,,32.4,97.8,0.3,E@5.8,7.1,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,03:30,33.0,,32.7,99.0,0.24,E@5.8,7.4,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,03:45,32.5,,32.3,99.3,0.21,E@4.1,5.3,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,04:00,32.0,,31.9,99.6,0.21,E@4.7,6.0,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,04:15,31.7,,31.5,99.8,0.2,NE@2.8,4.9,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,04:30,31.5,,31.1,99.1,0.21,NE@2.3,3.1,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,04:45,31.3,,30.4,97.2,0.22,NE@3.4,4.2,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,05:00,31.3,,31.0,99.2,0.19,NE@4.0,4.6,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,05:15,31.4,,31.2,99.9,0.18,N@4.2,4.9,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,05:30,31.2,,30.3,97.5,0.19,NE@3.8,4.6,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,05:45,30.4,,30.0,99.7,0.17,NW@4.2,5.7,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,06:00,30.1,,30.1,100.0,0.17,NW@4.9,6.0,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,06:15,30.5,,30.5,100.0,0.16,NW@5.3,7.1,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,06:30,31.2,,31.2,100.0,0.15,NW@6.3,8.2,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,06:45,30.3,,30.3,100.0,0.14,N@6.2,8.2,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,07:00,29.4,,29.4,100.0,0.13,N@5.8,8.2,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,07:15,28.7,,28.7,100.0,0.13,NW@4.6,6.4,,34.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,07:30,27.8,,27.8,100.0,0.13,N@4.5,6.0,,34.1,0.0,1,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,07:45,27.7,,27.7,100.0,0.14,N@3.6,5.3,,34.1,0.0,5,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,08:00,28.1,,28.1,100.0,0.15,N@1.3,3.5,,34.1,0.0,18,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,08:15,28.6,,28.6,100.0,0.17,NW@3.2,4.9,,34.0,0.0,47,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,08:30,29.1,,29.1,100.0,0.17,NW@4.3,6.0,,34.0,0.0,34,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,08:45,29.2,,29.2,100.0,0.17,NW@4.2,5.7,,34.0,0.0,45,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,09:00,29.3,,29.3,100.0,0.18,NW@5.1,6.4,,34.0,0.0,64,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,09:15,29.5,,29.5,100.0,0.19,NW@5.0,6.4,,34.0,0.0,82,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,09:30,30.6,,30.6,100.0,0.23,NW@5.1,7.8,,34.0,0.0,114,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,09:45,31.0,,31.0,100.0,0.25,NW@5.3,7.4,,34.0,0.0,126,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,10:00,31.9,,31.9,100.0,0.27,NW@4.6,6.4,,34.0,0.0,162,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,10:15,31.8,,31.8,100.0,0.33,NW@4.2,5.3,,34.0,0.0,228,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,10:30,32.0,,32.0,100.0,0.69,W@4.5,6.4,,34.0,0.0,334,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,10:45,31.9,,31.8,100.0,0.6,NW@5.1,7.4,,34.0,0.0,278,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,11:00,31.4,,31.2,100.0,0.55,NW@6.1,7.4,,34.0,0.0,311,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,11:15,32.0,,31.8,99.7,0.49,NW@5.4,7.1,,34.0,0.0,192,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,11:30,33.2,,33.2,100.0,0.4,W@5.8,8.2,,34.0,0.0,151,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,11:45,33.6,,33.6,100.0,0.39,NW@5.5,6.7,,34.0,0.0,180,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
2010-12-16,12:00,34.0,,33.5,98.3,0.41,NW@5.3,6.4,,34.0,0.0,361,"Warden Golf, Grant County",330042,Warden Golf,2017-12-01 02:48:04.576613
