Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2018-06-18,00:15,63.2,63.1,59.5,87.7,0.0,NW@3.7,6.0,68.1,68.3,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,00:30,63.2,63.1,58.9,85.7,0.0,NW@5.1,6.7,67.9,68.2,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,00:45,63.2,63.2,57.7,82.0,0.0,NW@5.3,7.1,67.6,68.2,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,01:00,63.2,63.2,56.6,78.8,0.0,NW@6.1,8.5,67.4,68.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,01:15,62.5,62.4,57.8,84.7,0.0,NW@4.6,7.1,67.2,68.1,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,01:30,62.1,62.0,58.4,87.5,0.0,NW@4.6,5.7,67.0,68.0,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,01:45,62.2,62.2,57.8,85.4,0.0,NW@4.9,7.4,66.8,67.9,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,02:00,62.4,62.3,56.6,81.4,0.0,NW@4.2,5.3,66.6,67.9,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,02:15,61.4,61.3,56.1,82.4,0.0,NW@4.4,6.4,66.4,67.8,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,02:30,59.6,59.5,57.4,92.3,0.0,NW@5.0,6.4,66.2,67.8,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
2018-06-18,02:45,59.1,59.1,56.5,90.9,0.0,NW@5.5,7.1,66.0,67.7,0.0,0,"Warden Golf, Grant County",330042,Warden Golf,2018-09-13 13:14:51.671017
