Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-08-28,00:15,58.2,50.9,76.7,0.0,NE@3.2,4.2,0.0,0,79.3,84.0,58.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,00:30,57.0,49.8,76.8,0.0,E@3.7,4.2,0.0,0,78.9,83.9,57.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,00:45,57.1,47.9,71.1,0.0,E@4.0,4.9,0.0,0,78.5,83.8,57.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,01:00,56.8,47.3,70.5,0.0,S@0.2,2.1,0.0,0,78.1,83.7,56.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,01:15,56.7,46.9,69.7,0.0,SE@1.8,3.5,0.0,0,77.7,83.5,56.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,01:30,55.5,47.9,75.6,0.0,SE@2.7,3.5,0.0,0,77.3,83.4,55.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,01:45,55.4,47.4,74.3,0.0,E@3.5,5.3,0.0,0,76.9,83.3,55.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,02:00,55.6,46.7,71.8,0.0,E@2.9,4.2,0.0,0,76.6,83.2,55.6,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,02:15,56.1,46.2,69.4,0.0,E@2.7,3.9,0.0,0,76.2,83.0,56.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,02:30,56.6,45.4,66.0,0.0,E@1.6,3.1,0.0,0,75.8,82.9,56.6,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,02:45,56.4,44.8,64.9,0.0,SE@2.3,3.5,0.0,0,75.5,82.8,56.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,03:00,54.1,45.3,72.0,0.0,N @2.0,4.2,0.0,0,75.1,82.6,54.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,03:15,53.4,45.8,75.3,0.0,N @0.6,2.8,0.0,0,74.7,82.5,53.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,03:30,53.4,45.8,75.4,0.0,NE@2.5,3.1,0.0,0,74.4,82.4,53.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,03:45,53.2,46.2,77.1,0.0,NE@3.1,4.2,0.0,0,74.0,82.2,53.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,04:00,52.5,46.4,79.4,0.0,N @3.1,4.2,0.0,0,73.7,82.1,52.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,04:15,53.2,45.6,75.3,0.0,N @2.6,3.1,0.0,0,73.3,82.0,53.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,04:30,55.0,45.0,68.9,0.0,N @2.5,3.1,0.0,0,73.0,81.8,54.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,04:45,54.0,44.7,70.5,0.0,N @3.0,3.5,0.0,0,72.7,81.7,54.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,05:00,53.9,44.7,71.1,0.0,N @3.2,3.9,0.0,0,72.3,81.6,54.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,05:15,54.3,44.2,68.7,0.0,N @3.1,3.9,0.0,4,72.0,81.4,54.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,05:30,55.7,43.9,64.4,0.0,N @2.4,3.1,0.0,18,71.7,81.3,55.6,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,05:45,54.0,44.7,70.5,0.0,N@1.1,2.8,0.0,44,71.4,81.2,54.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,06:00,53.7,46.9,77.7,0.0,SE@1.0,3.1,0.0,75,71.2,81.0,53.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,06:15,54.1,47.8,79.2,0.0,SE@1.7,3.1,0.0,109,71.0,80.9,54.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,06:30,56.2,48.4,75.0,0.0,SE@2.1,3.9,0.0,149,70.8,80.7,56.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,06:45,57.5,49.6,74.8,0.0,SE@3.3,4.2,0.0,190,70.8,80.6,57.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,07:00,59.8,51.0,72.4,0.0,SE@3.9,5.3,0.0,232,70.9,80.5,59.6,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,07:15,62.6,51.0,65.7,0.0,SE@3.9,4.9,0.0,275,71.0,80.3,62.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,07:30,65.5,50.1,57.4,0.0,S@3.1,4.6,0.0,319,71.3,80.2,65.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,07:45,66.7,51.4,57.8,0.0,SE@3.6,4.9,0.0,358,71.6,80.0,66.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
2019-08-28,08:00,68.6,49.6,50.7,0.0,S@3.1,4.9,0.0,404,72.1,79.9,68.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:43.904713
