Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-21,00:15,53.6,45.2,73.1,0.0,W@5.1,7.4,0.0,0,67.4,71.5,53.6,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,00:30,53.9,45.3,72.5,0.0,NW@5.5,7.4,0.0,0,67.1,71.5,54.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,00:45,54.2,45.2,71.5,0.0,W@4.2,6.7,0.0,0,66.9,71.4,54.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,01:00,53.9,44.9,71.4,0.0,NW@5.3,8.5,0.0,0,66.6,71.3,54.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,01:15,55.9,44.8,66.2,0.0,NW@5.6,9.2,0.0,0,66.4,71.2,56.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,01:30,54.5,44.8,69.7,0.0,NW@4.9,7.1,0.0,0,66.1,71.2,54.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,01:45,54.5,44.8,69.7,0.0,NW@4.9,6.7,0.0,0,65.9,71.1,54.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,02:00,53.2,44.6,72.5,0.0,NW@2.9,5.3,0.0,0,65.7,71.0,53.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,02:15,50.1,43.9,79.1,0.0,W@2.7,3.9,0.0,0,65.5,70.9,50.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,02:30,49.8,44.0,80.3,0.0,SW@2.0,3.5,0.0,0,65.3,70.9,49.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,02:45,48.9,43.9,82.7,0.0,S@2.1,3.5,0.0,0,65.0,70.8,48.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,03:00,48.9,44.0,83.2,0.0,S@2.5,3.5,0.0,0,64.7,70.7,48.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,03:15,48.1,43.8,84.6,0.0,SE@2.7,3.9,0.0,0,64.4,70.6,48.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
2019-09-21,03:30,47.4,43.8,87.3,0.0,SE@2.1,4.6,0.0,0,64.2,70.5,47.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:49:14.800346
