Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-09,00:15,56.1,51.9,85.6,0.0,SW@1.7,3.5,0.0,0,73.5,79.9,56.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,00:30,56.6,52.0,84.3,0.0,SW@0.8,2.1,0.0,0,73.2,79.8,56.6,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,00:45,56.1,51.7,85.1,0.0,E@1.4,3.9,0.0,0,72.8,79.7,56.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,01:00,55.9,51.9,86.5,0.0,E@0.7,3.5,0.0,0,72.5,79.6,55.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,01:15,56.6,52.2,85.0,0.0,N @0.0,0.0,0.0,0,72.2,79.5,56.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,01:30,56.4,52.1,85.4,0.0,N @0.0,0.0,0.0,0,72.0,79.4,56.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,01:45,55.9,52.4,88.0,0.0,E@1.8,3.9,0.0,0,71.7,79.3,55.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,02:00,56.2,52.5,87.1,0.0,E@1.4,3.5,0.0,0,71.5,79.2,56.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,02:15,55.8,52.7,89.2,0.0,SE@1.5,3.5,0.0,0,71.3,79.1,55.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,02:30,56.1,52.9,88.7,0.0,SE@0.3,2.8,0.0,0,71.1,79.0,56.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,02:45,55.5,52.3,88.8,0.0,N @0.0,0.0,0.04,0,71.0,78.9,55.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,03:00,54.7,51.7,89.4,0.0,S@1.8,3.1,0.1,0,70.8,78.8,54.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,03:15,54.9,51.7,88.8,0.0,SE@2.5,3.1,0.12,0,70.6,78.7,54.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,03:30,54.8,51.5,88.7,0.0,SE@2.4,3.5,0.09,0,70.5,78.6,54.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,03:45,54.3,51.3,89.5,0.0,SE@1.0,3.1,0.15,0,70.3,78.5,54.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,04:00,54.0,51.0,89.5,0.0,E@0.7,2.8,0.23,0,70.1,78.4,54.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,04:15,53.3,50.4,89.8,0.0,E@3.6,4.9,0.26,0,69.9,78.3,53.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,04:30,53.7,50.8,89.8,0.0,E@3.4,4.2,0.25,0,69.7,78.2,53.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,04:45,53.8,50.6,88.7,0.0,E@2.6,4.6,0.13,0,69.5,78.1,53.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,05:00,53.4,50.7,90.3,0.0,SE@0.8,3.5,0.15,0,69.3,78.0,53.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,05:15,53.8,50.8,89.4,0.0,NE@1.4,2.8,0.16,0,69.2,77.9,53.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,05:30,53.9,51.1,90.0,0.0,NE@3.0,4.9,0.17,2,69.0,77.8,53.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,05:45,53.8,51.4,91.5,0.0,NE@2.9,4.2,0.19,9,68.9,77.7,53.8,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,06:00,54.2,51.8,91.5,0.0,NE@2.8,3.9,0.2,18,68.8,77.6,54.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,06:15,54.4,52.2,92.4,0.0,NE@3.8,5.7,0.22,31,68.7,77.5,54.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,06:30,54.9,52.8,92.4,0.0,NE@3.6,5.3,0.19,72,68.6,77.4,54.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,06:45,56.4,53.7,90.5,0.0,NE@4.0,6.0,0.05,119,68.6,77.3,56.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,07:00,57.1,54.3,90.3,0.0,NE@3.8,6.0,0.0,116,68.6,77.2,57.1,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,07:15,57.6,54.6,89.8,0.0,NE@4.1,6.0,0.0,116,68.7,77.1,57.6,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,07:30,58.0,54.8,89.0,0.0,NE@4.8,7.4,0.0,129,68.9,77.0,58.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,07:45,59.0,55.5,88.2,0.0,E@4.1,6.0,0.0,240,69.1,76.9,58.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,08:00,61.1,55.9,82.8,0.0,E@4.4,6.7,0.0,399,69.3,76.8,61.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,08:15,61.5,55.4,80.3,0.0,E@3.8,5.7,0.0,238,69.6,76.8,61.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,08:30,61.1,55.4,81.2,0.0,SE@3.6,5.3,0.0,204,70.1,76.7,61.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,08:45,61.0,55.0,80.6,0.0,SE@3.2,4.6,0.0,154,70.5,76.6,61.0,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,09:00,61.9,55.5,79.4,0.0,SE@3.9,5.3,0.0,300,70.9,76.5,61.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,09:15,64.6,55.3,71.8,0.0,SE@4.5,6.4,0.0,610,71.2,76.4,64.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,09:30,66.4,54.1,64.5,0.0,SE@4.1,7.1,0.0,583,71.7,76.4,66.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,09:45,66.0,53.5,64.0,0.0,SE@4.2,6.0,0.0,382,72.4,76.3,65.9,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,10:00,66.9,52.5,59.8,0.0,SE@3.1,5.3,0.0,486,73.3,76.3,66.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,10:15,69.7,50.7,50.7,0.0,S@3.8,6.4,0.0,567,74.0,76.2,69.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,10:30,69.6,48.9,47.7,0.0,S@2.9,5.7,0.0,469,74.8,76.2,69.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,10:45,70.3,48.2,45.3,0.0,SE@4.2,9.6,0.0,664,75.6,76.1,70.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,11:00,71.2,47.6,43.0,0.0,SE@4.1,7.4,0.0,719,76.4,76.1,71.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,11:15,72.6,48.1,41.8,0.0,S@4.3,10.3,0.0,723,77.4,76.2,72.4,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,11:30,73.6,48.6,41.2,0.0,SW@3.8,6.7,0.0,743,78.5,76.2,73.3,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,11:45,74.0,49.7,42.4,0.0,SW@4.6,10.3,0.0,733,79.6,76.2,73.7,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,12:00,70.6,51.4,50.6,0.0,SW@5.7,11.0,0.0,363,80.8,76.2,70.5,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,12:15,71.4,51.5,49.5,0.0,SW@5.6,9.2,0.0,382,81.7,76.3,71.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
2019-09-09,12:30,72.3,51.4,47.7,0.0,SW@4.1,6.7,0.0,472,82.3,76.3,72.2,"Ephrata, Grant County",330040,Ephrata,2020-01-21 19:48:59.598880
