Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2019-04-26,00:15,51.3,51.2,44.9,78.7,0.0,N@0.0,0.0,60.6,61.1,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,00:30,51.6,51.6,43.7,74.2,0.0,N@0.0,0.0,60.4,61.0,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,00:45,51.6,51.6,42.6,71.2,0.0,N@0.0,0.0,60.1,60.9,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,01:00,51.8,51.8,41.2,67.0,0.0,N@0.0,0.0,59.9,60.9,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,01:15,51.3,51.3,41.8,69.6,0.0,N@0.0,0.0,59.7,60.8,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,01:30,51.5,51.5,41.3,68.1,0.0,N@0.6,3.5,59.4,60.7,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,01:45,50.9,50.9,43.3,75.0,0.0,N@3.0,4.6,59.2,60.6,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,02:00,49.9,49.9,46.5,87.8,0.0,N@3.2,4.2,59.0,60.6,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,02:15,49.5,49.5,47.8,93.5,0.0,N@0.8,3.5,58.8,60.5,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
2019-04-26,02:30,49.5,49.5,48.8,97.4,0.0,N@0.1,2.4,58.6,60.4,0.0,0,"Ephrata, Grant County",330040,Ephrata,2019-06-26 03:41:11.291600
