Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2015-08-13,00:15,66.7,66.2,60.5,80.2,0.0,SE@2.7,3.9,79.8,90.6,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,00:30,68.8,68.8,58.0,68.3,0.0,S@1.3,2.8,79.1,90.5,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,00:45,70.6,70.1,57.4,62.9,0.0,SE@1.6,3.5,78.5,90.4,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,01:00,69.6,68.9,58.5,67.8,0.0,S@1.7,2.8,78.0,90.2,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,01:15,69.8,69.6,56.0,61.6,0.0,NW@2.5,4.2,77.4,90.1,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,01:30,70.2,69.8,54.7,58.0,0.0,NW@2.9,3.5,76.9,90.0,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,01:45,69.1,68.6,54.9,60.6,0.0,NW@3.2,4.2,76.4,89.8,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,02:00,69.2,68.7,54.6,59.6,0.0,NW@3.0,3.9,75.9,89.7,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,02:15,69.2,68.8,54.5,59.6,0.0,NW@2.3,3.1,75.5,89.5,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,02:30,69.9,69.5,54.4,57.9,0.0,NW@1.2,2.4,75.0,89.4,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,02:45,69.4,68.8,54.4,58.8,0.0,N@0.0,0.0,74.5,89.2,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,03:00,67.1,66.2,57.3,70.8,0.0,SE@2.5,5.3,74.1,89.1,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,03:15,64.2,63.7,58.3,81.1,0.0,E@4.1,6.0,73.7,88.9,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,03:30,64.5,64.2,57.8,78.6,0.0,SE@3.9,5.7,73.4,88.8,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,03:45,64.3,63.8,58.2,80.4,0.0,SE@3.2,4.9,73.2,88.6,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,04:00,63.5,63.1,57.8,81.6,0.0,S@2.6,4.2,72.9,88.5,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,04:15,64.0,63.6,58.1,81.1,0.0,SE@1.1,3.1,72.5,88.3,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,04:30,64.8,64.3,58.3,79.6,0.0,E@2.2,3.5,72.1,88.2,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,04:45,64.1,63.7,58.6,82.3,0.0,E@2.6,3.1,71.7,88.0,0.0,1,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,05:00,63.9,63.4,58.7,83.4,0.0,E@1.7,3.5,71.5,87.8,0.0,4,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,05:15,63.6,63.1,58.5,83.4,0.0,NE@2.4,3.5,71.2,87.7,0.0,13,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,05:30,62.3,61.9,57.9,85.7,0.0,N@1.7,3.1,71.0,87.5,0.0,30,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,05:45,63.7,63.3,59.2,85.1,0.0,NE@1.6,4.6,71.0,87.4,0.0,54,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,06:00,64.3,64.0,59.3,83.9,0.0,N@1.7,4.2,71.1,87.2,0.0,81,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,06:15,65.3,65.3,60.2,83.4,0.0,N@2.2,3.5,71.4,87.1,0.0,111,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,06:30,66.3,66.1,61.6,84.8,0.0,E@2.3,3.5,72.0,86.9,0.0,146,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,06:45,67.5,67.1,60.4,78.0,0.0,E@3.2,4.6,72.9,86.7,0.0,182,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,07:00,67.9,67.6,59.4,74.2,0.0,NE@3.9,4.9,74.0,86.6,0.0,221,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,07:15,69.3,69.1,60.4,73.2,0.0,E@2.7,3.9,75.2,86.4,0.0,256,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,07:30,71.9,71.8,59.6,65.1,0.0,E@1.8,2.4,76.7,86.3,0.0,295,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,07:45,74.4,74.3,60.1,61.0,0.0,E@1.6,2.4,78.4,86.1,0.0,332,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,08:00,76.3,76.2,58.8,54.6,0.0,E@2.1,3.1,80.4,86.0,0.0,374,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,08:15,77.4,77.1,61.0,57.0,0.0,NE@2.9,4.2,82.5,85.9,0.0,406,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,08:30,78.2,77.9,61.1,55.8,0.0,NE@3.8,4.9,84.7,85.7,0.0,441,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,08:45,78.5,78.2,62.1,57.0,0.0,NE@3.9,4.9,86.9,85.6,0.0,471,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,09:00,79.0,78.7,60.6,53.2,0.0,NE@4.1,5.7,89.1,85.6,0.0,494,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,09:15,79.6,79.4,60.7,52.4,0.0,NE@3.5,4.9,91.2,85.5,0.0,522,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,09:30,80.9,80.7,60.0,49.0,0.0,E@3.1,4.2,93.3,85.4,0.0,567,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,09:45,81.9,81.8,60.4,48.2,0.0,E@3.1,4.2,95.6,85.4,0.0,585,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,10:00,83.0,82.9,61.1,47.5,0.0,E@3.1,4.6,97.9,85.3,0.0,613,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,10:15,84.1,84.0,60.5,44.9,0.0,E@3.3,4.2,100.1,85.3,0.0,632,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,10:30,85.3,85.2,61.1,44.2,0.0,E@3.1,4.9,102.3,85.3,0.0,632,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,10:45,86.9,86.9,57.2,36.5,0.0,SE@3.2,5.7,104.3,85.4,0.0,639,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,11:00,87.2,87.2,58.6,38.1,0.0,SE@3.0,4.6,106.0,85.4,0.0,643,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,11:15,87.9,87.6,59.3,38.2,0.0,SE@4.4,7.1,107.6,85.5,0.0,635,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,11:30,88.6,88.4,59.4,37.5,0.0,SE@4.3,9.2,108.8,85.6,0.0,676,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,11:45,89.5,89.2,60.5,37.9,0.0,SE@4.1,6.4,110.2,85.7,0.0,691,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,12:00,89.1,89.0,60.7,38.6,0.0,SE@4.6,8.9,111.6,85.8,0.0,687,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,12:15,90.4,90.4,61.0,37.4,0.0,SE@3.8,6.7,112.9,86.0,0.0,693,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,12:30,91.6,91.7,60.5,35.5,0.0,S@3.5,6.4,114.2,86.1,0.0,698,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,12:45,92.8,92.7,60.8,34.5,0.0,SW@3.5,5.7,115.6,86.3,0.0,697,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,13:00,93.2,93.2,59.2,32.2,0.0,S@4.0,6.4,116.9,86.4,0.0,701,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,13:15,93.9,93.6,59.2,31.5,0.0,SW@3.5,6.7,118.0,86.6,0.0,693,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,13:30,93.8,93.9,60.5,33.1,0.0,SW@3.8,6.4,119.0,86.8,0.0,665,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,13:45,94.1,94.0,60.4,32.7,0.0,S@3.8,7.8,119.8,87.0,0.0,663,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,14:00,94.5,94.2,62.6,34.9,0.0,SW@3.8,5.3,120.5,87.2,0.0,637,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,14:15,95.3,95.2,60.9,32.0,0.0,W@2.8,4.6,121.1,87.4,0.0,652,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,14:30,94.8,94.5,62.0,34.0,0.0,W@3.1,4.2,121.9,87.6,0.0,614,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,14:45,95.8,95.7,61.2,32.0,0.0,SW@3.0,4.6,122.4,87.9,0.0,593,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,15:00,96.3,96.1,62.1,32.5,0.0,SW@2.8,4.2,122.7,88.1,0.0,561,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,15:15,96.6,96.4,59.1,28.9,0.0,SW@2.7,4.9,122.8,88.3,0.0,535,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,15:30,97.3,97.3,58.7,27.9,0.0,SW@2.4,3.5,122.7,88.5,0.0,489,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,15:45,97.1,97.1,59.2,28.5,0.0,SW@2.0,4.2,122.4,88.8,0.0,443,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,16:00,96.6,96.4,64.4,34.8,0.0,W@2.2,3.1,121.8,89.0,0.0,418,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,16:15,96.3,96.0,63.9,34.6,0.0,W@2.4,3.5,121.1,89.2,0.0,392,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,16:30,96.5,96.6,60.4,30.4,0.0,W@2.1,3.1,120.3,89.5,0.0,363,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,16:45,96.7,96.6,63.5,33.7,0.0,SW@2.2,3.5,119.2,89.7,0.0,326,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,17:00,93.7,93.2,63.9,37.5,0.0,SE@3.5,4.9,118.0,89.9,0.0,293,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,17:15,92.3,92.0,63.9,39.2,0.0,SE@3.8,5.7,116.2,90.1,0.0,289,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,17:30,93.0,92.8,63.2,37.4,0.0,SE@3.5,4.9,114.6,90.3,0.0,240,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,17:45,91.6,91.2,63.3,39.2,0.0,SE@3.2,4.6,113.1,90.5,0.0,168,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,18:00,89.6,89.3,63.7,42.3,0.0,SE@2.4,3.9,111.2,90.6,0.0,80,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,18:15,90.2,90.0,64.3,42.4,0.0,S@2.0,3.1,108.9,90.8,0.0,100,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,18:30,90.7,90.4,62.2,38.9,0.0,S@2.4,3.5,106.9,91.0,0.0,77,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,18:45,89.4,89.0,61.4,39.2,0.0,SE@2.0,2.8,105.0,91.1,0.0,51,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,19:00,87.4,87.0,60.9,41.1,0.0,SE@3.0,3.9,103.0,91.2,0.0,26,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,19:15,86.0,85.5,61.7,44.1,0.0,E@3.2,4.2,101.0,91.3,0.0,6,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,19:30,82.9,82.5,63.8,52.5,0.0,NE@3.3,4.2,99.0,91.4,0.0,1,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
2015-08-13,19:45,82.3,82.1,62.4,51.0,0.0,N@3.0,3.9,97.0,91.5,0.0,0,"Ephrata, Grant County",330040,Ephrata,2017-12-11 03:31:59.221057
