Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2017-05-12,00:15,48.9,44.6,84.7,0.0,E@4.6,8.9,0.0,0,60.4,30.01,48.8,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,00:30,49.0,44.6,84.7,0.0,E@4.5,9.9,0.0,0,60.4,30.01,48.9,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,00:45,49.0,44.6,84.7,0.0,E@4.1,8.2,0.0,0,60.3,30.01,48.9,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,01:00,48.8,44.1,83.8,0.0,E@3.4,8.2,0.0,0,60.2,30.01,48.6,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,01:15,48.5,43.9,84.0,0.0,E@1.8,6.0,0.0,0,60.2,30.0,48.3,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,01:30,48.0,43.8,85.3,0.0,NE@1.0,5.7,0.0,0,60.1,30.0,47.7,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,01:45,47.3,43.8,87.5,0.0,NE@0.7,2.8,0.0,0,60.0,30.01,47.0,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,02:00,48.2,44.2,85.9,0.0,E@1.9,7.1,0.0,0,60.0,30.01,48.0,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,02:15,48.2,44.3,86.3,0.0,E@1.8,4.9,0.0,0,59.9,30.01,48.0,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,02:30,48.0,44.3,86.8,0.0,E@1.2,3.5,0.0,0,59.9,30.01,47.8,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
2017-05-12,02:45,47.3,44.4,89.7,0.0,E@1.3,5.7,0.0,0,59.8,30.01,47.1,"Seattle, King County",330092,Seattle,2020-03-04 12:53:37.120796
