Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-12-06,00:15,43.9,39.2,83.6,0.0,0.0,30.18,N ,0.6,2.8,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,00:30,43.8,39.5,84.6,0.0,0.0,30.19,NE,0.6,3.1,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,00:45,43.7,39.1,83.6,0.0,0.0,30.19,N ,2.1,3.1,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,01:00,44.0,39.2,82.9,0.0,0.0,30.2,N ,0.0,0.0,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,01:15,43.9,39.4,83.9,0.0,0.0,30.2,N ,2.8,5.3,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,01:30,43.8,39.6,85.2,0.0,0.0,30.21,W,1.3,3.5,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,01:45,44.0,39.6,84.6,0.0,0.0,30.22,NE,0.3,2.8,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,02:00,43.7,39.8,85.9,0.0,0.0,30.22,NE,1.1,3.5,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,02:15,43.5,39.6,86.0,0.0,0.0,30.22,NW,0.0,1.4,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,02:30,42.9,39.5,87.6,0.0,0.0,30.23,N ,0.0,0.0,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,02:45,42.6,39.5,88.9,0.0,0.0,30.24,N ,0.0,0.0,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,03:00,44.3,39.3,82.5,0.0,0.0,30.25,N ,0.0,0.0,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,03:15,47.7,39.8,73.9,0.0,0.0,30.26,SE,1.3,4.6,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,03:30,49.3,41.5,74.4,0.0,0.0,30.27,S,2.8,8.9,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,03:45,49.3,43.1,79.1,0.0,0.0,30.28,SE,2.5,5.3,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,04:00,48.8,43.8,82.9,0.0,0.0,30.29,SE,2.9,4.6,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,04:15,48.4,44.8,87.2,0.0,0.0,30.3,SE,2.7,4.9,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,04:30,48.0,45.4,90.7,0.0,0.0,30.31,SE,3.0,4.9,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,04:45,47.9,45.1,89.8,0.0,0.0,30.31,SE,3.4,6.0,0.0,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,05:00,47.5,45.3,92.2,0.0,0.0,30.32,SE,3.3,5.7,0.06,45.8,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,05:15,47.3,45.6,93.9,0.0,0.0,30.33,SE,3.2,5.7,0.33,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,05:30,47.2,45.9,95.0,0.0,0.0,30.33,SE,3.2,6.0,0.58,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,05:45,47.1,45.8,95.2,0.0,0.0,30.34,SE,3.5,8.2,0.7,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,06:00,47.0,45.7,95.3,0.01,0.0,30.35,SE,3.5,7.1,0.78,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,06:15,47.2,45.9,95.2,0.0,0.0,30.35,SE,3.7,7.8,0.83,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,06:30,47.6,46.2,95.0,0.0,0.0,30.36,SE,3.1,6.4,0.85,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,06:45,47.9,46.4,94.5,0.0,0.0,30.38,SE,3.2,7.4,0.86,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,07:00,47.7,45.8,93.0,0.0,0.0,30.38,SE,4.3,7.1,0.85,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,07:15,47.1,45.4,94.0,0.0,0.0,30.39,SE,3.3,5.3,0.84,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,07:30,47.2,45.6,94.1,0.0,0.0,30.39,SE,4.1,7.4,0.82,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,07:45,47.4,45.7,93.7,0.0,2.0,30.39,SE,3.6,8.5,0.78,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,08:00,47.4,45.6,93.4,0.0,2.0,30.41,SE,3.3,5.3,0.73,45.9,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,08:15,47.4,45.6,93.2,0.0,4.0,30.41,SE,3.1,5.3,0.66,46.0,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,08:30,47.3,45.4,92.9,0.0,4.0,30.42,SE,2.4,3.9,0.57,46.0,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,08:45,47.3,45.1,92.1,0.0,9.0,30.43,SE,3.0,6.7,0.41,46.0,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,09:00,47.5,45.0,90.9,0.0,24.0,30.43,SE,3.4,6.0,0.14,46.0,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,09:15,47.9,45.3,90.5,0.0,43.0,30.43,SE,3.4,5.7,0.0,46.0,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,09:30,48.3,45.0,88.4,0.0,44.0,30.44,SE,4.1,7.8,0.0,46.0,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,09:45,48.5,45.0,87.8,0.0,65.0,30.45,SE,4.6,7.4,0.0,46.0,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,10:00,48.7,45.3,88.0,0.0,75.0,30.46,SE,3.4,7.1,0.0,46.1,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,10:15,48.8,45.7,88.9,0.0,64.0,30.46,SE,2.7,5.3,0.0,46.1,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,10:30,49.1,45.6,87.6,0.0,89.0,30.47,SE,3.4,5.3,0.0,46.1,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,10:45,49.6,45.9,87.2,0.0,109.0,30.47,SE,3.1,6.0,0.0,46.1,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,11:00,50.1,46.2,86.3,0.0,113.0,30.48,SE,2.9,7.8,0.0,46.1,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,11:15,51.2,46.7,84.6,0.0,274.0,30.48,SE,2.7,4.6,0.0,46.1,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,11:30,53.0,47.1,80.3,0.0,315.0,30.47,SE,2.6,4.9,0.0,46.2,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,11:45,52.7,46.7,79.9,0.0,278.0,30.46,SE,3.6,6.4,0.0,46.2,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,12:00,53.6,46.5,76.9,0.0,269.0,30.46,SE,3.5,6.7,0.0,46.2,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
2020-12-06,12:15,53.2,46.5,77.8,0.0,216.0,30.46,SE,3.2,6.4,0.0,46.2,"Seattle, King County",330092,Seattle,2020-12-14 01:25:06.728923
