Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-04-13,00:30,48.0,24.9,40.0,0.0,0,30.32,N ,3.0,4.9,0.0,51.7,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,00:45,47.1,24.7,41.0,0.0,0,30.32,N ,3.4,5.3,0.0,51.6,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,01:00,47.8,24.2,39.2,0.0,0,30.32,N ,3.9,5.7,0.0,51.6,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,01:15,48.1,23.7,38.0,0.0,0,30.32,N ,3.7,6.0,0.0,51.5,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,01:30,47.6,24.2,39.5,0.0,0,30.32,N ,2.2,4.6,0.0,51.5,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,01:45,46.2,24.4,41.9,0.0,0,30.33,N ,2.6,5.7,0.0,51.4,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,02:00,47.0,24.3,40.7,0.0,0,30.33,N,3.4,7.1,0.0,51.4,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,02:15,46.7,24.2,40.9,0.0,0,30.32,N,3.6,6.4,0.0,51.3,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,02:30,46.9,23.9,40.2,0.0,0,30.32,N,4.2,6.7,0.0,51.3,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,02:45,46.1,25.1,43.4,0.0,0,30.32,N ,2.6,5.3,0.0,51.2,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,03:00,44.6,25.8,47.2,0.0,0,30.33,N ,2.1,6.0,0.0,51.2,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,03:15,43.5,27.2,52.4,0.0,0,30.32,NE,0.5,2.4,0.0,51.1,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,03:30,41.9,27.2,55.7,0.0,0,30.32,NW,0.1,2.8,0.0,51.1,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,03:45,42.0,25.8,52.4,0.0,0,30.32,NE,0.9,3.5,0.0,51.0,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,04:00,41.4,26.3,54.8,0.0,0,30.32,NE,1.3,3.9,0.0,51.0,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,04:15,41.8,26.5,54.3,0.0,0,30.32,N ,1.5,3.9,0.0,50.9,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,04:30,40.7,26.5,56.5,0.0,0,30.32,NE,1.2,3.1,0.0,50.8,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,04:45,40.0,26.6,58.2,0.0,0,30.32,N,0.5,2.1,0.0,50.8,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,05:00,39.1,27.1,61.7,0.0,0,30.32,NW,0.3,2.1,0.0,50.7,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,05:15,38.4,27.7,65.0,0.0,0,30.32,NE,0.3,2.1,0.0,50.7,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,05:30,37.5,27.6,67.0,0.0,0,30.32,N,0.4,2.4,0.0,50.6,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,05:45,37.1,27.3,67.4,0.0,0,30.32,NE,0.1,1.7,0.02,50.6,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
2021-04-13,06:00,37.0,27.2,67.4,0.0,0,30.32,NW,0.1,1.7,0.03,50.5,"Seattle, King County",330092,Seattle,2021-04-15 13:24:21.490274
