Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-03-27,00:15,44.8,39.1,80.4,0.0,SE@3.6,7.1,0.0,0,48.6,30.05,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,00:30,44.9,39.1,79.8,0.0,SE@4.1,6.7,0.0,0,48.5,30.05,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,00:45,44.9,39.1,79.9,0.0,SE@3.6,6.7,0.0,0,48.5,30.05,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,01:00,44.9,39.1,79.9,0.0,SE@3.7,7.1,0.0,0,48.5,30.05,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,01:15,44.9,39.3,80.4,0.0,SE@3.4,7.4,0.0,0,48.5,30.05,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,01:30,44.9,39.2,80.2,0.0,SE@3.2,7.8,0.0,0,48.5,30.04,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,01:45,44.9,39.2,80.3,0.0,SE@3.5,6.0,0.0,0,48.5,30.04,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,02:00,45.1,39.1,79.5,0.0,SE@3.6,6.4,0.0,0,48.5,30.04,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,02:15,45.1,39.0,79.0,0.0,SE@3.7,6.7,0.0,0,48.4,30.04,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,02:30,45.1,39.1,79.5,0.0,SE@3.5,6.4,0.0,0,48.4,30.04,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,02:45,45.0,39.1,79.6,0.0,SE@4.0,6.4,0.0,0,48.4,30.04,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,03:00,45.0,39.2,79.9,0.0,SE@3.7,6.7,0.0,0,48.4,30.04,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,03:15,45.0,39.1,79.8,0.0,SE@3.2,4.9,0.0,0,48.4,30.03,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,03:30,45.0,39.4,80.3,0.0,SE@3.3,5.7,0.0,0,48.4,30.03,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,03:45,45.1,39.2,79.5,0.0,SE@3.5,6.4,0.0,0,48.3,30.03,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,04:00,45.1,39.1,79.5,0.0,SE@3.1,5.7,0.0,0,48.3,30.03,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,04:15,45.1,39.3,80.1,0.0,SE@4.1,7.1,0.0,0,48.3,30.02,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,04:30,45.0,39.2,80.0,0.0,SE@4.1,8.2,0.0,0,48.3,30.02,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,04:45,45.0,39.2,80.1,0.0,SE@4.3,6.7,0.0,0,48.3,30.02,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,05:00,44.9,39.0,79.6,0.0,SE@4.0,6.7,0.0,0,48.3,30.02,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,05:15,44.8,39.3,80.8,0.0,SE@4.0,7.1,0.0,0,48.2,30.02,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
2020-03-27,05:30,44.3,39.7,83.6,0.0,SE@3.5,6.7,0.0,0,48.2,30.02,"Seattle, King County",330092,Seattle,2020-05-03 14:38:05.255881
