Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2017-01-24,00:15,32.1,31.8,99.1,0.0,N @0.0,0.0,0.76,0,40.2,30.02,31.9,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,00:30,32.0,31.8,99.1,0.0,N @0.0,0.0,0.77,0,40.2,30.02,31.9,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,00:45,31.6,31.2,99.1,0.0,N@0.2,2.8,0.61,0,40.1,30.02,31.4,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,01:00,31.6,31.2,99.2,0.0,NW@0.9,2.4,0.01,0,40.1,30.03,31.4,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,01:15,31.9,31.6,99.2,0.0,N @0.0,0.0,0.03,0,40.0,30.03,31.8,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,01:30,32.6,32.4,99.2,0.0,N @0.0,0.0,0.13,0,40.0,30.04,32.3,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,01:45,33.1,32.9,99.2,0.0,N @0.0,0.0,0.28,0,39.9,30.04,33.0,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,02:00,33.5,33.3,99.2,0.0,N @0.0,0.0,0.66,0,39.9,30.04,33.3,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,02:15,33.9,33.7,99.2,0.0,N @0.0,0.0,0.74,0,39.8,30.04,33.6,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,02:30,34.7,34.5,99.2,0.0,W@0.7,2.8,0.69,0,39.8,30.05,34.4,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
2017-01-24,02:45,35.1,34.9,99.2,0.0,W@0.1,1.7,0.7,0,39.8,30.05,34.9,"Seattle, King County",330092,Seattle,2020-03-04 12:51:35.141406
