Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-01-18,23:15,35.6,35.0,97.9,0.0,0,30.57,N,1.0,2.4,1.0,46.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-18,23:30,35.5,34.8,97.4,0.0,0,30.56,N,0.9,2.4,1.0,46.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-18,23:45,35.1,34.5,97.4,0.0,0,30.56,N,1.2,2.8,1.0,46.1,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-18,24:00,35.0,34.4,97.3,0.0,0,30.56,NW,0.5,2.4,1.0,46.1,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,00:15,34.9,34.4,98.0,0.0,0,30.55,NW,0.5,2.8,1.0,46.0,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,00:30,35.3,34.8,98.0,0.0,0,30.55,N,0.3,2.1,1.0,46.0,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,00:45,35.2,34.7,98.0,0.0,0,30.54,NW,0.2,2.4,1.0,46.0,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,01:00,36.7,36.3,98.4,0.0,0,30.54,NW,0.2,1.7,1.0,45.9,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,01:15,37.0,36.6,98.2,0.0,0,30.54,W,0.2,2.8,1.0,45.9,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,01:30,37.4,37.0,98.3,0.0,0,30.54,NW,0.2,2.8,1.0,45.8,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,01:45,37.7,37.2,98.1,0.0,0,30.54,NW,1.6,3.5,1.0,45.8,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,02:00,37.4,36.9,98.0,0.0,0,30.54,NW,2.1,4.2,1.0,45.8,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,02:15,37.2,36.8,98.3,0.0,0,30.55,NW,1.9,3.9,1.0,45.7,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,02:30,37.1,36.7,98.5,0.0,0,30.56,NW,1.5,4.6,1.0,45.7,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,02:45,36.9,36.5,98.6,0.0,0,30.56,NW,0.3,2.4,1.0,45.6,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,03:00,36.8,36.4,98.6,0.0,0,30.56,N ,0.0,0.0,1.0,45.6,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,03:15,36.6,36.3,98.7,0.0,0,30.55,N ,0.0,0.0,1.0,45.6,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,03:30,36.5,36.2,98.8,0.0,0,30.55,NW,0.8,3.1,1.0,45.5,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,03:45,36.5,36.2,98.8,0.0,0,30.55,N ,0.6,3.1,1.0,45.5,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,04:00,36.6,36.3,98.9,0.0,0,30.55,NW,0.1,3.1,1.0,45.5,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,04:15,36.7,36.5,99.0,0.0,0,30.55,N ,0.3,2.4,1.0,45.5,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,04:30,36.7,36.5,99.0,0.0,0,30.54,N ,0.1,3.1,1.0,45.4,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,04:45,36.7,36.5,99.1,0.0,0,30.54,N ,0.0,0.0,1.0,45.4,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,05:00,36.4,36.2,99.0,0.0,0,30.54,E,0.0,1.4,1.0,45.4,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,05:15,36.2,36.0,99.1,0.0,0,30.54,N ,0.0,0.0,1.0,45.4,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,05:30,36.4,36.2,99.2,0.0,0,30.54,N ,0.0,0.0,1.0,45.4,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,05:45,36.5,36.3,99.2,0.0,0,30.53,N ,0.0,0.0,1.0,45.4,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,06:00,36.6,36.4,99.2,0.0,0,30.53,N ,0.0,0.0,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,06:15,36.7,36.5,99.2,0.0,0,30.53,E,0.1,2.4,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,06:30,36.8,36.6,99.2,0.0,0,30.52,S,0.2,2.1,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,06:45,37.0,36.8,99.3,0.0,0,30.51,N ,0.0,0.0,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,07:00,37.5,37.3,99.3,0.0,0,30.5,SE,0.7,5.3,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,07:15,37.3,37.1,99.2,0.0,0,30.49,SE,2.5,4.9,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,07:30,37.0,36.8,99.3,0.0,0,30.5,SE,1.4,4.2,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,07:45,36.8,36.7,99.2,0.0,2,30.5,S,0.2,2.1,1.0,45.3,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,08:00,37.0,36.8,99.3,0.0,2,30.49,N ,0.0,0.0,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,08:15,37.3,37.1,99.3,0.0,7,30.49,E,0.5,3.9,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,08:30,37.7,37.5,99.3,0.0,16,30.49,SE,0.9,3.9,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,08:45,37.7,37.5,99.2,0.0,28,30.49,SE,1.9,5.3,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,09:00,37.6,37.4,99.2,0.0,32,30.5,SE,0.2,2.8,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,09:15,37.9,37.6,99.1,0.0,34,30.5,SE,0.8,4.9,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,09:30,38.1,37.9,98.9,0.0,42,30.49,SE,2.1,5.3,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
2021-01-19,09:45,38.0,37.7,98.8,0.0,46,30.49,SE,2.7,5.7,1.0,45.2,"Seattle, King County",330092,Seattle,2021-04-15 13:22:30.663447
