Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-12-12,00:15,32.5,32.7,29.8,89.6,0.15,NE@5.5,8.2,32.0,35.7,19.2,0.0,0,29.98,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,00:30,32.4,33.0,29.3,88.0,0.16,NE@5.4,8.2,32.0,35.7,19.2,0.0,0,29.98,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,00:45,33.1,33.6,29.3,85.7,0.16,NE@5.8,8.5,32.0,35.7,19.2,0.0,0,29.98,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,01:00,34.1,34.6,29.4,82.9,0.14,NE@4.9,7.4,32.0,35.7,19.2,0.0,0,29.99,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,01:15,32.7,33.1,29.2,86.6,0.1,W@2.9,9.6,32.0,35.7,19.2,0.0,0,30.0,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,01:30,26.2,26.2,23.4,92.8,0.07,SW@2.1,7.8,32.0,35.7,19.2,0.0,0,30.01,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,01:45,27.5,27.6,25.6,95.3,0.07,NE@4.3,6.4,32.0,35.7,19.2,0.0,0,30.0,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,02:00,27.2,27.3,24.9,93.8,0.07,N@3.2,8.9,32.0,35.7,19.2,0.0,0,30.01,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,02:15,25.7,25.6,23.8,96.3,0.08,SW@4.1,10.3,32.0,35.7,19.2,0.0,0,30.02,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,02:30,22.7,22.7,20.9,98.3,0.07,SW@1.6,3.9,32.0,35.7,19.2,0.0,0,30.02,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
2016-12-12,02:45,23.4,23.3,21.9,99.1,0.08,NE@1.9,2.8,32.0,35.7,19.2,0.0,0,30.02,"Sunnyside NE, Sunnyside, Yakima County",310139,Sunnyside NE,2017-12-05 23:54:45.041813
