Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-01-20,00:15,31.4,31.1,99.5,0.0,NE@1.2,2.4,0.18,0,32.0,34.2,10.1,30.17,31.4,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,00:30,31.6,31.3,99.5,0.0,NE@2.2,3.5,0.19,0,32.0,34.3,10.1,30.17,31.6,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,00:45,32.2,32.1,99.5,0.0,NE@2.6,3.9,0.19,0,32.0,34.3,10.1,30.16,32.2,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,01:00,32.4,32.3,99.5,0.0,NE@2.7,4.2,0.19,0,32.0,34.3,10.1,30.15,32.5,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,01:15,31.7,31.4,99.5,0.0,NE@3.2,5.3,0.19,0,32.0,34.3,10.1,30.15,31.7,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,01:30,31.7,31.4,99.5,0.0,NE@3.3,5.3,0.2,0,32.0,34.3,10.1,30.14,31.9,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,01:45,31.9,31.7,99.5,0.0,NE@2.8,3.9,0.2,0,32.0,34.3,10.1,30.14,32.0,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,02:00,31.6,31.3,99.5,0.0,N @0.7,2.4,0.2,0,32.0,34.3,10.1,30.14,31.6,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,02:15,30.9,30.5,99.5,0.0,W@1.0,2.4,0.2,0,32.0,34.3,10.1,30.14,30.9,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
2020-01-20,02:30,30.0,29.4,99.5,0.0,NE@1.4,3.5,0.2,0,32.0,34.3,10.1,30.14,29.9,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2020-01-21 15:02:09.298752
