Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-10-20,00:15,40.8,41.0,40.6,99.2,0.0,NE@4.5,4.9,46.5,49.0,33.3,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,00:30,40.8,41.0,40.5,99.0,0.0,NE@4.6,5.7,46.2,48.9,33.3,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,00:45,40.8,41.0,40.4,98.6,0.0,NE@4.7,5.7,45.9,48.9,33.3,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,01:00,41.3,41.5,40.3,96.3,0.0,NE@5.1,6.0,45.7,48.9,33.2,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,01:15,41.7,41.9,40.1,93.7,0.0,NE@4.8,6.0,45.4,48.8,33.2,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,01:30,40.9,41.1,40.1,96.7,0.0,NE@3.1,4.9,45.2,48.8,33.2,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,01:45,40.1,40.3,39.6,98.0,0.0,NE@3.7,4.9,45.0,48.7,33.2,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,02:00,38.9,39.1,38.7,99.2,0.0,NE@4.0,4.6,44.8,48.7,33.2,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,02:15,38.4,38.6,38.3,99.2,0.0,NE@4.2,4.9,44.6,48.6,33.1,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,02:30,38.1,38.3,37.9,99.3,0.0,NE@4.1,4.6,44.4,48.6,33.1,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,02:45,38.4,38.7,38.2,99.2,0.0,NE@4.7,6.0,44.1,48.5,33.1,0.0,0,30.26,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,03:00,38.9,39.0,38.7,99.2,0.0,NE@4.4,5.7,43.9,48.5,33.1,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,03:15,38.3,38.4,38.1,99.2,0.0,NE@4.1,4.9,43.7,48.4,33.1,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,03:30,37.7,37.9,37.6,99.2,0.01,NE@3.1,4.2,43.5,48.4,33.1,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,03:45,37.4,37.5,37.2,99.3,0.04,NE@4.0,5.3,43.4,48.3,33.0,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,04:00,37.0,37.1,36.8,99.3,0.06,NE@4.3,5.3,43.2,48.2,33.0,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,04:15,36.9,37.2,36.8,99.3,0.06,NE@4.3,4.9,43.0,48.2,33.0,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,04:30,38.0,38.2,37.8,99.3,0.06,NE@4.9,5.7,42.8,48.1,33.0,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
2018-10-20,04:45,37.9,38.1,37.8,99.3,0.06,NE@4.8,6.0,42.6,48.1,32.9,0.0,0,30.25,"Sunside.NE (Sunnyside NE), Sunnyside, Yakima County",310139,Sunside.NE,2019-06-25 03:02:57.095863
