Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2017-03-09,00:15,41.4,41.2,99.4,0.0,0,N,4.4,6.7,0.83,43.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,00:30,41.5,41.3,99.4,0.0,0,N ,3.7,6.0,0.83,43.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,00:45,41.6,41.4,99.4,0.0,0,N ,2.6,3.9,0.82,43.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,01:00,41.8,41.7,99.4,0.0,0,N ,2.8,3.9,0.82,43.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,01:15,41.6,41.5,99.4,0.0,0,N ,0.9,2.4,0.82,43.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,01:30,41.9,41.7,99.4,0.0,0,N ,0.0,0.0,0.82,43.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,01:45,42.4,42.2,99.4,0.0,0,N ,0.0,0.0,0.83,43.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,02:00,41.7,41.6,99.4,0.01,0,N ,2.3,4.9,0.84,43.0,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,02:15,41.3,41.2,99.4,0.0,0,N ,0.5,2.8,0.84,43.0,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,02:30,41.5,41.3,99.4,0.0,0,N ,0.0,0.0,0.84,43.0,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,02:45,41.7,41.5,99.4,0.0,0,N ,0.0,0.0,0.83,42.9,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,03:00,41.5,41.4,99.4,0.0,0,N ,0.0,0.0,0.82,42.9,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,03:15,42.4,42.3,99.4,0.0,0,N ,0.0,0.0,0.82,42.9,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,03:30,42.0,41.8,99.4,0.0,0,N ,0.0,0.0,0.82,42.8,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,03:45,41.6,41.5,99.4,0.0,0,N ,0.0,0.0,0.82,42.8,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,04:00,42.1,41.9,99.4,0.0,0,N ,0.0,0.0,0.82,42.8,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,04:15,42.0,41.9,99.4,0.0,0,N ,0.0,0.0,0.82,42.7,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,04:30,41.4,41.3,99.4,0.0,0,N ,0.0,0.0,0.82,42.7,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,04:45,41.6,41.4,99.4,0.0,0,N ,0.0,0.0,0.83,42.6,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,05:00,41.2,41.1,99.4,0.0,0,N ,0.0,0.0,0.83,42.6,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,05:15,41.3,41.1,99.4,0.0,0,N ,0.0,0.0,0.83,42.6,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,05:30,41.5,41.3,99.4,0.0,0,N ,0.0,0.0,0.83,42.5,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,05:45,42.0,41.8,99.4,0.0,0,N ,0.0,0.0,0.83,42.5,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,06:00,41.8,41.6,99.4,0.0,0,N ,0.0,0.0,0.83,42.4,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,06:15,41.8,41.6,99.4,0.0,0,N ,0.0,0.0,0.83,42.4,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,06:30,42.1,42.0,99.4,0.0,3,N ,0.0,0.0,0.84,42.4,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,06:45,42.2,42.0,99.4,0.0,7,N ,0.0,0.0,0.87,42.3,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,07:00,42.1,41.9,99.4,0.0,17,N ,0.0,0.0,0.89,42.3,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,07:15,42.5,42.3,99.4,0.0,30,N ,0.0,0.0,0.89,42.3,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,07:30,42.8,42.7,99.4,0.0,46,N ,0.0,0.0,0.89,42.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,07:45,43.3,43.2,99.4,0.0,61,N ,0.0,0.0,0.89,42.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,08:00,44.1,43.9,99.4,0.0,73,N ,0.0,0.0,0.87,42.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,08:15,44.6,44.4,99.4,0.0,105,N ,0.0,0.0,0.85,42.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,08:30,45.3,45.1,99.4,0.0,116,N ,0.0,0.0,0.84,42.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,08:45,46.0,45.8,99.3,0.0,121,N ,0.0,0.0,0.81,42.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,09:00,45.4,45.3,99.3,0.0,141,S,0.0,1.4,0.76,42.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,09:15,43.8,43.7,99.4,0.0,160,N ,0.0,0.0,0.7,42.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,09:30,43.7,43.5,99.4,0.0,171,S,0.0,1.4,0.63,42.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,09:45,44.3,44.1,99.4,0.0,175,N ,0.0,0.0,0.58,42.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,10:00,45.1,44.9,99.4,0.0,127,N ,0.0,0.0,0.77,42.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,10:15,45.9,45.8,99.4,0.0,132,N ,0.0,0.0,0.87,42.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,10:30,46.8,46.6,99.3,0.0,168,N ,0.0,0.0,0.92,42.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,10:45,47.5,47.4,99.3,0.0,191,N ,0.0,0.0,0.92,42.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,11:00,47.9,47.7,99.3,0.01,162,N ,0.0,0.0,0.91,42.3,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,11:15,48.2,48.1,99.3,0.01,150,N ,0.0,0.0,0.9,42.4,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,11:30,48.5,48.3,99.3,0.01,181,N ,0.0,0.0,0.89,42.5,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,11:45,49.0,48.8,99.3,0.0,192,NW,0.0,1.7,0.88,42.5,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,12:00,48.8,48.6,99.3,0.01,180,N ,0.0,0.0,0.89,42.6,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,12:15,49.2,49.0,99.3,0.0,260,N ,3.4,6.0,0.87,42.7,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,12:30,49.3,49.1,99.3,0.01,238,N ,4.3,6.0,0.87,42.8,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,12:45,49.8,49.6,99.3,0.0,243,N ,4.4,7.1,0.86,43.0,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,13:00,50.3,50.1,99.3,0.0,314,N ,6.2,8.5,0.86,43.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,13:15,49.8,49.7,99.3,0.01,201,N ,8.3,12.4,0.87,43.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,13:30,47.7,47.5,99.3,0.0,254,N ,12.1,16.4,0.86,43.3,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,13:45,46.6,46.4,99.3,0.01,199,N,12.7,17.5,0.84,43.5,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,14:00,46.4,46.3,99.3,0.0,202,N ,11.3,15.3,0.81,43.6,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,14:15,47.1,46.9,99.3,0.0,253,N ,11.1,13.9,0.82,43.8,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,14:30,48.7,48.5,99.3,0.01,222,NE,8.2,11.4,0.82,43.9,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,14:45,49.4,49.2,99.3,0.0,102,NE,5.6,8.9,0.84,44.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,15:00,47.0,46.9,99.3,0.0,90,S,4.4,6.4,0.79,44.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,15:15,46.7,46.6,99.4,0.01,53,SW,4.8,7.1,0.82,44.4,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,15:30,46.6,46.5,99.4,0.0,99,SW,3.5,6.0,0.81,44.5,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,15:45,47.6,47.4,99.4,0.0,179,SW,3.4,4.9,0.77,44.7,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,16:00,49.3,49.1,99.3,0.0,345,S,2.7,5.3,0.77,44.8,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,16:15,48.5,48.3,99.3,0.0,216,S,4.9,7.4,0.77,44.9,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,16:30,47.3,47.1,99.4,0.0,103,SW,3.2,5.3,0.78,45.0,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,16:45,47.7,47.5,99.4,0.0,54,W,2.7,3.9,0.79,45.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,17:00,47.8,47.7,99.4,0.0,38,W,2.5,3.9,0.79,45.2,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,17:15,47.9,47.8,99.4,0.0,26,N ,0.0,0.0,0.78,45.3,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,17:30,47.8,47.6,99.4,0.0,15,S,0.3,3.1,0.77,45.4,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,17:45,46.6,46.5,99.4,0.0,7,N ,0.0,0.0,0.76,45.5,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,18:00,46.2,46.0,99.4,0.0,1,N ,0.0,0.0,0.76,45.6,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,18:15,46.3,46.2,99.4,0.0,0,N ,0.0,0.0,0.77,45.7,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,18:30,46.4,46.3,99.4,0.0,0,NW,0.0,1.4,0.79,45.8,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,18:45,46.3,46.1,99.4,0.0,0,N ,0.0,0.0,0.83,45.9,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,19:00,46.3,46.1,99.4,0.0,0,N ,0.0,0.0,0.85,46.0,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,19:15,46.3,46.2,99.4,0.0,0,N ,0.0,0.0,0.85,46.0,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,19:30,46.3,46.1,99.4,0.0,0,N ,0.0,0.0,0.83,46.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,19:45,46.3,46.2,99.4,0.0,0,N ,0.0,0.0,0.83,46.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,20:00,46.1,45.9,99.4,0.0,0,N ,0.0,0.0,0.83,46.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
2017-03-09,20:15,46.2,46.0,99.4,0.0,0,N ,0.0,0.0,0.83,46.1,"McNary, Benton County",100031,McNary,2020-12-16 00:27:00.955001
