Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2010-11-04,00:15,32.8,31.6,95.5,0.0,0,,N ,0.0,0.0,0.9,47.8,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,00:30,32.0,30.9,95.5,0.0,0,,SE,0.3,1.7,0.91,47.8,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,00:45,31.9,30.7,95.4,0.0,0,,N ,0.0,0.0,0.92,47.7,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,01:00,31.3,30.1,96.0,0.0,0,,SE,0.3,2.1,0.92,47.7,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,01:15,31.6,30.5,96.2,0.0,0,,N ,0.0,0.0,0.93,47.6,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,01:30,31.1,29.9,96.1,0.0,0,,E,0.2,1.7,0.93,47.5,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,01:45,31.1,29.9,96.2,0.0,0,,E,0.0,1.4,0.93,47.5,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,02:00,30.9,29.7,96.3,0.0,0,,S,0.2,1.7,0.93,47.4,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,02:15,31.2,30.1,96.7,0.0,0,,E,0.1,1.7,0.94,47.3,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,02:30,30.7,29.5,96.3,0.0,0,,NE,0.4,2.4,0.94,47.3,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,02:45,30.2,28.9,96.2,0.0,0,,E,0.1,1.4,0.85,47.2,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,03:00,30.2,28.8,96.2,0.0,0,,N ,0.0,0.0,0.48,47.1,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,03:15,30.2,29.0,96.6,0.0,0,,N ,0.0,0.0,0.45,47.1,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,03:30,29.7,28.3,95.9,0.0,0,,N ,0.0,0.0,0.42,47.0,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,03:45,29.6,28.2,96.4,0.0,0,,E,0.2,2.1,0.42,46.9,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,04:00,29.8,28.5,96.6,0.0,0,,S,0.5,2.4,0.39,46.9,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,04:15,29.5,28.0,95.9,0.0,0,,N ,0.0,0.0,0.36,46.8,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,04:30,29.1,27.5,96.0,0.0,0,,N ,0.0,0.0,0.35,46.7,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,04:45,29.1,27.6,96.3,0.0,0,,NE,0.0,1.4,0.37,46.7,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,05:00,29.3,27.8,96.2,0.0,0,,SE,0.3,2.1,0.35,46.6,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
2010-11-04,05:15,29.1,27.6,96.3,0.0,0,,SE,0.3,2.1,0.35,46.5,,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2020-12-15 19:45:13.847404
