Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2018-08-23,00:15,63.7,63.5,56.6,77.6,0.02,N@1.1,2.8,72.8,73.8,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,00:30,65.1,65.0,54.9,69.4,0.01,NW@2.2,3.1,72.7,73.7,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,00:45,63.3,63.0,56.0,77.1,0.02,SW@1.5,3.1,72.6,73.7,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,01:00,61.9,61.8,57.3,84.9,0.02,NW@2.5,3.9,72.5,73.6,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,01:15,61.4,61.3,57.8,87.7,0.05,SE@1.6,3.9,72.5,73.6,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,01:30,60.4,60.4,56.9,88.2,0.04,SE@1.5,4.2,72.4,73.5,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,01:45,60.7,60.5,56.4,85.7,0.05,N@0.1,3.1,72.3,73.5,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,02:00,61.9,61.8,55.1,78.4,0.02,W@2.1,5.3,72.2,73.4,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,02:15,61.3,61.1,54.7,78.7,0.02,NW@0.8,3.5,72.1,73.4,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,02:30,61.6,61.4,53.3,73.9,0.01,NW@1.7,3.1,72.0,73.3,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,02:45,60.8,60.6,53.0,75.5,0.01,NW@1.1,3.1,71.9,73.3,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,03:00,61.0,60.8,50.8,69.2,0.0,NW@2.5,3.9,71.8,73.2,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,03:15,61.1,60.9,50.2,67.4,0.0,N@1.3,2.8,71.7,73.1,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,03:30,60.5,60.2,51.3,71.6,0.01,NW@0.4,2.1,71.6,73.1,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,03:45,57.7,57.4,56.3,95.0,0.1,SE@2.3,3.5,71.5,73.0,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,04:00,56.9,56.7,56.1,97.2,0.13,S@0.4,2.1,71.4,73.0,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,04:15,57.0,56.9,56.8,99.0,0.23,SE@1.1,2.8,71.3,72.9,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,04:30,56.3,56.2,55.6,97.4,0.24,N@0.2,2.4,71.3,72.8,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,04:45,56.2,55.9,55.3,96.8,0.23,N@1.1,3.5,71.2,72.8,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,05:00,55.4,55.2,55.0,98.2,0.21,NE@1.0,2.8,71.1,72.7,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,05:15,54.4,54.1,54.2,99.1,0.31,E@1.0,2.8,71.0,72.7,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,05:30,54.0,53.7,53.9,99.3,0.45,W@0.7,2.4,70.9,72.6,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,05:45,53.6,53.3,53.4,99.3,0.55,E@1.1,3.1,70.8,72.6,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,06:00,54.0,54.0,53.8,99.3,0.61,NE@0.5,2.1,70.7,72.5,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,06:15,53.0,52.7,52.8,99.3,0.65,SE@1.9,3.9,70.6,72.4,0.0,3,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,06:30,52.0,51.8,51.8,99.4,0.7,SE@1.5,3.9,70.6,72.4,0.0,9,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,06:45,54.0,53.9,53.8,99.4,0.74,E@3.8,4.9,70.5,72.3,0.0,20,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,07:00,54.4,54.4,54.3,99.4,0.73,E@2.3,4.9,70.4,72.3,0.0,34,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,07:15,55.3,55.2,55.1,99.4,0.63,SE@3.0,4.9,70.3,72.2,0.0,54,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
2018-08-23,07:30,56.0,56.1,55.9,99.4,0.4,E@2.1,3.5,70.2,72.2,0.0,77,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:28.023652
