Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-09-27,00:15,51.6,45.2,78.6,0.0,E@3.3,4.9,0.0,0,65.5,66.2,51.6,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,00:30,51.2,44.6,78.2,0.0,NE@0.5,3.1,0.0,0,65.4,66.2,51.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,00:45,50.0,46.2,86.7,0.0,W@0.6,4.2,0.0,0,65.3,66.1,49.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,01:00,49.8,44.2,81.0,0.0,NW@3.7,6.4,0.0,0,65.2,66.1,49.7,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,01:15,48.8,46.1,90.2,0.0,NE@1.1,4.6,0.0,0,65.1,66.1,48.6,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,01:30,47.6,47.2,98.6,0.0,W@1.8,7.4,0.01,0,65.0,66.0,47.4,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,01:45,47.8,47.6,99.2,0.0,NW@1.1,3.9,0.0,0,64.9,66.0,47.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,02:00,47.6,47.4,99.2,0.0,N @0.0,0.0,0.01,0,64.9,65.9,47.4,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,02:15,46.8,46.6,99.3,0.0,N @0.0,0.0,0.02,0,64.8,65.9,46.7,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,02:30,45.9,45.7,99.3,0.0,N @0.0,0.0,0.01,0,64.7,65.9,45.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,02:45,45.6,45.4,99.2,0.0,N @0.0,0.0,0.01,0,64.6,65.8,45.5,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,03:00,45.2,45.0,99.3,0.0,N @0.0,0.0,0.02,0,64.6,65.8,45.0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,03:15,44.5,44.3,99.3,0.0,N @0.0,0.0,0.02,0,64.5,65.7,44.3,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,03:30,44.2,44.1,99.4,0.0,N @0.0,0.0,0.04,0,64.4,65.7,44.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,03:45,43.8,43.7,99.4,0.0,N @0.0,0.0,0.05,0,64.3,65.6,43.7,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,04:00,43.6,43.5,99.5,0.0,N @0.0,0.0,0.08,0,64.2,65.5,43.5,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,04:15,44.1,43.9,99.5,0.0,N @0.0,0.0,0.12,0,64.2,65.5,43.9,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,04:30,44.2,44.0,99.5,0.0,N @0.0,0.0,0.12,0,64.1,65.4,44.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,04:45,43.0,42.9,99.5,0.0,N @0.0,0.0,0.11,0,64.0,65.4,42.7,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,05:00,42.1,42.0,99.5,0.0,N @0.0,0.0,0.11,0,63.9,65.3,42.0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,05:15,43.2,43.1,99.5,0.0,N @0.0,0.0,0.11,0,63.8,65.3,43.3,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,05:30,43.4,43.2,99.5,0.0,N @0.0,0.0,0.09,0,63.8,65.2,43.2,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,05:45,42.8,42.6,99.5,0.0,N @0.0,0.0,0.1,1,63.7,65.2,42.5,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,06:00,42.2,42.1,99.5,0.0,N @0.0,0.0,0.11,7,63.6,65.2,42.0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,06:15,43.1,43.0,99.6,0.0,N @0.0,0.0,0.11,27,63.6,65.1,43.2,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
2019-09-27,06:30,44.9,44.8,99.5,0.0,N @0.0,0.0,0.06,38,63.5,65.1,45.0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:41:13.381630
