Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-01-26,23:15,49.0,43.1,80.0,0.0,SW@10.7,18.5,0.0,0,46.1,46.9,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-26,23:30,49.2,42.6,77.8,0.0,SW@7.7,13.5,0.0,0,46.1,46.9,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-26,23:45,48.1,43.7,84.7,0.0,SW@7.7,11.7,0.0,0,46.0,46.9,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-26,24:00,48.1,43.9,85.1,0.0,W@5.0,8.5,0.0,0,46.0,46.9,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,00:15,48.3,43.2,82.3,0.0,SW@9.0,17.8,0.0,0,46.0,46.9,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,00:30,47.9,43.7,85.0,0.0,SW@14.8,19.2,0.0,0,45.9,46.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,00:45,47.7,43.4,84.9,0.0,SW@14.9,20.7,0.0,0,45.9,46.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,01:00,47.4,43.1,84.9,0.0,SW@11.3,16.7,0.0,0,45.9,46.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,01:15,46.9,42.3,84.0,0.0,W@8.8,14.2,0.0,0,45.8,46.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,01:30,45.7,41.5,85.2,0.0,W@9.1,13.9,0.0,0,45.8,46.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,01:45,44.7,40.9,86.4,0.0,W@9.2,12.1,0.0,0,45.8,46.8,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,02:00,44.6,40.3,84.7,0.0,W@7.5,9.6,0.0,0,45.8,46.7,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,02:15,43.7,39.6,85.5,0.0,W@4.5,9.2,0.0,0,45.7,46.7,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
2020-01-27,02:30,41.5,40.5,96.4,0.0,W@1.5,5.7,0.0,0,45.7,46.7,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-05-03 16:52:09.873142
