Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2018-09-16,00:15,56.6,56.5,42.1,58.1,0.0,SW@3.3,5.3,68.0,69.2,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,00:30,55.5,55.5,43.0,62.5,0.0,SW@3.0,4.2,67.9,69.1,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,00:45,55.0,54.9,43.8,65.8,0.0,W@2.4,3.1,67.8,69.1,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,01:00,55.0,54.9,44.1,66.7,0.0,NW@2.1,3.1,67.7,69.0,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,01:15,55.3,55.2,42.9,62.8,0.0,NE@3.0,4.6,67.7,69.0,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,01:30,54.3,54.2,42.7,64.9,0.0,E@1.9,4.2,67.6,68.9,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,01:45,54.0,53.9,43.0,66.2,0.0,E@2.1,4.9,67.5,68.9,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,02:00,53.5,53.4,42.7,66.7,0.0,SE@2.8,3.9,67.5,68.8,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,02:15,54.2,54.2,43.5,67.0,0.0,S@3.6,13.9,67.4,68.8,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,02:30,59.9,60.0,41.3,50.0,0.0,W@6.3,13.9,67.4,68.8,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,02:45,57.8,57.8,42.6,56.8,0.0,W@3.7,8.5,67.3,68.7,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,03:00,57.6,57.6,42.4,56.8,0.0,NW@3.9,8.2,67.2,68.7,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,03:15,57.1,57.0,42.3,57.6,0.0,W@4.2,7.8,67.2,68.6,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,03:30,54.0,53.9,44.1,69.0,0.0,W@2.8,3.9,67.1,68.6,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,03:45,53.8,53.6,43.9,69.0,0.0,W@1.9,3.9,67.1,68.5,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,04:00,50.9,50.7,45.0,80.1,0.0,SW@3.0,3.9,67.0,68.5,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,04:15,49.7,49.6,45.4,84.8,0.01,SW@2.9,4.6,67.0,68.4,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,04:30,50.0,49.8,44.6,81.6,0.01,W@0.9,3.1,66.9,68.4,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,04:45,49.4,49.3,43.7,80.7,0.01,E@3.2,5.7,66.8,68.4,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,05:00,50.1,50.0,44.1,79.9,0.0,E@4.5,6.0,66.8,68.3,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,05:15,48.7,48.7,46.0,90.0,0.02,SE@3.1,4.2,66.7,68.3,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,05:30,49.7,49.6,45.2,84.5,0.01,SE@3.2,4.2,66.6,68.2,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,05:45,48.7,48.6,45.1,87.5,0.02,SE@3.6,4.6,66.5,68.2,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,06:00,48.8,48.8,46.4,91.4,0.01,NE@5.0,6.4,66.5,68.1,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,06:15,49.1,49.1,45.6,87.5,0.01,E@4.1,5.7,66.4,68.1,0.0,0,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,06:30,49.8,49.8,44.1,80.5,0.0,E@2.7,4.9,66.3,68.1,0.0,1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,06:45,49.2,49.1,44.4,83.4,0.01,SE@3.7,4.6,66.3,68.0,0.0,4,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,07:00,50.1,50.1,44.2,80.0,0.01,SE@2.2,5.3,66.2,68.0,0.0,13,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,07:15,53.0,53.0,44.2,72.0,0.0,SE@3.5,7.1,66.1,67.9,0.0,32,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,07:30,53.6,53.6,43.6,68.6,0.0,S@5.1,8.9,66.1,67.9,0.0,81,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,07:45,55.0,54.9,43.9,66.2,0.0,S@6.4,10.3,66.0,67.9,0.0,125,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,08:00,56.1,56.1,44.9,66.0,0.0,S@6.8,9.6,66.0,67.8,0.0,167,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,08:15,57.2,57.1,44.8,63.1,0.0,S@8.5,12.4,65.9,67.8,0.0,205,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,08:30,58.0,57.9,44.6,61.0,0.0,SE@9.8,13.5,65.9,67.8,0.0,259,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,08:45,59.6,59.6,45.0,58.3,0.0,S@8.2,11.7,65.9,67.7,0.0,356,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,09:00,61.5,61.5,44.9,54.3,0.0,SE@9.3,14.6,65.9,67.7,0.0,391,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,09:15,62.1,62.1,44.3,51.9,0.0,S@7.7,13.5,65.9,67.7,0.0,195,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,09:30,62.9,62.9,43.9,49.9,0.0,S@8.8,17.1,66.0,67.6,0.0,284,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,09:45,63.0,63.0,43.8,49.4,0.0,S@8.9,14.2,66.1,67.6,0.0,215,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,10:00,64.1,64.1,43.6,47.1,0.0,S@10.8,17.1,66.1,67.6,0.0,307,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,10:15,64.4,64.4,42.5,44.8,0.0,S@9.8,16.0,66.2,67.6,0.0,238,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,10:30,65.4,65.4,42.1,42.6,0.0,SW@11.1,16.7,66.3,67.5,0.0,306,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,10:45,67.0,67.0,42.6,41.0,0.0,SW@12.8,19.6,66.4,67.5,0.0,518,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,11:00,67.4,67.4,42.6,40.5,0.0,SW@13.6,20.7,66.5,67.5,0.0,606,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,11:15,69.3,69.3,43.4,39.1,0.0,SW@11.4,18.5,66.6,67.5,0.0,706,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,11:30,67.9,67.9,42.4,39.6,0.0,SW@11.4,16.7,66.7,67.6,0.0,451,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,11:45,69.3,69.4,42.8,38.2,0.0,W@11.9,19.6,66.8,67.6,0.0,715,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,12:00,69.3,69.3,42.7,38.1,0.0,W@13.1,19.2,67.0,67.6,0.0,621,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
2018-09-16,12:15,70.6,70.7,41.9,35.3,0.0,SW@14.1,22.5,67.1,67.6,0.0,878,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2019-06-25 23:19:58.772934
