Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-05-16,00:15,51.2,39.9,65.2,0.0,0,NE,0.1,2.1,0.0,60.9,61.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,00:30,50.9,41.5,69.8,0.0,0,N ,0.0,0.0,0.0,60.7,61.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,00:45,49.3,41.4,74.0,0.0,0,N ,0.0,0.0,0.0,60.6,61.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,01:00,50.0,40.8,70.4,0.0,0,SE,0.1,2.4,0.0,60.4,61.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,01:15,51.6,40.8,66.4,0.0,0,S,0.0,1.4,0.0,60.3,61.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,01:30,50.6,42.2,72.6,0.0,0,N ,0.0,0.0,0.0,60.1,61.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,01:45,49.9,41.2,71.9,0.0,0,N ,0.0,0.0,0.0,60.0,60.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,02:00,49.9,41.3,71.9,0.0,0,N ,0.0,0.0,0.0,59.8,60.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,02:15,49.9,41.4,72.3,0.0,0,N ,0.0,0.0,0.0,59.7,60.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,02:30,50.0,41.4,72.1,0.0,0,N ,0.0,0.0,0.0,59.6,60.8,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,02:45,49.5,43.0,78.2,0.0,0,N ,0.0,0.0,0.01,59.6,60.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,03:00,48.9,43.7,82.4,0.0,0,N ,0.0,0.0,0.02,59.5,60.7,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,03:15,48.9,42.6,78.8,0.0,0,N ,0.0,0.0,0.02,59.4,60.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,03:30,48.8,42.2,77.7,0.0,0,N ,0.0,0.0,0.01,59.3,60.6,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,03:45,47.8,41.5,78.7,0.0,0,N ,0.0,0.0,0.01,59.2,60.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,04:00,47.4,43.2,85.0,0.0,0,N ,0.0,0.0,0.02,59.1,60.5,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,04:15,48.2,41.7,78.3,0.0,1,N ,0.0,0.0,0.01,59.0,60.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,04:30,47.6,42.4,82.2,0.0,6,N ,0.0,0.0,0.02,58.9,60.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,04:45,48.9,40.8,73.3,0.0,29,N ,0.0,0.0,0.0,58.8,60.4,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,05:00,49.4,40.9,72.3,0.0,42,N ,0.0,0.0,0.0,58.7,60.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,05:15,50.2,41.7,72.3,0.0,54,N ,0.0,0.0,0.0,58.6,60.3,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,05:30,51.1,42.7,72.9,0.0,40,N ,0.0,0.0,0.0,58.6,60.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,05:45,50.2,43.9,79.0,0.0,50,E,0.0,1.4,0.0,58.5,60.2,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,06:00,50.9,44.9,79.8,0.0,72,SE,1.4,4.2,0.0,58.5,60.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,06:15,51.7,44.7,77.0,0.0,81,SE,0.5,4.2,0.0,58.5,60.1,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,06:30,52.2,45.5,77.8,0.0,84,N ,0.0,0.0,0.0,58.5,60.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,06:45,53.2,46.1,76.8,0.0,137,SE,3.1,7.1,0.0,58.6,60.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,07:00,54.7,45.4,70.5,0.0,243,E,5.0,6.7,0.0,58.6,60.0,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,07:15,56.2,44.4,64.4,0.0,280,E,5.6,8.2,0.0,58.7,59.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
2020-05-16,07:30,57.8,44.1,60.0,0.0,406,E,5.9,9.2,0.0,58.8,59.9,"Mabton.E, Yakima County",310089,Mabton.E,2020-12-14 06:01:29.388243
