Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-11-14,00:15,41.2,41.1,99.6,0.0,W@0.1,4.6,0.01,0,50.3,51.9,41.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,00:30,41.2,41.1,99.6,0.0,W@3.7,4.9,0.01,0,50.3,51.9,41.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,00:45,41.2,41.1,99.6,0.0,W@1.7,3.5,0.01,0,50.3,51.9,41.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,01:00,41.1,41.0,99.6,0.0,W@2.8,3.9,0.01,0,50.3,51.9,41.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,01:15,41.3,41.2,99.6,0.0,W@2.3,3.5,0.01,0,50.3,51.9,41.2,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,01:30,41.6,41.5,99.6,0.0,W@2.4,3.1,0.01,0,50.3,51.9,41.5,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,01:45,41.7,41.6,99.6,0.0,W@2.4,3.9,0.01,0,50.3,51.8,41.6,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,02:00,41.7,41.6,99.6,0.0,W@2.2,3.1,0.01,0,50.2,51.8,41.6,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,02:15,41.6,41.5,99.6,0.0,NW@2.6,3.9,0.01,0,50.2,51.8,41.5,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
2019-11-14,02:30,41.1,41.0,99.6,0.0,NW@3.6,5.3,0.01,0,50.2,51.8,41.1,"Mabton.E (Mabton East), Yakima County",310089,Mabton.E,2020-01-21 17:42:15.088710
