Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2009-01-07,00:15,55.7,,41.4,58.5,0.0,SW@15.1,27.5,,35.3,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,00:30,54.3,,42.3,63.9,0.0,S@17.5,30.0,,35.3,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,00:45,54.1,,42.6,64.8,0.0,S@14.9,21.0,,35.4,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,01:00,55.0,,41.7,60.8,0.0,SW@11.8,17.5,,35.5,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,01:15,55.3,,41.8,60.2,0.0,S@11.9,16.7,,35.6,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,01:30,55.6,,42.0,60.0,0.0,SW@13.3,24.3,,35.7,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,01:45,54.8,,42.4,62.9,0.0,SW@14.4,20.7,,35.8,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,02:00,54.4,,42.4,63.8,0.0,SW@13.5,21.8,,35.9,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,02:15,54.4,,42.5,63.9,0.0,SW@16.9,23.9,,36.0,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,02:30,53.6,,42.6,66.1,0.0,SW@14.2,18.5,,36.2,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,02:45,53.2,,42.4,66.7,0.0,SW@11.5,16.4,,36.3,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,03:00,54.2,,42.4,64.4,0.0,SW@14.4,20.0,,36.4,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,03:15,54.6,,42.5,63.6,0.0,SW@17.8,26.8,,36.5,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,03:30,54.3,,42.8,64.8,0.0,SW@18.3,28.6,,36.6,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,03:45,53.6,,43.3,67.9,0.0,S@15.3,23.9,,36.7,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,04:00,54.1,,43.4,67.0,0.0,S@15.6,21.8,,36.8,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,04:15,54.0,,43.3,66.8,0.0,SW@13.1,19.6,,36.9,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,04:30,54.1,,43.3,66.7,0.0,SW@13.4,18.9,,37.0,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,04:45,53.7,,42.9,66.7,0.0,SW@10.6,14.2,,37.1,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,05:00,54.4,,42.7,64.3,0.0,SW@11.2,17.5,,37.2,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,05:15,54.3,,42.6,64.5,0.0,W@11.5,16.7,,37.3,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,05:30,54.6,,42.8,64.4,0.0,SW@12.1,16.4,,37.4,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,05:45,55.4,,42.9,62.4,0.0,W@13.8,27.5,,37.5,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,06:00,57.4,,42.8,58.1,0.0,W@19.4,25.7,,37.6,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,06:15,54.6,,43.3,65.6,0.0,W@14.1,20.3,,37.6,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,06:30,53.4,,43.2,68.1,0.0,SW@12.1,15.7,,37.7,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,06:45,52.4,,42.9,70.0,0.0,SW@10.5,13.2,,37.8,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,07:00,50.9,,42.7,73.2,0.0,W@9.0,12.4,,37.9,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,07:15,50.7,,42.7,73.9,0.0,SW@9.6,13.5,,38.0,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,07:30,53.2,,43.0,68.2,0.0,SW@11.1,15.7,,38.0,0.0,0,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,07:45,53.9,,43.2,66.9,0.0,SW@12.4,17.8,,38.1,0.0,2,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,08:00,54.3,,43.0,65.6,0.0,SW@12.3,17.5,,38.2,0.0,8,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,08:15,54.2,,42.8,65.4,0.0,SW@12.2,16.7,,38.3,0.0,19,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,08:30,53.5,,43.0,67.5,0.0,SW@10.9,16.4,,38.4,0.0,31,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,08:45,54.4,,43.1,65.6,0.0,SW@10.9,14.2,,38.4,0.0,40,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
2009-01-07,09:00,54.4,,43.4,66.1,0.0,SW@10.6,15.3,,38.5,0.0,75,"Mabton East, Yakima County",310089,Mabton East,2017-12-08 22:05:43.902841
