Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2011-11-03,00:15,42.3,24.7,49.2,0.0,N@6.2,11.7,0.0,0,49.1,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,00:30,42.4,24.3,48.4,0.0,N @7.9,11.4,0.0,0,49.1,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,00:45,42.2,24.7,49.6,0.0,N @7.2,11.0,0.0,0,49.1,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,01:00,42.3,24.7,49.4,0.0,N@6.7,9.9,0.0,0,49.1,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,01:15,42.4,24.8,49.4,0.0,N @7.6,11.7,0.0,0,49.0,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,01:30,42.5,24.7,49.1,0.0,N@7.4,12.4,0.0,0,49.0,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,01:45,42.1,25.9,52.3,0.0,N@6.5,11.0,0.0,0,49.0,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,02:00,41.9,26.2,53.2,0.0,N@6.9,9.9,0.0,0,49.0,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,02:15,41.9,26.5,54.1,0.0,N @4.6,8.2,0.0,0,49.0,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,02:30,41.8,26.9,55.2,0.0,NE@3.5,4.9,0.0,0,48.9,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,02:45,42.1,26.1,52.8,0.0,NE@3.1,4.6,0.0,0,48.9,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
2011-11-03,03:00,42.1,26.4,53.5,0.0,N @0.8,2.8,0.0,0,48.9,,"Sunrise (WSU Sunrise), Douglas County",330115,Sunrise,2020-06-01 03:04:02.667696
