Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-01-18,23:15,29.8,26.6,89.5,0.0,0,30.63,SE,1.9,3.8,40.9,42.5,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-18,23:30,29.6,26.6,90.3,0.0,0,30.62,SE,1.5,2.5,40.8,42.4,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-18,23:45,29.4,26.4,90.0,0.0,0,30.62,SW,1.0,1.8,40.7,42.4,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-18,24:00,29.1,26.1,90.1,0.0,0,30.61,SW,1.9,3.1,40.6,42.3,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,00:15,29.3,26.1,89.7,0.0,0,30.61,S,1.7,3.5,40.5,42.3,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,00:30,30.2,26.6,87.8,0.0,0,30.6,SW,1.6,3.4,40.5,42.1,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,00:45,30.2,27.0,89.1,0.0,0,30.6,N ,1.4,2.3,40.3,42.1,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,01:00,30.1,27.2,90.1,0.0,0,30.6,E,1.1,2.5,40.3,42.1,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,01:15,29.7,27.1,91.8,0.0,0,30.6,W,1.5,3.2,40.2,41.9,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,01:30,30.5,27.4,89.2,0.0,0,30.61,E,1.6,3.2,40.0,41.9,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,01:45,30.3,27.9,92.1,0.0,0,30.61,W,1.7,2.8,39.9,41.9,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
2021-01-19,02:00,29.6,27.6,93.7,0.0,0,30.61,S,1.4,3.4,39.8,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:34.038958
