Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-03-20,00:15,46.0,37.1,71.1,0.0,0,29.98,SE,6.6,12.3,46.2,45.3,-8.8,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,00:30,45.6,37.2,72.2,0.0,0,29.98,SE,5.7,9.8,46.0,45.3,-8.8,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,00:45,46.1,37.4,71.4,0.0,0,29.98,SE,9.0,16.8,46.0,45.3,-8.8,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,01:00,46.1,37.4,71.4,0.0,0,29.98,SE,9.5,18.1,46.0,45.3,-8.8,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,01:15,45.8,37.4,72.5,0.0,0,29.98,S,10.9,18.4,45.8,45.3,-8.8,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,01:30,45.8,37.1,71.6,0.0,0,29.98,SE,9.4,16.6,45.7,45.3,-8.8,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,01:45,45.9,36.9,70.7,0.0,0,29.97,SE,11.0,22.3,45.7,45.2,-8.8,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,02:00,45.8,36.8,70.6,0.0,0,29.97,SE,11.4,21.7,45.7,45.1,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,02:15,45.3,36.8,72.0,0.0,0,29.98,SE,11.1,18.5,45.6,45.1,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,02:30,45.1,36.9,72.8,0.0,0,29.99,SE,10.3,18.4,45.5,45.1,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,02:45,45.4,36.9,72.0,0.0,0,29.99,S,12.6,21.0,45.5,45.1,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,03:00,45.5,36.8,71.5,0.0,0,30.0,SE,12.2,23.0,45.5,45.1,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,03:15,45.1,36.8,72.6,0.0,0,30.01,SE,9.5,16.6,45.3,45.1,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,03:30,44.9,36.7,72.6,0.0,0,30.01,SE,9.8,15.7,45.3,45.1,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,03:45,44.9,36.5,72.1,0.0,0,30.01,SE,9.5,18.4,45.3,45.0,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,04:00,44.8,36.4,72.4,0.0,0,30.02,S,8.6,19.6,45.3,45.0,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,04:15,44.7,36.4,72.7,0.0,0,30.02,S,5.8,11.3,45.2,45.0,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,04:30,44.6,36.6,73.2,0.0,0,30.02,S,5.5,11.9,45.1,45.0,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,04:45,44.4,36.8,74.4,0.0,0,30.02,S,8.5,14.0,45.1,45.0,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,05:00,44.3,36.5,73.9,0.0,0,30.02,SE,9.4,16.5,45.1,45.0,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,05:15,44.6,36.4,72.9,0.0,0,30.02,S,10.6,18.8,45.1,45.0,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
2021-03-20,05:30,44.5,36.5,73.1,0.0,0,30.03,S,8.3,15.0,45.0,44.9,-8.9,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:55.819451
