Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-11-03,00:15,38.6,36.7,92.7,0.0,0,29.97,SW,1.8,3.7,46.4,48.2,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,00:30,39.8,37.3,90.6,0.0,0,29.97,SE,2.0,4.2,46.4,48.2,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,00:45,40.1,38.3,93.2,0.0,0,29.96,S,1.3,2.8,46.4,48.0,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,01:00,40.4,38.7,93.7,0.0,0,29.95,SW,1.7,3.6,46.4,48.0,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,01:15,40.7,39.2,94.2,0.0,0,29.95,SE,1.6,3.0,46.4,48.0,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,01:30,40.7,39.4,95.2,0.0,0,29.94,SE,1.4,3.2,46.4,48.0,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,01:45,41.0,39.6,94.9,0.0,0,29.95,W,2.3,4.0,46.4,48.0,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,02:00,41.2,39.8,94.5,0.0,0,29.94,S,1.8,3.8,46.4,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,02:15,41.5,40.0,94.6,0.0,0,29.93,SE,2.6,4.6,46.6,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,02:30,41.7,40.3,94.8,0.0,0,29.93,S,1.9,3.5,46.6,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,02:45,41.8,40.5,95.1,0.0,0,29.93,W,2.1,4.2,46.6,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,03:00,42.0,40.6,94.7,0.0,0,29.93,S,2.0,4.1,46.6,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,03:15,42.3,40.9,94.7,0.0,0,29.92,E,2.2,5.1,46.6,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,03:30,42.5,41.1,94.9,0.0,0,29.91,W,1.8,3.3,46.6,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,03:45,42.7,41.3,94.8,0.0,0,29.91,NE,1.9,3.7,46.6,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,04:00,42.8,41.5,95.2,0.0,0,29.92,S,1.8,3.3,46.7,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,04:15,42.9,41.6,95.3,0.0,0,29.93,SE,2.7,6.1,46.8,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,04:30,43.1,41.8,95.3,0.0,0,29.91,SW,2.6,5.5,46.8,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,04:45,43.4,42.0,94.7,0.0,0,29.92,W,2.8,5.6,46.8,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,05:00,43.7,42.2,94.7,0.0,0,29.93,SE,3.6,8.0,46.8,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,05:15,43.8,42.4,94.8,0.01,0,29.91,S,2.9,6.2,46.8,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,05:30,44.0,42.6,94.9,0.02,0,29.89,NW,2.1,5.3,46.8,47.8,-9.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,05:45,44.1,42.7,94.8,0.02,0,29.88,NE,2.6,5.3,46.8,47.8,-9.3,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,06:00,44.1,42.9,95.8,0.02,0,29.89,NE,2.4,6.1,46.8,47.8,-9.3,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,06:15,44.1,42.9,95.6,0.02,0,29.88,N,2.1,4.4,46.9,47.8,-9.3,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,06:30,44.5,43.0,94.4,0.04,0,29.88,N,2.0,5.4,46.9,47.8,-9.2,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,06:45,44.7,43.3,94.5,0.02,0,29.88,W,2.0,4.8,46.9,47.8,-8.4,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,07:00,45.2,43.6,94.0,0.04,0,29.91,NW,3.9,9.0,46.9,47.8,-8.0,-9.6,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,07:15,45.5,44.1,94.7,0.05,0,29.89,W,5.7,13.1,46.9,47.8,-8.0,-9.6,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,07:30,45.6,44.3,95.3,0.03,1,29.9,W,3.8,9.4,46.9,47.8,-8.0,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,07:45,45.9,44.4,94.6,0.04,1,29.91,NE,2.4,4.6,46.9,47.8,-8.0,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,08:00,45.9,44.6,95.1,0.05,4,29.89,NW,3.2,5.8,46.9,47.8,-8.0,-9.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,08:15,48.2,45.4,89.9,0.02,7,29.88,NW,3.9,10.5,46.9,47.8,-8.0,-9.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,08:30,49.2,46.5,90.1,0.03,7,29.89,NE,4.7,11.3,46.9,47.8,-8.0,-8.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,08:45,47.4,46.7,97.5,0.04,7,29.9,N ,7.1,13.3,47.0,47.8,-8.0,-8.6,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,09:00,47.3,46.6,97.3,0.04,10,29.91,N,2.4,5.9,47.1,47.8,-8.0,-8.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,09:15,47.7,46.6,95.9,0.05,12,29.92,N ,2.8,5.7,47.1,47.8,-8.0,-8.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,09:30,48.4,47.0,94.7,0.05,15,29.92,NE,2.7,5.7,47.1,47.8,-8.0,-8.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
2020-11-03,09:45,48.5,47.4,95.9,0.05,17,29.93,NE,2.2,4.3,47.2,47.8,-8.0,-8.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2020-12-14 06:57:20.353549
