Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-02-05,23:15,46.1,39.7,78.2,0.0,0,30.25,S,6.9,10.5,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-05,23:30,46.1,39.7,78.0,0.0,0,30.24,S,7.3,11.2,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-05,23:45,46.0,39.4,77.6,0.0,0,30.23,S,7.5,11.5,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-05,24:00,45.9,39.3,77.5,0.0,0,30.22,S,7.5,12.3,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,00:15,46.1,39.0,76.1,0.0,0,30.22,S,8.5,15.5,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,00:30,46.1,38.6,74.9,0.0,0,30.21,S,7.4,16.8,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,00:45,46.1,38.4,74.3,0.0,0,30.19,S,9.8,16.5,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,01:00,46.1,38.1,73.3,0.0,0,30.19,S,9.4,15.0,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,01:15,46.1,37.8,72.7,0.0,0,30.19,S,8.7,14.6,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,01:30,46.1,37.5,71.9,0.0,0,30.19,S,10.0,16.0,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,01:45,45.8,37.6,72.7,0.0,0,30.18,S,9.7,16.4,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,02:00,45.6,37.8,74.1,0.0,0,30.18,S,9.1,14.2,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
2021-02-06,02:15,45.4,38.1,75.6,0.0,0,30.17,S,10.4,18.4,43.0,42.4,-7.1,-7.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:00.263531
