Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-03-07,23:15,39.0,33.0,78.9,0.0,0,30.23,NW,1.3,2.8,43.9,44.1,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-07,23:30,39.1,32.5,77.1,0.0,0,30.23,SW,2.4,5.0,43.9,44.1,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-07,23:45,40.7,32.4,72.0,0.0,0,30.22,S,3.3,6.4,43.8,44.0,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-07,24:00,39.8,32.4,74.4,0.0,0,30.22,NW,2.7,5.1,43.7,43.9,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,00:15,38.5,32.4,78.5,0.0,0,30.22,N ,3.4,6.7,43.7,43.9,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,00:30,38.5,32.0,77.1,0.0,0,30.22,NE,2.5,6.3,43.5,43.9,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,00:45,38.4,32.0,77.5,0.0,0,30.22,NE,2.2,4.7,43.5,43.9,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,01:00,37.3,31.7,80.0,0.0,0,30.22,N ,1.9,7.2,43.4,43.8,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,01:15,36.8,31.2,79.9,0.0,0,30.21,N ,3.2,5.5,43.3,43.7,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,01:30,35.9,30.8,81.5,0.0,0,30.21,N,1.4,3.3,43.2,43.7,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,01:45,34.7,30.0,82.6,0.0,0,30.2,S,1.4,3.2,43.2,43.7,-7.7,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,02:00,33.6,29.2,83.5,0.0,0,30.2,SW,2.0,3.4,43.0,43.7,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,02:15,33.1,28.5,83.1,0.0,0,30.19,S,2.3,3.4,42.9,43.5,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,02:30,32.8,28.5,84.2,0.0,0,30.19,S,1.6,2.8,42.6,43.5,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,02:45,31.9,27.8,85.2,0.0,0,30.18,SW,1.0,2.6,42.5,43.5,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,03:00,31.4,27.1,84.6,0.0,0,30.18,SE,1.8,3.5,42.4,43.4,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,03:15,31.7,26.9,83.0,0.0,0,30.17,N,1.2,2.7,42.3,43.3,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,03:30,31.9,27.3,83.3,0.0,0,30.17,W,1.6,4.5,42.1,43.3,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,03:45,31.1,26.9,85.4,0.0,0,30.16,S,1.9,3.4,42.0,43.3,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,04:00,30.8,26.8,85.9,0.0,0,30.16,SW,1.6,2.6,41.9,43.2,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,04:15,30.5,26.3,85.5,0.0,0,30.15,W,1.5,2.6,41.7,43.2,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,04:30,30.1,26.2,86.6,0.0,0,30.15,SE,2.0,3.3,41.6,43.1,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,04:45,30.3,26.3,85.9,0.0,0,30.15,NW,1.2,2.5,41.5,43.0,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,05:00,30.2,26.2,86.4,0.0,0,30.14,S,2.5,4.7,41.4,43.0,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,05:15,30.3,26.4,86.3,0.0,0,30.14,S,1.5,3.4,41.4,42.9,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,05:30,29.6,25.9,87.5,0.0,0,30.13,E,1.9,4.1,41.2,42.7,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,05:45,29.6,25.6,86.8,0.0,0,30.13,W,2.4,4.3,41.1,42.6,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,06:00,30.0,25.7,85.3,0.0,0,30.13,W,2.0,3.9,41.0,42.6,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,06:15,30.2,26.1,86.0,0.0,0,30.12,S,3.2,5.5,40.9,42.5,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,06:30,30.2,26.2,86.2,0.0,0,30.12,E,2.1,3.6,40.8,42.4,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,06:45,29.4,26.1,89.0,0.0,5,30.11,S,1.9,4.3,40.6,42.4,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,07:00,28.8,25.5,89.5,0.0,13,30.11,SW,1.9,4.7,40.6,42.3,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,07:15,28.3,25.0,89.5,0.0,23,30.1,S,1.5,3.0,40.5,42.3,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,07:30,29.1,25.2,87.3,0.0,54,30.09,SE,1.2,2.3,40.4,42.1,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
2021-03-08,07:45,31.1,27.9,88.8,0.0,149,30.08,SW,2.2,4.7,40.3,42.1,-7.8,-8.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:43:39.268255
