Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-01-06,23:15,35.3,33.3,92.5,0.0,0,30.19,NW,1.3,2.8,42.1,43.2,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-06,23:30,35.4,33.2,91.6,0.0,0,30.19,SW,1.6,3.1,41.9,43.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-06,23:45,35.4,33.2,91.3,0.0,0,30.2,S,1.3,2.9,41.9,43.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-06,24:00,34.5,33.0,94.0,0.0,0,30.21,SE,1.4,2.7,41.9,43.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,00:15,33.9,32.2,93.6,0.0,0,30.22,SW,1.1,3.1,41.7,43.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,00:30,32.4,31.4,96.1,0.0,0,30.23,S,0.9,2.0,41.7,42.8,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,00:45,32.9,30.5,90.7,0.0,0,30.24,S,1.1,1.7,41.6,42.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,01:00,32.5,30.4,91.9,0.0,0,30.24,S,1.1,2.0,41.5,42.6,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,01:15,34.5,30.6,85.7,0.0,0,30.24,SE,2.0,4.1,41.5,42.6,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,01:30,34.8,32.0,89.4,0.0,0,30.24,E,1.6,4.4,41.4,42.6,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,01:45,34.5,32.0,90.2,0.0,0,30.25,E,1.5,2.8,41.3,42.4,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,02:00,32.9,31.6,95.1,0.0,0,30.26,S,0.6,1.2,41.2,42.4,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,02:15,31.5,30.4,96.3,0.0,0,30.27,S,1.1,1.7,41.1,42.4,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,02:30,31.6,29.5,92.4,0.0,0,30.27,SW,1.5,2.1,41.0,42.3,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,02:45,31.8,29.3,90.7,0.0,0,30.28,SW,1.2,2.1,40.9,42.3,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,03:00,31.8,29.3,90.6,0.0,0,30.29,NE,1.1,2.2,40.8,42.2,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,03:15,30.9,29.1,94.0,0.0,0,30.28,S,1.4,2.7,40.7,42.1,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,03:30,30.7,28.5,92.9,0.0,0,30.28,S,1.6,2.7,40.6,42.1,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,03:45,30.8,28.6,92.5,0.0,0,30.29,SW,1.3,1.9,40.6,42.1,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,04:00,31.0,28.3,90.7,0.0,0,30.3,NE,1.3,3.5,40.5,41.9,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,04:15,31.1,28.5,91.0,0.0,0,30.31,NE,2.0,5.1,40.4,41.9,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,04:30,31.1,28.9,92.2,0.0,0,30.32,S,1.9,3.8,40.3,41.9,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,04:45,30.5,28.6,94.1,0.0,0,30.33,S,1.3,3.1,40.2,41.8,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,05:00,30.5,28.6,93.9,0.0,0,30.33,S,0.9,2.3,40.0,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,05:15,30.7,29.0,94.6,0.0,0,30.34,S,1.3,2.9,39.9,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,05:30,31.5,29.5,92.6,0.0,0,30.34,NE,0.9,1.6,39.8,41.6,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,05:45,31.9,30.1,93.4,0.0,0,30.35,N,0.6,1.2,39.7,41.5,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,06:00,32.1,30.7,94.4,0.0,0,30.35,W,0.5,1.0,39.7,41.5,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,06:15,32.2,30.8,94.6,0.0,0,30.35,S,0.8,1.6,39.7,41.5,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,06:30,32.8,31.1,93.7,0.0,0,30.35,E,1.1,3.4,39.7,41.4,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,06:45,32.7,31.1,93.9,0.0,0,30.35,S,0.9,1.4,39.6,41.4,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,07:00,32.9,31.3,93.8,0.0,0,30.35,SE,1.0,2.0,39.6,41.4,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,07:15,33.2,31.6,94.1,0.0,0,30.35,SW,1.3,2.7,39.6,41.4,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,07:30,33.2,32.0,95.3,0.0,0,30.35,W,1.3,2.8,39.6,41.2,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,07:45,33.6,32.2,94.5,0.0,0,30.35,N,1.2,2.2,39.6,41.2,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,08:00,33.9,32.4,94.5,0.0,2,30.34,SE,0.9,1.5,39.6,41.2,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,08:15,33.6,32.8,96.6,0.0,8,30.35,SW,1.3,2.2,39.6,41.2,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,08:30,34.7,33.0,93.3,0.0,21,30.35,W,1.7,2.9,39.7,41.2,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,08:45,35.7,34.6,95.7,0.0,87,30.34,N ,1.1,2.1,39.7,41.1,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,09:00,36.6,36.6,99.8,0.0,150,30.33,E,1.3,2.4,39.7,41.0,-6.9,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,09:15,37.8,37.8,99.8,0.0,77,30.34,W,1.8,3.5,39.7,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,09:30,38.5,37.8,97.5,0.0,77,30.35,W,2.3,4.1,39.7,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,09:45,39.0,37.8,95.5,0.0,74,30.35,SW,2.7,5.0,39.8,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,10:00,39.5,38.2,95.0,0.0,77,30.36,S,1.5,3.9,39.9,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,10:15,39.9,38.6,95.2,0.0,86,30.36,SE,1.3,2.2,39.9,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,10:30,39.7,38.8,96.6,0.0,107,30.35,E,1.4,2.9,40.2,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,10:45,40.0,39.3,97.2,0.0,139,30.35,NE,1.5,3.8,40.3,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,11:00,40.4,39.9,98.2,0.0,134,30.34,NW,1.5,3.0,40.3,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,11:15,41.3,40.2,96.0,0.0,141,30.34,W,2.9,4.3,40.5,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,11:30,42.0,40.8,95.7,0.0,143,30.34,SW,2.3,4.1,40.6,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,11:45,43.1,41.2,93.1,0.0,143,30.33,W,3.9,6.2,40.6,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,12:00,44.0,41.5,90.8,0.0,185,30.34,N,3.7,6.0,40.8,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,12:15,44.6,41.8,90.1,0.0,256,30.32,NE,2.6,5.1,40.9,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,12:30,45.0,41.9,88.7,0.0,233,30.32,NE,1.2,2.5,41.0,41.0,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,12:45,45.5,40.6,83.0,0.0,171,30.31,SE,1.7,4.9,41.2,41.2,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,13:00,45.3,40.0,81.7,0.0,139,30.31,NW,2.0,5.3,41.3,41.2,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,13:15,45.1,39.8,81.6,0.0,118,30.31,S,1.5,3.7,41.5,41.2,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,13:30,45.0,39.7,81.5,0.0,122,30.31,W,1.3,2.0,41.5,41.2,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,13:45,44.5,39.2,81.6,0.0,133,30.3,NW,1.9,4.0,41.6,41.3,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,14:00,44.9,38.6,78.3,0.0,123,30.29,SE,1.1,2.9,41.7,41.4,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,14:15,45.2,38.5,77.1,0.0,114,30.28,N ,1.2,2.8,41.7,41.4,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,14:30,45.3,38.4,76.5,0.0,100,30.27,N ,2.2,3.6,41.9,41.5,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,14:45,45.2,37.8,75.2,0.0,78,30.27,N ,1.7,3.7,41.9,41.5,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,15:00,45.1,37.3,73.9,0.0,64,30.26,N,1.7,5.4,42.0,41.5,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,15:15,45.2,36.6,71.8,0.0,59,30.25,N ,3.2,6.3,42.1,41.5,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,15:30,44.6,36.4,72.9,0.0,43,30.24,NE,1.7,3.5,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,15:45,43.9,36.5,74.8,0.0,29,30.23,NE,1.5,3.0,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,16:00,42.9,36.3,77.2,0.0,20,30.22,SW,1.8,2.8,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
2021-01-07,16:15,41.9,36.1,80.0,0.0,13,30.22,S,1.6,3.4,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:19.015042
