Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-31,23:15,,,94.1,0.0,0,30.11,NW,2.8,5.1,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2020-12-31,23:30,41.9,40.3,94.0,0.01,0,30.11,W,2.2,4.4,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2020-12-31,23:45,41.9,40.3,94.3,0.01,0,30.1,W,2.0,4.8,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2020-12-31,24:00,41.9,40.3,94.2,0.0,0,30.1,NW,1.9,3.8,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,00:15,41.9,40.3,94.1,0.01,0,30.1,N,2.3,5.1,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,00:30,41.8,40.1,93.6,0.01,0,30.09,NW,3.7,6.0,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,00:45,41.8,40.3,94.4,0.01,0,30.09,NW,3.3,6.3,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,01:00,41.9,40.3,94.0,0.01,0,30.08,NW,1.3,3.5,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,01:15,41.9,40.3,94.1,0.0,0,30.07,N,1.3,3.2,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,01:30,45.3,41.1,85.1,0.0,0,30.06,SE,4.4,10.1,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,01:45,45.9,42.6,88.4,0.0,0,30.05,SE,4.0,9.9,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,02:00,46.1,43.3,90.1,0.0,0,30.04,E,3.6,9.5,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,02:15,46.0,43.3,90.1,0.0,0,30.03,E,3.2,8.5,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,02:30,46.2,43.1,88.8,0.0,0,30.03,SE,2.3,6.4,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,02:45,44.2,42.6,94.0,0.0,0,30.02,N,3.4,7.2,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,03:00,42.6,40.9,93.6,0.01,0,30.01,N ,3.0,5.1,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,03:15,42.8,40.3,91.0,0.0,0,30.01,N ,2.8,4.9,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
2021-01-01,03:30,44.2,40.6,87.3,0.01,0,30.0,NE,2.4,5.5,42.1,41.7,-7.0,-7.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:42:10.082675
