Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-04-13,00:15,47.0,26.2,44.0,0.0,0,30.4,NE,4.0,9.9,46.7,47.3,-15.1,-10.8,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,00:30,43.5,26.5,50.8,0.0,0,30.39,S,2.8,6.6,46.6,47.3,-15.1,-10.8,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,00:45,43.1,26.4,51.5,0.0,0,30.4,S,2.5,7.9,46.5,47.1,-15.1,-10.8,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,01:00,40.4,26.5,57.3,0.0,0,30.4,S,2.4,5.8,46.4,47.1,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,01:15,40.1,26.4,57.8,0.0,0,30.4,S,2.7,4.6,46.3,47.1,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,01:30,39.0,26.5,60.6,0.0,0,30.4,SW,2.5,5.7,46.2,47.0,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,01:45,38.2,26.9,63.5,0.0,0,30.4,S,2.7,4.6,46.1,46.9,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,02:00,37.9,26.8,64.1,0.0,0,30.4,S,2.1,4.7,46.0,46.9,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,02:15,37.5,26.3,63.7,0.0,0,30.4,SW,2.1,3.6,45.7,46.9,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,02:30,38.7,26.4,60.9,0.0,0,30.4,SW,3.2,6.6,45.6,46.8,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,02:45,38.8,26.6,61.3,0.0,0,30.4,SW,3.1,4.9,45.5,46.8,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,03:00,38.5,27.1,63.3,0.0,0,30.4,SW,2.8,5.5,45.3,46.7,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,03:15,40.7,27.0,58.0,0.0,0,30.4,S,4.6,10.4,45.3,46.6,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,03:30,40.1,27.6,60.7,0.0,0,30.4,E,3.0,6.2,45.1,46.6,-15.1,-10.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,03:45,38.5,27.6,64.5,0.0,0,30.4,SE,1.9,4.9,45.1,46.5,-15.1,-11.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,04:00,36.9,27.1,67.4,0.0,0,30.41,S,3.0,5.2,45.0,46.4,-15.1,-11.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,04:15,36.2,26.8,68.5,0.0,0,30.41,S,2.5,5.3,44.9,46.4,-15.1,-11.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,04:30,36.5,26.3,66.0,0.0,0,30.42,S,2.1,4.4,44.8,46.4,-15.1,-11.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,04:45,39.0,26.3,60.2,0.0,0,30.41,SE,4.0,17.7,44.7,46.2,-15.1,-11.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,05:00,49.2,26.7,41.4,0.0,0,30.41,NE,11.6,19.0,44.6,46.2,-15.1,-11.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,05:15,49.8,26.8,40.6,0.0,0,30.4,NE,14.2,25.4,44.6,46.2,-15.1,-11.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,05:30,49.5,25.9,39.6,0.0,0,30.41,NE,13.0,23.8,44.4,46.0,-15.1,-11.1,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,05:45,48.9,25.4,39.5,0.0,0,30.41,N ,11.9,23.6,44.4,46.0,-15.1,-11.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,06:00,49.0,25.0,38.8,0.0,0,30.41,NE,12.2,22.2,44.4,46.0,-15.2,-11.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,06:15,49.0,24.6,38.2,0.0,1,30.4,NE,12.8,24.6,44.3,45.8,-15.2,-11.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,06:30,48.6,24.5,38.6,0.0,5,30.41,N ,12.7,21.3,44.2,45.7,-15.3,-11.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,06:45,48.3,24.5,39.0,0.0,12,30.41,N ,12.2,22.4,44.2,45.7,-15.3,-11.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,07:00,47.9,24.7,39.9,0.0,19,30.42,N ,12.2,26.2,44.2,45.7,-15.4,-11.2,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,07:15,48.4,24.6,38.9,0.0,49,30.42,N ,13.9,24.9,44.2,45.6,-15.5,-11.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,07:30,49.2,25.3,39.0,0.0,116,30.42,N ,15.2,26.3,44.2,45.5,-15.6,-11.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,07:45,49.9,25.6,38.4,0.0,152,30.41,N ,15.4,28.7,44.2,45.5,-15.7,-11.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,08:00,50.5,25.6,37.6,0.0,184,30.41,NE,15.7,29.7,44.2,45.5,-15.8,-11.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,08:15,50.9,26.1,37.9,0.0,205,30.41,N ,15.4,28.4,44.2,45.3,-16.0,-11.3,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,08:30,51.0,26.6,38.5,0.0,263,30.41,N ,14.3,28.8,44.2,45.3,-16.1,-11.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,08:45,51.2,27.2,39.1,0.0,316,30.41,N ,14.2,29.3,44.2,45.3,-16.3,-11.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,09:00,51.4,27.8,39.8,0.0,358,30.41,N ,13.8,21.0,44.2,45.3,-16.4,-11.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,09:15,52.4,28.5,39.6,0.0,398,30.4,N ,13.0,23.4,44.2,45.3,-16.6,-11.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,09:30,53.1,28.5,38.6,0.0,396,30.4,NE,13.8,22.0,44.4,45.3,-16.7,-11.4,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,09:45,53.6,28.7,38.1,0.0,449,30.4,N ,14.2,23.0,44.4,45.1,-16.9,-11.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,10:00,54.7,29.7,38.0,0.0,517,30.4,NE,12.7,19.7,44.5,45.1,-17.1,-11.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,10:15,55.2,30.8,39.1,0.0,552,30.41,NE,12.2,21.3,44.6,45.1,-17.3,-11.5,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,10:30,55.8,30.4,37.8,0.0,581,30.41,N ,12.6,19.9,44.8,45.1,-17.5,-11.6,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,10:45,57.0,30.3,35.9,0.0,548,30.4,NE,11.5,23.9,44.9,45.2,-17.7,-11.6,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,11:00,57.3,29.3,34.2,0.0,617,30.4,N ,14.1,23.0,45.1,45.3,-18.0,-11.6,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,11:15,57.4,28.7,33.2,0.0,671,30.4,N ,15.5,28.0,45.3,45.3,-18.2,-11.6,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,11:30,58.0,27.7,31.2,0.0,688,30.4,NE,14.7,26.2,45.5,45.3,-18.4,-11.7,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,11:45,58.4,28.1,31.2,0.0,633,30.4,N ,15.5,28.2,45.7,45.3,-18.7,-11.7,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,12:00,58.7,27.4,30.0,0.0,709,30.39,N ,16.0,27.6,46.1,45.5,-19.0,-11.8,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,12:15,59.4,27.3,29.2,0.0,749,30.39,N ,14.3,24.2,46.3,45.5,-19.2,-11.8,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,12:30,60.0,27.3,28.6,0.0,742,30.39,N ,13.7,24.7,46.5,45.6,-19.5,-11.8,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,12:45,60.4,26.9,27.7,0.0,672,30.38,N ,13.3,21.1,46.8,45.7,-19.8,-11.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,13:00,60.7,26.3,26.8,0.0,725,30.38,NE,14.3,22.7,47.1,45.7,-20.1,-11.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,13:15,61.4,27.1,26.9,0.0,776,30.37,NE,12.4,22.1,47.3,46.0,-20.4,-11.9,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,13:30,61.5,27.1,26.9,0.0,762,30.37,N ,13.4,22.3,47.6,46.0,-20.7,-12.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
2021-04-13,13:45,62.7,28.1,26.8,0.0,717,30.37,NE,10.9,20.8,47.9,46.2,-21.0,-12.0,"Lawrence, Lawrence, Whatcom County",330024,Lawrence,2021-04-15 13:44:27.089280
